,mut_E17.5_f4,mut_E17.5_f5
g23676,453,496
g23677,10,0
g23678,620,677
g23679,16,9
g23680,947,920
g23681,756,978
g23682,777,663
g23683,26,29
g23684,3,10
g23685,79,76
g23686,480,591
g23687,1,5
g23688,1,0
g23689,0,2
g23690,43,35
g23691,0,0
g23692,1609,2040
g23693,674,708
g23694,388,544
g23695,285,288
g23696,979,1139
g23697,130,149
g23698,424,365
g23699,110,92
g23700,346,322
g23701,4,1
g23702,2941,3714
g23703,161,153
g23704,649,803
g23705,10,6
g23706,0,3
g23707,0,0
g23708,0,0
g23709,0,246
g23710,0,3
g23711,1,5
g23712,0,0
g23713,0,0
g23714,4,3
g23715,117,107
g23716,4,2
g23717,1269,1479
g23718,280,279
g23719,31,52
g23720,6,4
g23721,438,505
g23722,162,218
g23723,16,6
g23724,8,3
g23725,502,504
g23726,976,1612
g23727,414,513
g23728,0,0
g23729,1,1
g23730,713,721
g23731,0,0
g23732,39,39
g23733,144,212
g23734,456,575
g23735,450,544
g23736,634,688
g23737,23,64
g23738,0,0
g23739,112,86
g23740,158,312
g23741,0,1
g23742,258,483
g23743,584,1269
g23744,222,277
g23745,427,522
g23746,358,426
g23747,3,8
g23748,681,779
g23749,67,81
g23750,0,1
g23751,321,397
g23752,379,376
g23753,16,7
g23754,0,0
g23755,213,242
g23756,267,311
g23757,408,454
g23758,423,559
g23759,948,963
g23760,13,17
g23761,0,0
g23762,103,165
g23763,380,420
g23764,192,175
g23765,3061,3635
g23766,57,58
g23767,1,5
g23768,276,275
g23769,713,811
g23770,0,0
g23771,10,17
g23772,0,0
g23773,11,6
g23774,0,0
g23775,3566,3903
g23776,0,0
g23777,0,1
g23778,1277,1746
g23779,200,276
g23780,70,42
g23781,152,165
g23782,53,74
g23783,104,128
g23784,0,0
g23785,0,1
g23786,0,0
g23787,455,599
g23788,740,1186
g23789,1847,2154
g23790,8,17
g23791,361,431
g23792,5,9
g23793,0,0
g23794,147,263
g23795,4,7
g23796,239,257
g23797,275,314
g23798,0,0
g23799,0,1
g23800,1,1
g23801,0,2
g23802,0,0
g23803,30,52
g23804,877,944
g23805,1535,1759
g23806,2,1
g23807,0,1
g23808,0,0
g23809,0,0
g23810,1299,1495
g23811,431,510
g23812,531,643
g23813,197,194
g23814,56,81
g23815,5,8
g23816,239,258
g23817,152,161
g23818,88,90
g23819,32,41
g23820,533,626
g23821,225,291
g23822,1,3
g23823,63,42
g23824,237,292
g23825,182,192
g23826,127,160
g23827,8,10
g23828,0,0
g23829,4,4
g23830,1310,1367
g23831,380,402
g23832,28,33
g23833,811,1019
g23834,13,19
g23835,0,4
g23836,202,235
g23837,3,2
g23838,52,42
g23839,1098,1168
g23840,12,11
g23841,234,396
g23842,62,75
g23843,79,91
g23844,4,8
g23845,162,181
g23846,674,762
g23847,6,7
g23848,261,296
g23849,539,654
g23850,82,102
g23851,5,17
g23852,1201,1172
g23853,1,1
g23854,621,720
g23855,13,8
g23856,99,167
g23857,46,57
g23858,978,954
g23859,0,1
g23860,9,3
g23861,178,215
g23862,116,152
g23863,1111,1219
g23864,1329,1551
g23865,128,149
g23866,123,213
g23867,30,63
g23868,343,359
g23869,298,267
g23870,472,632
g23871,2315,2600
g23872,66,40
g23873,1,0
g23874,217,233
g23875,2,0
g23876,1107,900
g23877,0,1
g23878,2763,2977
g23879,558,604
g23880,232,264
g23881,1481,1602
g23882,1457,1633
g23883,482,608
g23884,691,760
g23885,681,877
g23886,294,416
g23887,375,416
g23888,328,397
g23889,0,0
g23890,313,354
g23891,8,6
g23892,1628,2481
g23893,3616,3917
g23894,53,63
g23895,263,315
g23896,588,714
g23897,0,1
g23898,919,1239
g23899,1,44
g23900,279,372
g23901,0,0
g23902,3,0
g23903,8,13
g23904,1,2
g23905,864,969
g23906,108,132
g23907,21,69
g23908,181,270
g23909,149,155
g23910,1247,1501
g23911,290,308
g23912,1222,1147
g23913,1817,2313
g23914,2,0
g23915,298,332
g23916,43,37
g23917,0,1
g23918,0,0
g23919,105,136
g23920,5,3
g23921,124,143
g23922,11,12
g23923,0,0
g23924,292,351
g23925,480,511
g23926,232,223
g23927,2996,3580
g23928,8,5
g23929,850,1152
g23930,233,301
g23931,451,403
g23932,268,289
g23933,351,405
g23934,1,1
g23935,1524,2002
g23936,255,243
g23937,1,5
g23938,362,442
g23939,102,106
g23940,1364,1398
g23941,25,37
g23942,240,318
g23943,0,0
g23944,28,42
g23945,20,12
g23946,247,254
g23947,843,821
g23948,14,22
g23949,163,159
g23950,0,0
g23951,0,0
g23952,369,418
g23953,1179,1563
g23954,95,110
g23955,9,12
g23956,124,168
g23957,45,66
g23958,97,95
g23959,1284,1752
g23960,273,267
g23961,2,2
g23962,12,11
g23963,1,1
g23964,379,437
g23965,8,11
g23966,214,203
g23967,35,78
g23968,104,104
g23969,0,1
g23970,19,24
g23971,1,0
g23972,174,236
g23973,799,750
g23974,0,0
g23975,186,174
g23976,0,0
g23977,189,259
g23978,206,272
g23979,503,574
g23980,19,17
g23981,275,709
g23982,43,42
g23983,1,3
g23984,406,396
g23985,197,145
g23986,659,574
g23987,121,139
g23988,1657,2033
g23989,90,79
g23990,145,200
g23991,2,1
g23992,537,490
g23993,1078,1597
g23994,199,284
g23995,9,22
g23996,2,4
g23997,0,0
g23998,2059,2439
g23999,480,577
g24000,32,25
g24001,194,178
g24002,0,0
g24003,2,7
g24004,34,27
g24005,43,57
g24006,137,113
g24007,136,171
g24008,773,1062
g24009,82,105
g24010,649,740
g24011,105,101
g24012,385,517
g24013,819,867
g24014,1,2
g24015,916,887
g24016,238,291
g24017,10,8
g24018,20,98
g24019,412,493
g24020,2660,4468
g24021,50,71
g24022,12,13
g24023,1,0
g24024,2,2
g24025,332,354
g24026,21,21
g24027,1,3
g24028,1,1
g24029,0,0
g24030,348,349
g24031,450,626
g24032,977,962
g24033,12,12
g24034,278,367
g24035,6,13
g24036,1232,1271
g24037,0,0
g24038,0,0
g24039,394,398
g24040,326,279
g24041,195,231
g24042,0,0
g24043,928,973
g24044,1,0
g24045,376,483
g24046,220,291
g24047,126,138
g24048,16,7
g24049,22,20
g24050,318,325
g24051,537,558
g24052,2300,2285
g24053,366,428
g24054,744,839
g24055,154,206
g24056,197,286
g24057,0,0
g24058,103,84
g24059,0,1
g24060,2,6
g24061,170,217
g24062,353,349
g24063,2612,2606
g24064,119,111
g24065,556,702
g24066,150,141
g24067,169,164
g24068,6,5
g24069,25,14
g24070,209,217
g24071,417,401
g24072,886,989
g24073,5,6
g24074,239,258
g24075,86,101
g24076,11,15
g24077,327,341
g24078,539,641
g24079,309,374
g24080,16,25
g24081,3531,3874
g24082,54,33
g24083,78,68
g24084,627,689
g24085,498,562
g24086,56,71
g24087,342,258
g24088,0,0
g24089,0,0
g24090,0,0
g24091,0,0
g24092,0,0
g24093,0,0
g24094,0,0
g24095,0,0
g24096,0,0
g24097,0,0
g24098,0,0
g24099,0,0
g24100,0,0
g24101,0,0
g24102,0,0
g24103,0,0
g24104,0,0
g24105,0,0
g24106,0,0
g24107,0,0
g24108,0,0
g24109,0,0
g24110,0,0
g24111,0,0
g24112,0,0
g24113,0,0
g24114,0,0
g24115,0,0
g24116,0,0
g24117,0,0
g24118,0,0
g24119,0,0
g24120,2,2
g24121,795,1036
g24122,0,0
g24123,231,216
g24124,1,0
g24125,85,90
g24126,63401,55060
g24127,719,881
g24128,391,488
g24129,85,92
g24130,395,425
g24131,0,1
g24132,498,543
g24133,1508,1728
g24134,118,161
g24135,96,100
g24136,444,528
g24137,248,409
g24138,21,37
g24139,859,903
g24140,483,567
g24141,52,47
g24142,91,116
g24143,10,42
g24144,450,525
g24145,1134,1631
g24146,511,532
g24147,213,273
g24148,1127,1213
g24149,861,1081
g24150,60,72
g24151,663,648
g24152,0,0
g24153,88,118
g24154,115,145
g24155,6,7
g24156,3,3
g24157,53,69
g24158,1,3
g24159,101,134
g24160,350,312
g24161,416,447
g24162,1914,2169
g24163,1,2
g24164,706,872
g24165,205,249
g24166,1953,2068
g24167,15,18
g24168,1846,2807
g24169,11,26
g24170,5837,6773
g24171,0,0
g24172,0,0
g24173,1,0
g24174,80,64
g24175,1,5
g24176,0,0
g24177,1,0
g24178,162,171
g24179,377,467
g24180,293,334
g24181,268,325
g24182,28,39
g24183,359,504
g24184,44,48
g24185,46,64
g24186,22,15
g24187,62,60
g24188,51,84
g24189,5,13
g24190,681,789
g24191,586,702
g24192,0,1
g24193,1,0
g24194,0,1
g24195,5,6
g24196,0,0
g24197,1,0
g24198,10,18
g24199,37,37
g24200,0,1
g24201,0,2
g24202,2398,2793
g24203,431,524
g24204,321,399
g24205,2381,2325
g24206,91,88
g24207,45,70
g24208,0,0
g24209,0,0
g24210,65,97
g24211,22,19
g24212,2,4
g24213,789,764
g24214,12,14
g24215,17,20
g24216,0,1
g24217,123,155
g24218,304,350
g24219,463,534
g24220,135,165
g24221,784,919
g24222,329,430
g24223,562,618
g24224,379,426
g24225,275,282
g24226,1,5
g24227,594,726
g24228,5670,5358
g24229,1,0
g24230,41,57
g24231,0,0
g24232,325,361
g24233,312,433
g24234,13,5
g24235,0,1
g24236,218,271
g24237,235,360
g24238,169,203
g24239,472,459
g24240,116,218
g24241,415,437
g24242,949,1102
g24243,37,38
g24244,146,202
g24245,8,4
g24246,0,0
g24247,303,350
g24248,0,0
g24249,253,257
g24250,539,656
g24251,72,94
g24252,0,0
g24253,2,0
g24254,57,35
g24255,0,0
g24256,0,0
g24257,0,1
g24258,0,0
g24259,0,0
g24260,0,0
g24261,0,0
g24262,0,1
g24263,0,0
g24264,0,0
g24265,0,0
g24266,0,1
g24267,0,0
g24268,0,0
g24269,0,0
g24270,0,0
g24271,0,0
g24272,0,0
g24273,0,0
g24274,0,0
g24275,0,0
g24276,418,553
g24277,5,6
g24278,0,0
g24279,0,0
g24280,0,0
g24281,0,0
g24282,0,0
g24283,0,0
g24284,0,0
g24285,0,0
g24286,0,0
g24287,0,0
g24288,0,0
g24289,0,0
g24290,0,0
g24291,0,0
g24292,0,0
g24293,0,2
g24294,116,119
g24295,1238,1401
g24296,386,410
g24297,3574,4273
g24298,151,226
g24299,18,20
g24300,163,176
g24301,866,1209
g24302,430,522
g24303,66,61
g24304,1774,2474
g24305,0,1
g24306,110,124
g24307,77,68
g24308,486,705
g24309,808,1111
g24310,3411,4154
g24311,969,1010
g24312,364,594
g24313,384,390
g24314,3,3
g24315,0,0
g24316,6,8
g24317,0,0
g24318,6,4
g24319,155,202
g24320,871,988
g24321,466,513
g24322,1498,1769
g24323,85,116
g24324,215,279
g24325,970,1123
g24326,210,195
g24327,323,437
g24328,446,505
g24329,270,344
g24330,441,482
g24331,1611,1836
g24332,1353,1504
g24333,20,19
g24334,207,293
g24335,1954,2244
g24336,7,5
g24337,433,476
g24338,29,35
g24339,1041,1187
g24340,505,664
g24341,450,494
g24342,0,0
g24343,0,0
g24344,2918,3145
g24345,999,1286
g24346,277,346
g24347,801,947
g24348,1033,909
g24349,24,50
g24350,267,320
g24351,1026,1341
g24352,142,228
g24353,28,26
g24354,111,115
g24355,84,107
g24356,23,46
g24357,6,27
g24358,7,1
g24359,1227,1437
g24360,10,6
g24361,142,168
g24362,83,89
g24363,313,542
g24364,2,7
g24365,55,39
g24366,404,537
g24367,113,164
g24368,125,168
g24369,0,6
g24370,0,1
g24371,131,176
g24372,51,83
g24373,219,301
g24374,1,4
g24375,1196,1497
g24376,20,29
g24377,495,537
g24378,183,222
g24379,117,187
g24380,0,1
g24381,662,721
g24382,0,0
g24383,0,0
g24384,0,2
g24385,298,338
g24386,2624,3107
g24387,214,277
g24388,8,13
g24389,97,197
g24390,0,0
g24391,1,1
g24392,342,589
g24393,241,296
g24394,1402,1569
g24395,906,1212
g24396,413,529
g24397,79,57
g24398,62,72
g24399,0,0
g24400,105,139
g24401,33,38
g24402,583,668
g24403,2262,638
g24404,64,52
g24405,742,719
g24406,2,2
g24407,579,569
g24408,3931,5316
g24409,3,10
g24410,0,0
g24411,213,248
g24412,578,634
g24413,0,46
g24414,829,814
g24415,1602,1636
g24416,1,1
g24417,0,0
g24418,14,9
g24419,367,557
g24420,1204,1434
g24421,1,3
g24422,0,0
g24423,37,34
g24424,5,12
g24425,411,425
g24426,87,64
g24427,284,306
g24428,87,130
g24429,284,540
g24430,914,928
g24431,144,160
g24432,113,147
g24433,3,1
g24434,1,0
g24435,2503,2648
g24436,0,2
g24437,15,26
g24438,223,227
g24439,103,155
g24440,1,1
g24441,0,1
g24442,4,0
g24443,1,0
g24444,0,0
g24445,0,0
g24446,0,0
g24447,0,0
g24448,0,0
g24449,0,1
g24450,0,0
g24451,0,0
g24452,0,0
g24453,0,2
g24454,0,0
g24455,0,0
g24456,0,0
g24457,1,1
g24458,216,227
g24459,2293,2921
g24460,1068,1282
g24461,140,144
g24462,94,119
g24463,82,111
g24464,527,598
g24465,1,0
g24466,152,164
g24467,1,1
g24468,303,402
g24469,6,2
g24470,235,280
g24471,409,569
g24472,58,68
g24473,42,58
g24474,18,28
g24475,147,198
g24476,1053,1294
g24477,1,5
g24478,1,0
g24479,0,0
g24480,0,0
g24481,0,0
g24482,0,1
g24483,0,0
g24484,0,0
g24485,0,1
g24486,0,0
g24487,0,0
g24488,0,0
g24489,0,0
g24490,0,0
g24491,0,0
g24492,0,0
g24493,2,2
g24494,0,2
g24495,0,0
g24496,0,0
g24497,0,0
g24498,0,0
g24499,0,0
g24500,0,1
g24501,0,0
g24502,0,0
g24503,0,0
g24504,0,0
g24505,0,0
g24506,0,0
g24507,0,0
g24508,0,0
g24509,0,0
g24510,0,0
g24511,0,0
g24512,0,0
g24513,0,0
g24514,0,2
g24515,0,0
g24516,0,0
g24517,0,0
g24518,2,0
g24519,2,0
g24520,0,0
g24521,1057,1303
g24522,3,10
g24523,0,0
g24524,0,0
g24525,0,0
g24526,0,0
g24527,0,0
g24528,0,0
g24529,0,0
g24530,0,0
g24531,0,0
g24532,0,0
g24533,0,0
g24534,0,0
g24535,0,0
g24536,0,0
g24537,0,0
g24538,0,0
g24539,0,0
g24540,0,0
g24541,0,0
g24542,0,0
g24543,0,0
g24544,0,0
g24545,0,0
g24546,0,0
g24547,0,0
g24548,0,0
g24549,0,0
g24550,0,2
g24551,0,0
g24552,2947,3193
g24553,0,0
g24554,0,1
g24555,0,0
g24556,0,0
g24557,0,0
g24558,0,0
g24559,0,0
g24560,0,0
g24561,0,0
g24562,0,0
g24563,0,0
g24564,0,0
g24565,0,0
g24566,0,0
g24567,0,0
g24568,0,0
g24569,0,0
g24570,0,0
g24571,0,0
g24572,2,0
g24573,0,2
g24574,0,0
g24575,0,0
g24576,0,0
g24577,0,0
g24578,0,0
g24579,0,0
g24580,1,1
g24581,86,135
g24582,335,337
g24583,156,225
g24584,9,12
g24585,0,1
g24586,787,788
g24587,744,846
g24588,2831,3289
g24589,4,1
g24590,3,4
g24591,4,5
g24592,0,1
g24593,0,0
g24594,4,1
g24595,153,170
g24596,0,1
g24597,17,28
g24598,36,43
g24599,1,1
g24600,3,0
g24601,435,430
g24602,0,0
g24603,839,831
g24604,0,0
g24605,584,791
g24606,1,3
g24607,5,8
g24608,269,272
g24609,43,25
g24610,3006,3321
g24611,27,16
g24612,772,791
g24613,312,413
g24614,753,931
g24615,3,6
g24616,5988,6473
g24617,759,655
g24618,0,0
g24619,1,0
g24620,1817,2578
g24621,552,593
g24622,81,95
g24623,81,95
g24624,129,155
g24625,16,44
g24626,1319,1648
g24627,595,642
g24628,0,0
g24629,3,1
g24630,156,215
g24631,35,37
g24632,211,226
g24633,136,159
g24634,342,428
g24635,2376,3071
g24636,315,483
g24637,480,653
g24638,0,1
g24639,1219,1552
g24640,159,187
g24641,281,395
g24642,883,1048
g24643,105,134
g24644,0,0
g24645,1,3
g24646,91,107
g24647,985,761
g24648,3,9
g24649,1914,2172
g24650,2,4
g24651,1692,1731
g24652,203,281
g24653,2255,2970
g24654,398,486
g24655,12,18
g24656,2,1
g24657,1475,1465
g24658,12,12
g24659,1141,1535
g24660,4,1
g24661,0,0
g24662,11,6
g24663,549,658
g24664,299,392
g24665,14,8
g24666,5,2
g24667,37,42
g24668,33,24
g24669,1265,1449
g24670,11,9
g24671,14,2
g24672,85,84
g24673,44,63
g24674,1146,1397
g24675,331,393
g24676,0,5
g24677,0,1
g24678,3,0
g24679,583,627
g24680,187,223
g24681,926,1082
g24682,537,590
g24683,534,652
g24684,403,352
g24685,1860,2334
g24686,255,282
g24687,2063,2252
g24688,772,809
g24689,3,3
g24690,0,2
g24691,0,0
g24692,0,0
g24693,0,0
g24694,328,382
g24695,175,178
g24696,0,3
g24697,1,0
g24698,0,3
g24699,585,564
g24700,121,95
g24701,22,22
g24702,138,157
g24703,0,0
g24704,1,0
g24705,395,471
g24706,606,746
g24707,37,90
g24708,109,145
g24709,591,501
g24710,2,3
g24711,0,0
g24712,590,550
g24713,462,508
g24714,13,9
g24715,0,0
g24716,3,1
g24717,0,1
g24718,48,64
g24719,2504,2542
g24720,212,194
g24721,30,67
g24722,121,246
g24723,126,175
g24724,5,9
g24725,1,3
g24726,519,697
g24727,880,1885
g24728,885,1901
g24729,285,358
g24730,266,268
g24731,14,10
g24732,731,1502
g24733,721,710
g24734,54,58
g24735,185,207
g24736,772,1133
g24737,88,162
g24738,85,137
g24739,464,617
g24740,485,781
g24741,310,623
g24742,44,44
g24743,0,0
g24744,0,0
g24745,0,0
g24746,0,0
g24747,1,0
g24748,7,11
g24749,0,0
g24750,279,424
g24751,17,16
g24752,1,1
g24753,157,304
g24754,8,3
g24755,3263,4049
g24756,365,429
g24757,0,1
g24758,0,3
g24759,0,0
g24760,413,481
g24761,0,3
g24762,693,781
g24763,560,631
g24764,13,14
g24765,1012,1117
g24766,774,1010
g24767,2235,3811
g24768,1259,1437
g24769,6,3
g24770,26,29
g24771,1487,1364
g24772,25,32
g24773,509,601
g24774,2,5
g24775,0,0
g24776,0,1
g24777,16,23
g24778,331,440
g24779,17,30
g24780,63,173
g24781,897,2557
g24782,1236,1352
g24783,178,179
g24784,274,267
g24785,437,577
g24786,659,1136
g24787,781,836
g24788,136,147
g24789,40,49
g24790,903,1181
g24791,10,8
g24792,7,1
g24793,5,8
g24794,315,343
g24795,284,373
g24796,66,142
g24797,9,13
g24798,266,592
g24799,1,0
g24800,642,689
g24801,1,3
g24802,0,1
g24803,589,787
g24804,95,124
g24805,1427,1756
g24806,1127,1139
g24807,882,1069
g24808,162,127
g24809,14,39
g24810,1923,1763
g24811,366,386
g24812,373,429
g24813,81,107
g24814,738,829
g24815,29,42
g24816,1131,1235
g24817,14,13
g24818,105,121
g24819,940,1159
g24820,61,85
g24821,229,275
g24822,0,0
g24823,5,10
g24824,303,321
g24825,1,0
g24826,131,147
g24827,218,228
g24828,8,8
g24829,721,1527
g24830,380,413
g24831,523,578
g24832,891,1039
g24833,138,161
g24834,2,4
g24835,3,0
g24836,283,341
g24837,699,765
g24838,0,0
g24839,3,2
g24840,240,225
g24841,705,801
g24842,57,71
g24843,441,564
g24844,149,141
g24845,282,268
g24846,3,2
g24847,0,0
g24848,6,5
g24849,1998,2363
g24850,22,54
g24851,6,4
g24852,406,480
g24853,143,169
g24854,1393,1761
g24855,1,1
g24856,0,0
g24857,0,0
g24858,136,155
g24859,373,497
g24860,1147,1388
g24861,36,34
g24862,2,1
g24863,2159,2266
g24864,1,0
g24865,609,685
g24866,121,128
g24867,1794,2047
g24868,49,34
g24869,148,174
g24870,0,1
g24871,829,1007
g24872,205,251
g24873,1,0
g24874,278,355
g24875,8857,9880
g24876,8,19
g24877,46,40
g24878,110,132
g24879,2084,2575
g24880,92,81
g24881,23,27
g24882,8,20
g24883,1,1
g24884,1204,1401
g24885,3,1
g24886,192,283
g24887,12,12
g24888,21,40
g24889,0,0
g24890,1231,1457
g24891,3,3
g24892,0,1
g24893,0,0
g24894,1,2
g24895,2,2
g24896,2053,1834
g24897,6396,7524
g24898,738,933
g24899,480,664
g24900,878,985
g24901,239,269
g24902,15,17
g24903,1,1
g24904,0,0
g24905,0,1
g24906,1546,2055
g24907,87,101
g24908,137,187
g24909,90,95
g24910,2523,2894
g24911,385,432
g24912,37,44
g24913,56,73
g24914,643,821
g24915,1,1
g24916,322,429
g24917,70,119
g24918,5,8
g24919,545,687
g24920,910,930
g24921,189,233
g24922,0,0
g24923,1,1
g24924,0,2
g24925,61,117
g24926,246,384
g24927,13122,15370
g24928,3046,3429
g24929,6,9
g24930,199,250
g24931,824,975
g24932,20,26
g24933,361,453
g24934,401,449
g24935,228,208
g24936,1272,1651
g24937,440,529
g24938,9,9
g24939,483,620
g24940,927,1184
g24941,1712,1956
g24942,1354,1299
g24943,6,4
g24944,0,1
g24945,29,77
g24946,236,198
g24947,601,997
g24948,292,322
g24949,3,6
g24950,38,65
g24951,72,258
g24952,0,3
g24953,104,132
g24954,588,859
g24955,18,16
g24956,1,0
g24957,293,343
g24958,210,250
g24959,0,0
g24960,23,111
g24961,306,353
g24962,507,405
g24963,423,511
g24964,796,1018
g24965,521,551
g24966,2848,3514
g24967,2051,2516
g24968,1046,1205
g24969,228,348
g24970,20,22
g24971,3352,3853
g24972,341,348
g24973,603,654
g24974,1121,1136
g24975,169,243
g24976,4,8
g24977,16,36
g24978,867,1111
g24979,36,40
g24980,225,351
g24981,122,164
g24982,11949,9942
g24983,5,4
g24984,1840,1608
g24985,0,2
g24986,4,1
g24987,4,1
g24988,8,10
g24989,828,1247
g24990,0,0
g24991,0,0
g24992,1000,1262
g24993,34,23
g24994,187,177
g24995,49,33
g24996,313,375
g24997,8308,10772
g24998,5,7
g24999,142,141
g25000,0,0
g25001,0,0
g25002,924,1088
g25003,255,286
g25004,0,1
g25005,177,207
g25006,888,831
g25007,609,758
g25008,771,794
g25009,1666,1645
g25010,944,1033
g25011,818,829
g25012,148,133
g25013,2,2
g25014,37,35
g25015,22,26
g25016,1821,2239
g25017,319,390
g25018,580,729
g25019,2939,3362
g25020,1,4
g25021,886,1097
g25022,0,2
g25023,143,198
g25024,182,202
g25025,2,1
g25026,790,848
g25027,22588,28753
g25028,499,520
g25029,2742,3675
g25030,49,56
g25031,153,158
g25032,10,13
g25033,39,39
g25034,339,432
g25035,123,152
g25036,91,136
g25037,547,572
g25038,2,1
g25039,242,316
g25040,0,0
g25041,11,14
g25042,1,3
g25043,0,0
g25044,2,0
g25045,1183,1406
g25046,1124,1488
g25047,1751,2087
g25048,49,56
g25049,43,78
g25050,193,242
g25051,0,3
g25052,790,945
g25053,4,5
g25054,545,587
g25055,4,1
g25056,1728,2193
g25057,568,617
g25058,180,147
g25059,8,9
g25060,24,45
g25061,5,13
g25062,0,0
g25063,1,2
g25064,703,739
g25065,3,5
g25066,0,0
g25067,171,179
g25068,1,2
g25069,509,630
g25070,7,9
g25071,1914,1710
g25072,439,540
g25073,613,831
g25074,0,0
g25075,366,449
g25076,423,466
g25077,78114,94782
g25078,22,47
g25079,67,166
g25080,15,31
g25081,8,9
g25082,1,1
g25083,0,0
g25084,0,0
g25085,39,57
g25086,0,0
g25087,0,2
g25088,3,5
g25089,68,81
g25090,331,446
g25091,23830,27937
g25092,8389,9880
g25093,202,262
g25094,2163,2613
g25095,2,2
g25096,15095,14488
g25097,544,926
g25098,506,858
g25099,1041,1402
g25100,236,301
g25101,24,18
g25102,13,7
g25103,551,548
g25104,1926,2125
g25105,1223,1559
g25106,1,1
g25107,56,42
g25108,53,41
g25109,7,4
g25110,71,80
g25111,2915,3260
g25112,596,819
g25113,195,231
g25114,717,809
g25115,1,1
g25116,3843,4453
g25117,324,408
g25118,165,399
g25119,0,0
g25120,1699,2125
g25121,807,1017
g25122,38,38
g25123,582,813
g25124,47,46
g25125,941,1222
g25126,412,535
g25127,13,27
g25128,313,405
g25129,15,18
g25130,355,350
g25131,95,130
g25132,0,1
g25133,521,630
g25134,0,0
g25135,2,0
g25136,261,367
g25137,433,506
g25138,1598,1651
g25139,436,552
g25140,2124,2484
g25141,420,469
g25142,221,217
g25143,3,1
g25144,13,15
g25145,7,10
g25146,1,2
g25147,0,0
g25148,11,20
g25149,10,18
g25150,0,0
g25151,0,0
g25152,0,0
g25153,0,0
g25154,0,0
g25155,4,10
g25156,1,2
g25157,952,1176
g25158,0,1
g25159,0,0
g25160,0,0
g25161,54,77
g25162,776,1024
g25163,148,175
g25164,386,411
g25165,1197,1516
g25166,0,5
g25167,473,494
g25168,72,70
g25169,0,1
g25170,63,69
g25171,3,3
g25172,0,1
g25173,107,88
g25174,122,154
g25175,623,697
g25176,0,0
g25177,0,0
g25178,683,725
g25179,330,412
g25180,734,729
g25181,1404,1827
g25182,0,35
g25183,12,34
g25184,40,62
g25185,18,22
g25186,13,15
g25187,613,814
g25188,71,60
g25189,604,640
g25190,175,213
g25191,659,755
g25192,932,1201
g25193,10,7
g25194,265,334
g25195,356,388
g25196,428,568
g25197,17,18
g25198,18,16
g25199,326,459
g25200,37,61
g25201,8,15
g25202,9,12
g25203,326,402
g25204,0,1
g25205,52,28
g25206,82,111
g25207,122,205
g25208,662,745
g25209,667,749
g25210,9,12
g25211,3034,3805
g25212,257,385
g25213,0,0
g25214,0,0
g25215,0,0
g25216,0,0
g25217,0,0
g25218,1,0
g25219,0,0
g25220,88,104
g25221,2,1
g25222,280,327
g25223,0,0
g25224,94,131
g25225,653,798
g25226,321,323
g25227,4,2
g25228,1,7
g25229,574,645
g25230,212,247
g25231,15,27
g25232,450,448
g25233,0,1
g25234,0,2
g25235,0,0
g25236,798,794
g25237,439,528
g25238,34,36
g25239,1633,1923
g25240,406,731
g25241,601,625
g25242,1791,2044
g25243,0,1
g25244,35,38
g25245,0,0
g25246,307,264
g25247,306,317
g25248,177,275
g25249,1384,1703
g25250,1,16
g25251,2201,2305
g25252,251,257
g25253,105,96
g25254,35,21
g25255,722,814
g25256,325,1163
g25257,4,1
g25258,1738,2034
g25259,1105,1419
g25260,35,17
g25261,7,3
g25262,15,12
g25263,3,1
g25264,6,1
g25265,0,3
g25266,265,309
g25267,556,624
g25268,407,681
g25269,167,177
g25270,1475,1743
g25271,645,794
g25272,0,0
g25273,28,23
g25274,454,601
g25275,49,62
g25276,0,0
g25277,1,2
g25278,90,154
g25279,1322,1406
g25280,50,55
g25281,2,3
g25282,607,648
g25283,81,84
g25284,1025,1193
g25285,38,29
g25286,5,14
g25287,81,96
g25288,2,2
g25289,1729,2037
g25290,0,0
g25291,290,473
g25292,436,483
g25293,22,21
g25294,814,2351
g25295,112,181
g25296,1169,1227
g25297,320,473
g25298,198,246
g25299,260,357
g25300,203,287
g25301,656,782
g25302,26,38
g25303,148,184
g25304,240,281
g25305,0,0
g25306,0,0
g25307,1,0
g25308,0,0
g25309,0,0
g25310,1,0
g25311,1237,1498
g25312,925,925
g25313,1048,1116
g25314,897,977
g25315,579,746
g25316,1,3
g25317,20,19
g25318,682,831
g25319,157,247
g25320,78,116
g25321,50,69
g25322,70,70
g25323,508,535
g25324,90,135
g25325,250,273
g25326,8,11
g25327,454,551
g25328,217,287
g25329,509,560
g25330,103,92
g25331,241,311
g25332,9,16
g25333,421,478
g25334,40,37
g25335,601,577
g25336,3595,4100
g25337,87,146
g25338,5,10
g25339,5,9
g25340,1,4
g25341,1436,1298
g25342,2253,2747
g25343,965,1067
g25344,269,350
g25345,243,199
g25346,0,0
g25347,14,9
g25348,154,186
g25349,120,149
g25350,225,287
g25351,26,32
g25352,1603,1654
g25353,319,378
g25354,633,639
g25355,120,132
g25356,44,50
g25357,384,444
g25358,43,67
g25359,2555,2347
g25360,180,225
g25361,75,101
g25362,176,266
g25363,1516,1874
g25364,1732,2268
g25365,1612,1981
g25366,11,12
g25367,4,19
g25368,0,0
g25369,179,204
g25370,394,507
g25371,2971,3008
g25372,1423,1497
