,mut_E15.5_f4,mut_E15.5_f5
g01701,445,408
g01702,0,1
g01703,239,190
g01704,440,478
g01705,238,212
g01706,2,1
g01707,1921,1943
g01708,13,11
g01709,3,4
g01710,9,10
g01711,0,0
g01712,194,191
g01713,628,613
g01714,23,21
g01715,2,1
g01716,614,470
g01717,113,105
g01718,14,8
g01719,1152,1219
g01720,1,0
g01721,314,267
g01722,796,880
g01723,21,17
g01724,48,50
g01725,7,5
g01726,107,101
g01727,233,240
g01728,184,180
g01729,625,522
g01730,2199,1865
g01731,2,0
g01732,0,2
g01733,133,118
g01734,168,146
g01735,1518,1097
g01736,4,0
g01737,467,441
g01738,0,0
g01739,292,238
g01740,875,930
g01741,37,23
g01742,46,44
g01743,32,48
g01744,423,454
g01745,2,2
g01746,1,0
g01747,31,33
g01748,0,0
g01749,1854,1624
g01750,210,189
g01751,26,15
g01752,34,22
g01753,2,5
g01754,1,0
g01755,0,0
g01756,0,0
g01757,135,138
g01758,9,1
g01759,199,176
g01760,446,344
g01761,0,0
g01762,718,671
g01763,0,0
g01764,2,2
g01765,88,93
g01766,23,14
g01767,232,217
g01768,2,5
g01769,43,42
g01770,0,0
g01771,1,3
g01772,243,222
g01773,349,318
g01774,26,20
g01775,66,77
g01776,648,582
g01777,3,2
g01778,238,196
g01779,41,62
g01780,6957,5567
g01781,978,773
g01782,1,0
g01783,0,0
g01784,271,258
g01785,1451,1387
g01786,10,7
g01787,46,52
g01788,67,35
g01789,163,114
g01790,0,0
g01791,0,0
g01792,0,0
g01793,2,5
g01794,653,578
g01795,1410,1485
g01796,4310,4022
g01797,53,74
g01798,426,323
g01799,0,0
g01800,220,208
g01801,467,521
g01802,849,645
g01803,2039,1798
g01804,3,1
g01805,11,11
g01806,670,646
g01807,1082,970
g01808,384,373
g01809,84,70
g01810,773,526
g01811,419,437
g01812,258,212
g01813,172,146
g01814,176,146
g01815,8164,6789
g01816,14,20
g01817,162,195
g01818,4,2
g01819,228,223
g01820,606,532
g01821,57,74
g01822,1,1
g01823,0,0
g01824,50,36
g01825,1224,1159
g01826,1,1
g01827,601,609
g01828,73,72
g01829,3,2
g01830,525,517
g01831,1,1
g01832,330,246
g01833,57,62
g01834,137,113
g01835,0,2
g01836,823,742
g01837,2153,2120
g01838,522,379
g01839,190,166
g01840,525,509
g01841,0,0
g01842,18,17
g01843,5,2
g01844,88,78
g01845,0,0
g01846,155,148
g01847,0,1
g01848,793,564
g01849,5,9
g01850,24,16
g01851,381,383
g01852,53,59
g01853,603,620
g01854,505,521
g01855,452,427
g01856,1638,1753
g01857,319,344
g01858,1051,948
g01859,5,9
g01860,1826,1784
g01861,2,3
g01862,393,413
g01863,219,235
g01864,320,347
g01865,797,788
g01866,439,470
g01867,6,11
g01868,2,0
g01869,0,0
g01870,318,263
g01871,79,83
g01872,706,661
g01873,39,40
g01874,386,369
g01875,33,29
g01876,72,55
g01877,22,24
g01878,50,47
g01879,4,1
g01880,0,0
g01881,1290,1205
g01882,2347,2266
g01883,60,65
g01884,20,18
g01885,758,639
g01886,2,2
g01887,21,17
g01888,100,105
g01889,925,885
g01890,0,1
g01891,0,0
g01892,6,7
g01893,708,743
g01894,433,361
g01895,49,59
g01896,1053,1058
g01897,1004,1055
g01898,889,769
g01899,25,25
g01900,48,48
g01901,59,70
g01902,19,21
g01903,0,1
g01904,312,329
g01905,2,1
g01906,447,455
g01907,262,264
g01908,166,160
g01909,290,290
g01910,0,0
g01911,0,0
g01912,0,0
g01913,720,706
g01914,1,4
g01915,1,6
g01916,18,15
g01917,0,0
g01918,105,81
g01919,19,32
g01920,606,513
g01921,1484,1377
g01922,39,37
g01923,1,1
g01924,1,0
g01925,0,0
g01926,538,472
g01927,448,664
g01928,10,11
g01929,2,4
g01930,58,57
g01931,0,0
g01932,519,359
g01933,982,972
g01934,74,67
g01935,305,284
g01936,12,9
g01937,0,0
g01938,22,24
g01939,589,635
g01940,9,24
g01941,959,840
g01942,125,124
g01943,434,382
g01944,122,154
g01945,6,5
g01946,1,1
g01947,0,1
g01948,224,222
g01949,0,0
g01950,0,1
g01951,333,337
g01952,30,14
g01953,18,17
g01954,1096,1090
g01955,1440,1466
g01956,69,64
g01957,18,8
g01958,118,120
g01959,661,697
g01960,853,798
g01961,77,57
g01962,0,0
g01963,2,2
g01964,9083,8681
g01965,4292,4129
g01966,18550,17702
g01967,148,127
g01968,0,0
g01969,192,189
g01970,2680,2520
g01971,2,6
g01972,1192,1086
g01973,120,109
g01974,9,9
g01975,504,454
g01976,37,41
g01977,948,967
g01978,1585,1742
g01979,725,650
g01980,0,2
g01981,5,12
g01982,5,5
g01983,4,4
g01984,3,7
g01985,1,2
g01986,3,3
g01987,1,1
g01988,10,10
g01989,1,1
g01990,2,10
g01991,7,0
g01992,3,1
g01993,1,0
g01994,4,1
g01995,1,5
g01996,3,3
g01997,0,1
g01998,0,3
g01999,0,1
g02000,0,1
g02001,0,0
g02002,47,41
g02003,1,0
g02004,76,60
g02005,7,9
g02006,140,119
g02007,3007,2308
g02008,0,0
g02009,2,6
g02010,210,209
g02011,382,283
g02012,666,532
g02013,474,522
g02014,936,861
g02015,2224,1638
g02016,1854,1821
g02017,661,588
g02018,358,288
g02019,0,0
g02020,1,0
g02021,530,360
g02022,404,419
g02023,0,0
g02024,557,455
g02025,3,4
g02026,16,10
g02027,0,0
g02028,0,0
g02029,0,0
g02030,0,0
g02031,0,0
g02032,0,0
g02033,0,2
g02034,0,0
g02035,667,686
g02036,0,0
g02037,0,1
g02038,0,0
g02039,0,0
g02040,334,265
g02041,814,711
g02042,0,1
g02043,11,1
g02044,148,131
g02045,9,7
g02046,0,0
g02047,50,47
g02048,134,145
g02049,683,606
g02050,14,13
g02051,4396,3800
g02052,15,11
g02053,448,419
g02054,10,7
g02055,721,621
g02056,168,142
g02057,118,89
g02058,25,23
g02059,398,324
g02060,5,3
g02061,175,196
g02062,5076,4714
g02063,981,942
g02064,6,10
g02065,0,3
g02066,3,1
g02067,1,7
g02068,407,419
g02069,348,313
g02070,553,491
g02071,9,8
g02072,629,493
g02073,934,844
g02074,47,42
g02075,1526,1338
g02076,1486,1338
g02077,609,505
g02078,210,204
g02079,715,699
g02080,305,365
g02081,772,638
g02082,952,868
g02083,292,258
g02084,1820,1915
g02085,740,755
g02086,1108,925
g02087,333,333
g02088,44,29
g02089,134,150
g02090,943,847
g02091,893,784
g02092,409,383
g02093,2013,1716
g02094,32,41
g02095,3625,3785
g02096,63,84
g02097,306,268
g02098,20,12
g02099,175,167
g02100,234,203
g02101,6,3
g02102,289,328
g02103,468,474
g02104,714,619
g02105,714,619
g02106,2074,1853
g02107,0,0
g02108,1,5
g02109,555,489
g02110,250,231
g02111,641,578
g02112,78,74
g02113,50,46
g02114,437,452
g02115,1758,1503
g02116,792,727
g02117,2002,1465
g02118,632,656
g02119,89,97
g02120,2117,1892
g02121,610,551
g02122,405,337
g02123,378,363
g02124,5,9
g02125,146,129
g02126,494,385
g02127,16,19
g02128,12,12
g02129,3,13
g02130,598,524
g02131,7,5
g02132,503,459
g02133,1415,1175
g02134,181,149
g02135,110,101
g02136,3,3
g02137,520,381
g02138,1304,1132
g02139,1840,1361
g02140,8,19
g02141,1489,1338
g02142,929,483
g02143,322,300
g02144,36136,32720
g02145,8,14
g02146,4062,3337
g02147,518,505
g02148,31,37
g02149,15,27
g02150,18,28
g02151,127,139
g02152,46,59
g02153,463,431
g02154,485,331
g02155,18,27
g02156,332,181
g02157,795,840
g02158,482,446
g02159,64,74
g02160,1,0
g02161,449,384
g02162,167,152
g02163,93,84
g02164,531,541
g02165,579,493
g02166,10,22
g02167,18,14
g02168,496,490
g02169,7,10
g02170,1527,1335
g02171,20,12
g02172,119,115
g02173,1138,1063
g02174,3138,2759
g02175,223,249
g02176,43,39
g02177,27,26
g02178,204,171
g02179,128,127
g02180,4,1
g02181,0,0
g02182,9,6
g02183,3,7
g02184,0,0
g02185,0,0
g02186,6,1
g02187,0,0
g02188,6,12
g02189,9,1
g02190,138,110
g02191,13,12
g02192,85,87
g02193,113,104
g02194,0,0
g02195,39,30
g02196,0,0
g02197,0,0
g02198,61,58
g02199,84,83
g02200,239,263
g02201,510,519
g02202,404,475
g02203,1,0
g02204,1064,1066
g02205,27,48
g02206,325,308
g02207,49,48
g02208,434,470
g02209,438,388
g02210,961,974
g02211,311,277
g02212,59,25
g02213,330,294
g02214,2121,1937
g02215,0,0
g02216,152,100
g02217,25,31
g02218,516,498
g02219,3,5
g02220,0,0
g02221,346,373
g02222,9,15
g02223,625,610
g02224,96,120
g02225,447,397
g02226,211,200
g02227,0,0
g02228,0,0
g02229,0,3
g02230,668,698
g02231,610,550
g02232,30,29
g02233,1885,1900
g02234,744,714
g02235,284,289
g02236,101,106
g02237,0,0
g02238,914,1073
g02239,2,0
g02240,0,1
g02241,0,0
g02242,24,36
g02243,9158,8950
g02244,26,26
g02245,101,88
g02246,35,46
g02247,1,0
g02248,0,1
g02249,0,0
g02250,3,0
g02251,1,0
g02252,830,1089
g02253,7,13
g02254,0,3
g02255,44,51
g02256,298,276
g02257,28,21
g02258,206,222
g02259,186,153
g02260,42,62
g02261,540,481
g02262,26,17
g02263,281,190
g02264,3405,3317
g02265,0,1
g02266,3,3
g02267,511,473
g02268,1136,1203
g02269,5,2
g02270,7,6
g02271,1112,901
g02272,8,0
g02273,1,0
g02274,706,601
g02275,106,91
g02276,487,452
g02277,28,21
g02278,0,0
g02279,1020,1027
g02280,639,629
g02281,2239,2140
g02282,714,669
g02283,5062,4703
g02284,34,25
g02285,0,0
g02286,1,6
g02287,0,0
g02288,0,0
g02289,0,0
g02290,408,493
g02291,2,4
g02292,7,4
g02293,654,655
g02294,2,2
g02295,446,479
g02296,4,6
g02297,1224,1291
g02298,109,172
g02299,0,3
g02300,104,76
g02301,471,479
g02302,250,263
g02303,179,183
g02304,0,0
g02305,0,5
g02306,10,12
g02307,1228,1176
g02308,0,0
g02309,1,0
g02310,618,545
g02311,239,253
g02312,251,238
g02313,206,175
g02314,151,131
g02315,0,0
g02316,522,449
g02317,105,89
g02318,504,432
g02319,334,267
g02320,75,53
g02321,0,0
g02322,55,49
g02323,1,1
g02324,444,380
g02325,173,154
g02326,1487,1246
g02327,0,4
g02328,1295,1222
g02329,0,0
g02330,1219,1131
g02331,0,0
g02332,0,0
g02333,8959,8682
g02334,7309,7257
g02335,0,0
g02336,46,34
g02337,5,1
g02338,0,0
g02339,1,0
g02340,0,0
g02341,0,0
g02342,1938,1907
g02343,169,151
g02344,365,331
g02345,58,80
g02346,1353,1532
g02347,0,0
g02348,1,0
g02349,2,0
g02350,1725,1689
g02351,0,0
g02352,0,0
g02353,0,0
g02354,0,0
g02355,0,0
g02356,0,0
g02357,823,766
g02358,336,330
g02359,215,194
g02360,0,0
g02361,4,3
g02362,0,0
g02363,9,4
g02364,458,414
g02365,2,2
g02366,2,0
g02367,10,6
g02368,0,0
g02369,0,0
g02370,0,0
g02371,0,0
g02372,0,0
g02373,403,384
g02374,22,14
g02375,127,115
g02376,282,253
g02377,1,1
g02378,3,0
g02379,10,18
g02380,19,26
g02381,53,63
g02382,70,65
g02383,113,91
g02384,5,7
g02385,32,35
g02386,2205,1988
g02387,126,83
g02388,10,9
g02389,0,0
g02390,793,678
g02391,10,10
g02392,408,420
g02393,0,0
g02394,308,305
g02395,445,440
g02396,1,1
g02397,1729,1430
g02398,53,59
g02399,1433,1571
g02400,3,10
g02401,82,88
g02402,0,1
g02403,1,4
g02404,643,638
g02405,108,113
g02406,0,0
g02407,0,0
g02408,0,0
g02409,2,0
g02410,3,7
g02411,0,0
g02412,1943,1780
g02413,8,15
g02414,0,2
g02415,29,26
g02416,292,311
g02417,0,1
g02418,379,286
g02419,2,4
g02420,305,260
g02421,219,207
g02422,1928,1705
g02423,117,123
g02424,24,27
g02425,3,6
g02426,13,8
g02427,8,8
g02428,0,1
g02429,436,459
g02430,97,98
g02431,35,28
g02432,3,2
g02433,1890,1928
g02434,72,72
g02435,0,2
g02436,2,9
g02437,289,275
g02438,12,9
g02439,1,0
g02440,1,0
g02441,29,39
g02442,2,0
g02443,0,1
g02444,1014,1041
g02445,2917,3036
g02446,479,483
g02447,450,425
g02448,0,0
g02449,191,181
g02450,1,0
g02451,3149,3026
g02452,466,253
g02453,703,641
g02454,81,79
g02455,1000,981
g02456,547,529
g02457,849,843
g02458,1,4
g02459,217,294
g02460,0,0
g02461,0,0
g02462,0,0
g02463,0,0
g02464,0,0
g02465,0,0
g02466,0,0
g02467,0,0
g02468,0,0
g02469,348,323
g02470,0,0
g02471,0,1
g02472,0,0
g02473,2595,2436
g02474,2,1
g02475,156,136
g02476,12,11
g02477,258,233
g02478,30,26
g02479,222,210
g02480,35,39
g02481,51,59
g02482,243,268
g02483,69,59
g02484,25,26
g02485,3,1
g02486,0,0
g02487,2,2
g02488,585,533
g02489,37,44
g02490,588,504
g02491,832,741
g02492,1,0
g02493,82,84
g02494,1341,1242
g02495,636,578
g02496,553,507
g02497,1210,1188
g02498,1,4
g02499,45,51
g02500,323,320
g02501,2,0
g02502,7,6
g02503,309,263
g02504,0,0
g02505,81,84
g02506,0,1
g02507,111,110
g02508,0,3
g02509,1563,1456
g02510,1369,1304
g02511,1,0
g02512,15,13
g02513,0,0
g02514,0,1
g02515,57,59
g02516,1032,911
g02517,60,56
g02518,2784,2557
g02519,0,0
g02520,170,183
g02521,24,12
g02522,291,256
g02523,31,31
g02524,176,156
g02525,15,10
g02526,171,128
g02527,2921,3097
g02528,866,768
g02529,15,11
g02530,60,77
g02531,1736,1305
g02532,134,124
g02533,11,12
g02534,666,652
g02535,683,697
g02536,72,88
g02537,514,431
g02538,37,52
g02539,1586,1523
g02540,319,309
g02541,151,148
g02542,1032,998
g02543,58,46
g02544,704,679
g02545,1,0
g02546,1,1
g02547,599,601
g02548,137,165
g02549,1402,674
g02550,1086,925
g02551,7,5
g02552,4374,4578
g02553,1142,942
g02554,877,702
g02555,5,12
g02556,334,332
g02557,12,10
g02558,1,3
g02559,223,218
g02560,46,28
g02561,56,58
g02562,86,64
g02563,1,1
g02564,1,3
g02565,0,0
g02566,1,0
g02567,2,0
g02568,568,315
g02569,0,0
g02570,412,459
g02571,994,1037
g02572,658,568
g02573,323,301
g02574,13682,12877
g02575,1,5
g02576,1259,1206
g02577,1092,941
g02578,38,34
g02579,207,200
g02580,7,9
g02581,761,679
g02582,5,5
g02583,1,0
g02584,253,266
g02585,3,10
g02586,628,767
g02587,721,656
g02588,3656,3513
g02589,134,118
g02590,639,634
g02591,5,9
g02592,309,242
g02593,631,633
g02594,2254,2247
g02595,927,922
g02596,171,201
g02597,31,26
g02598,1596,1506
g02599,149,139
g02600,3341,3476
g02601,2427,2192
g02602,1518,1327
g02603,0,0
g02604,3062,3156
g02605,22,20
g02606,283,172
g02607,621,534
g02608,933,886
g02609,415,315
g02610,645,560
g02611,324,303
g02612,190,161
g02613,267,235
g02614,1046,885
g02615,461,377
g02616,138,92
g02617,98,106
g02618,966,1079
g02619,40,33
g02620,377,392
g02621,477,460
g02622,1,1
g02623,0,0
g02624,0,0
g02625,0,0
g02626,0,0
g02627,0,0
g02628,0,0
g02629,0,0
g02630,0,0
g02631,0,0
g02632,1,0
g02633,0,0
g02634,0,0
g02635,0,0
g02636,0,0
g02637,0,0
g02638,0,0
g02639,0,0
g02640,0,0
g02641,0,0
g02642,0,0
g02643,0,0
g02644,0,0
g02645,0,0
g02646,0,0
g02647,0,0
g02648,0,0
g02649,0,0
g02650,0,0
g02651,0,0
g02652,0,0
g02653,0,0
g02654,0,0
g02655,0,0
g02656,0,0
g02657,0,0
g02658,0,0
g02659,0,0
g02660,0,0
g02661,0,1
g02662,0,0
g02663,0,0
g02664,0,0
g02665,0,0
g02666,0,2
g02667,0,0
g02668,0,0
g02669,0,0
g02670,1,0
g02671,0,0
g02672,0,0
g02673,0,0
g02674,0,0
g02675,0,1
g02676,0,0
g02677,0,0
g02678,0,0
g02679,0,0
g02680,0,0
g02681,0,0
g02682,1,1
g02683,55,43
g02684,3,1
g02685,0,0
g02686,0,0
g02687,3,1
g02688,0,0
g02689,111,104
g02690,220,206
g02691,903,876
g02692,676,640
g02693,561,537
g02694,159,132
g02695,33,29
g02696,56,59
g02697,2753,1931
g02698,407,412
g02699,54,43
g02700,65,30
g02701,11,7
g02702,345,384
g02703,1036,974
g02704,2257,2015
g02705,938,852
g02706,8,12
g02707,6,6
g02708,40,56
g02709,29,31
g02710,92,84
g02711,572,493
g02712,88,72
g02713,957,897
g02714,25,12
g02715,0,0
g02716,29,22
g02717,0,0
g02718,32,24
g02719,44,37
g02720,302,324
g02721,5,2
g02722,303,274
g02723,1745,1620
g02724,631,528
g02725,208,172
g02726,9,3
g02727,7,8
g02728,0,0
g02729,1678,1482
g02730,1,0
g02731,523,567
g02732,1102,1045
g02733,147,119
g02734,4,1
g02735,1381,1202
g02736,178,167
g02737,525,489
g02738,6,5
g02739,1140,946
g02740,39,31
g02741,370,305
g02742,21,11
g02743,3902,3792
g02744,183,174
g02745,190,154
g02746,1909,1409
g02747,576,486
g02748,1369,1214
g02749,361,337
g02750,1,1
g02751,4,4
g02752,455,402
g02753,601,491
g02754,88,110
g02755,1427,965
g02756,667,580
g02757,122,102
g02758,712,651
g02759,631,631
g02760,6,8
g02761,10,5
g02762,1432,1327
g02763,115,105
g02764,78,91
g02765,941,906
g02766,12,8
g02767,19,19
g02768,717,714
g02769,48,45
g02770,419,434
g02771,2339,2140
g02772,435,387
g02773,454,442
g02774,935,876
g02775,2484,2316
g02776,129,132
g02777,19,16
g02778,71,93
g02779,491,549
g02780,19,29
g02781,503,549
g02782,9,9
g02783,0,1
g02784,1,4
g02785,26,13
g02786,0,0
g02787,1,0
g02788,213,244
g02789,0,0
g02790,3,1
g02791,1103,1048
g02792,0,0
g02793,1942,1581
g02794,1,4
g02795,254,304
g02796,0,1
g02797,25,9
g02798,30,22
g02799,11,7
g02800,47,28
g02801,18,16
g02802,2,4
g02803,2,3
g02804,255,239
g02805,592,581
g02806,189,207
g02807,18,16
g02808,11296,11297
g02809,476,353
g02810,36,28
g02811,0,0
g02812,0,0
g02813,29,22
g02814,8,22
g02815,4,0
g02816,1880,1712
g02817,198,244
g02818,39,48
g02819,50,42
g02820,145,145
g02821,174,198
g02822,692,686
g02823,412,392
g02824,209,189
g02825,273,269
g02826,198,180
g02827,0,0
g02828,936,910
g02829,40,36
g02830,1,0
g02831,3,0
g02832,229,219
g02833,1173,1121
g02834,1600,1350
g02835,959,917
g02836,483,480
g02837,693,671
g02838,1062,854
g02839,1548,1201
g02840,802,791
g02841,937,872
g02842,1003,1058
g02843,4,1
g02844,0,0
g02845,1860,1775
g02846,121,128
g02847,0,0
g02848,508,546
g02849,36,41
g02850,264,221
g02851,323,295
g02852,139,123
g02853,2301,2334
g02854,14,16
g02855,7,4
g02856,3715,3343
g02857,2877,2757
g02858,874,795
g02859,89,78
g02860,1,2
g02861,3,0
g02862,302,326
g02863,349,326
g02864,488,474
g02865,83,60
g02866,333,294
g02867,3,5
g02868,577,598
g02869,1,0
g02870,3,1
g02871,0,0
g02872,14,9
g02873,142,158
g02874,151,155
g02875,0,0
g02876,25,39
g02877,2,0
g02878,0,0
g02879,0,0
g02880,0,0
g02881,578,477
g02882,527,512
g02883,1641,1419
g02884,209,207
g02885,953,1121
g02886,105,80
g02887,371,337
g02888,30,35
g02889,3,8
g02890,2777,2439
g02891,121,138
g02892,4,4
g02893,8500,8461
g02894,0,0
g02895,21,37
g02896,2342,2258
g02897,1,5
g02898,146,170
g02899,201,184
g02900,91,57
g02901,124,153
g02902,649,558
g02903,240,204
g02904,1,1
g02905,66,70
g02906,16,27
g02907,2,2
g02908,3,10
g02909,98,130
g02910,1111,1141
g02911,201,196
g02912,330,317
g02913,11067,4093
g02914,581,808
g02915,11073,4096
g02916,3,1
g02917,7732,2642
g02918,3,3
g02919,1178,1026
g02920,732,718
g02921,1,5
g02922,235,260
g02923,1215,1116
g02924,0,0
g02925,17,17
g02926,3108,3146
g02927,48,34
g02928,2,3
g02929,189,207
g02930,165,207
g02931,7,6
g02932,127,144
g02933,22,10
g02934,158,146
g02935,0,1
g02936,315,326
g02937,30,35
g02938,337,348
g02939,933,954
g02940,0,1
g02941,1902,1725
g02942,1,0
g02943,0,2
g02944,1206,1063
g02945,350,268
g02946,36,35
g02947,491,501
g02948,0,0
g02949,498,456
g02950,890,838
g02951,398,422
g02952,1195,1136
g02953,1,4
g02954,12,12
g02955,0,0
g02956,27,37
g02957,11,9
g02958,369,314
g02959,0,0
g02960,169,171
g02961,581,572
g02962,560,505
g02963,95,106
g02964,4,2
g02965,456,489
g02966,423,333
g02967,8,12
g02968,0,0
g02969,168,151
g02970,1086,1006
g02971,393,435
g02972,0,0
g02973,0,1
g02974,1434,1150
g02975,406,347
g02976,201,188
g02977,9,11
g02978,822,757
g02979,733,471
g02980,288,286
g02981,156,83
g02982,9,8
g02983,0,0
g02984,1,2
g02985,134,133
g02986,3,7
g02987,0,1
g02988,0,0
g02989,0,0
g02990,0,0
g02991,0,0
g02992,0,2
g02993,0,0
g02994,1,1
g02995,5,8
g02996,263,269
g02997,8169,8187
g02998,15431,15244
g02999,38,45
g03000,12,10
g03001,868,765
g03002,65,39
g03003,41,30
g03004,41,43
g03005,2,2
g03006,1,2
g03007,2,1
g03008,0,1
g03009,0,0
g03010,1,0
g03011,0,0
g03012,9,6
g03013,1,3
g03014,0,0
g03015,0,0
g03016,57,52
g03017,807,755
g03018,899,746
g03019,0,0
g03020,1,0
g03021,0,0
g03022,0,0
g03023,0,0
g03024,0,0
g03025,0,0
g03026,0,1
g03027,0,0
g03028,0,0
g03029,0,0
g03030,0,0
g03031,0,0
g03032,0,0
g03033,0,0
g03034,317,338
g03035,3,1
g03036,773,671
g03037,4,1
g03038,172,173
g03039,609,587
g03040,6,6
g03041,411,409
g03042,0,0
g03043,1432,1232
g03044,131,123
g03045,1521,1255
g03046,222,229
g03047,17,12
g03048,435,394
g03049,6754,6348
g03050,0,0
g03051,4781,5124
g03052,407,324
g03053,840,933
g03054,456,484
g03055,6,20
g03056,9,7
g03057,61,49
g03058,76,89
g03059,11,11
g03060,0,0
g03061,0,0
g03062,0,0
g03063,0,0
g03064,1,0
g03065,0,0
g03066,48,41
g03067,0,0
g03068,0,2
g03069,2,4
g03070,561,513
g03071,741,629
g03072,229,220
g03073,5961,5587
g03074,724,663
g03075,444,419
g03076,659,519
g03077,166,168
g03078,99,99
g03079,518,461
g03080,614,480
g03081,300,229
g03082,153,166
g03083,510,478
g03084,518,423
g03085,97,123
g03086,3591,3187
g03087,2,8
g03088,1,1
g03089,3,2
g03090,0,0
g03091,1744,1552
g03092,64,70
g03093,7,4
g03094,2582,2510
g03095,1463,1322
g03096,16,7
g03097,0,0
g03098,2849,2591
g03099,20,18
g03100,3525,3356
g03101,6,6
g03102,166,252
g03103,11,6
g03104,0,2
g03105,15,11
g03106,0,0
g03107,21,11
g03108,0,0
g03109,2530,2187
g03110,3,1
g03111,642,640
g03112,10,11
g03113,3,7
g03114,835,838
g03115,0,0
g03116,108,127
g03117,1,0
g03118,127,123
g03119,52,44
g03120,213,182
g03121,408,356
g03122,1475,1307
g03123,1,0
g03124,2,1
g03125,0,0
g03126,28,31
g03127,6,8
g03128,0,0
g03129,706,710
g03130,1140,1121
g03131,679,631
g03132,0,0
g03133,48,32
g03134,1140,1061
g03135,3625,466
g03136,249,245
g03137,4325,4269
g03138,71,76
g03139,26,24
g03140,645,638
g03141,1,1
g03142,4,2
g03143,1,1
g03144,0,0
g03145,292,298
g03146,1553,1442
g03147,8081,7487
g03148,20149,19371
g03149,858,759
g03150,2252,2169
g03151,11,8
g03152,0,1
g03153,0,1
g03154,20,20
g03155,707,664
g03156,727,680
g03157,487,350
g03158,7,7
g03159,304,256
g03160,0,0
g03161,1917,1739
g03162,35,29
g03163,0,0
g03164,529,498
g03165,831,817
g03166,104,94
g03167,3,3
g03168,80,69
g03169,69,66
g03170,88,52
g03171,664,664
g03172,570,507
g03173,448,385
g03174,0,0
g03175,0,0
g03176,0,0
g03177,0,0
g03178,0,0
g03179,0,0
g03180,0,0
g03181,0,0
g03182,0,0
g03183,0,0
g03184,0,0
g03185,0,0
g03186,0,0
g03187,0,0
g03188,0,0
g03189,0,0
g03190,1,1
g03191,0,0
g03192,0,0
g03193,0,0
g03194,0,0
g03195,0,0
g03196,0,0
g03197,0,0
g03198,0,0
g03199,1,1
g03200,0,0
g03201,0,0
g03202,1,0
g03203,148,135
g03204,115,123
g03205,268,292
g03206,3,1
g03207,2255,2084
g03208,237,352
g03209,162,244
g03210,2504,3111
g03211,9,8
g03212,19,22
g03213,390,352
g03214,911,959
g03215,5,6
g03216,137,118
g03217,1,3
g03218,5,8
g03219,285,258
g03220,152,202
g03221,273,286
g03222,186,149
g03223,2356,2300
g03224,127,115
g03225,44,59
g03226,0,0
g03227,567,519
g03228,327,319
g03229,138,139
g03230,423,416
g03231,211,198
g03232,18,10
g03233,0,0
g03234,0,0
g03235,0,0
g03236,2715,2492
g03237,30,37
g03238,10,12
g03239,395,424
g03240,123,129
g03241,1096,1033
g03242,170,150
g03243,0,3
g03244,364,308
g03245,13,17
g03246,25,22
g03247,862,800
g03248,43,60
g03249,1273,1198
g03250,981,756
g03251,29,26
g03252,316,318
g03253,821,616
g03254,767,657
g03255,3,8
g03256,1057,913
g03257,0,0
g03258,669,689
g03259,1965,1720
g03260,191,142
g03261,0,0
g03262,300,368
g03263,560,514
g03264,466,511
g03265,0,1
g03266,228,207
g03267,512,483
g03268,299,340
g03269,26,29
g03270,378,315
g03271,21,43
g03272,11,10
g03273,2667,2618
g03274,1,0
g03275,397,358
g03276,61,63
g03277,0,0
g03278,57,58
g03279,0,0
g03280,7,4
g03281,1286,1245
g03282,492,443
g03283,4,3
g03284,95,80
g03285,865,777
g03286,118,99
g03287,60,34
g03288,509,300
g03289,133,97
g03290,1002,946
g03291,435,465
g03292,539,488
g03293,72,82
g03294,176,176
g03295,47,56
g03296,329,322
g03297,3216,2966
g03298,69,69
g03299,172,142
g03300,7,13
g03301,1063,1015
g03302,1063,1014
g03303,68,84
g03304,17,12
g03305,411,343
g03306,15,23
g03307,10,13
g03308,2,3
g03309,201,227
g03310,183,175
g03311,107,98
g03312,90,105
g03313,327,285
g03314,8,4
g03315,267,294
g03316,3,1
g03317,0,0
g03318,1243,1229
g03319,193,218
g03320,233,204
g03321,60,64
g03322,29,35
g03323,70,56
g03324,579,520
g03325,89,102
g03326,6,15
g03327,0,2
g03328,1299,1169
g03329,6,3
g03330,188,162
g03331,4,11
g03332,6,9
g03333,0,1
g03334,1,7
g03335,10,15
g03336,82,91
g03337,255,233
g03338,31653,28156
g03339,0,1
g03340,9,0
g03341,13,13
g03342,6,7
g03343,8226,7532
g03344,1156,1093
g03345,7,19
g03346,67,49
g03347,1008,975
g03348,0,0
g03349,3,4
g03350,0,0
g03351,73,71
g03352,77,94
g03353,35,26
g03354,10,15
g03355,227,237
