,het_E17.5_f5,het_E17.5_f4
g16884,275,172
g16885,97,94
g16886,126,148
g16887,1399,1398
g16888,1,1
g16889,429,454
g16890,948,951
g16891,38,42
g16892,485,362
g16893,278,234
g16894,794,676
g16895,462,493
g16896,216,180
g16897,1993,1549
g16898,54,50
g16899,160,143
g16900,3,2
g16901,634,617
g16902,1,1
g16903,1,1
g16904,1198,1002
g16905,146,102
g16906,34,31
g16907,19,14
g16908,2008,1668
g16909,417,386
g16910,70,61
g16911,148,158
g16912,255,256
g16913,1853,1583
g16914,400,305
g16915,67,64
g16916,1473,1286
g16917,161,119
g16918,1683,1392
g16919,1937,1723
g16920,0,0
g16921,5,3
g16922,15,4
g16923,183,195
g16924,4024,4425
g16925,439,334
g16926,3,0
g16927,493,397
g16928,0,0
g16929,206,188
g16930,52,42
g16931,333,262
g16932,555,505
g16933,117,80
g16934,1856,1707
g16935,5,4
g16936,582,504
g16937,661,483
g16938,2,4
g16939,93,92
g16940,224,218
g16941,688,625
g16942,1,0
g16943,86,83
g16944,1157,1195
g16945,8,16
g16946,0,2
g16947,916,714
g16948,0,2
g16949,446,346
g16950,16,9
g16951,236,189
g16952,3,7
g16953,278,195
g16954,8,7
g16955,20,23
g16956,12,16
g16957,5,8
g16958,210,213
g16959,257,201
g16960,429,379
g16961,171,126
g16962,80,75
g16963,137,161
g16964,294,213
g16965,187,129
g16966,112,116
g16967,1686,1338
g16968,1093,857
g16969,30,27
g16970,1002,907
g16971,96,85
g16972,33,27
g16973,396,304
g16974,58,47
g16975,650,577
g16976,1137,1014
g16977,241,267
g16978,15,5
g16979,565,526
g16980,1109,996
g16981,3,1
g16982,5,8
g16983,398,521
g16984,1012,1007
g16985,398,339
g16986,506,493
g16987,499,465
g16988,10,5
g16989,339,365
g16990,68,46
g16991,133,167
g16992,837,595
g16993,3,1
g16994,77,70
g16995,134,159
g16996,2287,2574
g16997,284,276
g16998,0,1
g16999,160,183
g17000,1246,1216
g17001,402,358
g17002,196,133
g17003,386,341
g17004,1,1
g17005,650,774
g17006,51,41
g17007,23,20
g17008,1421,928
g17009,499,388
g17010,4,0
g17011,3,2
g17012,87,84
g17013,108,109
g17014,68,61
g17015,84,121
g17016,348,267
g17017,112,99
g17018,61,28
g17019,103,157
g17020,503,437
g17021,0,0
g17022,294,189
g17023,604,659
g17024,51,33
g17025,627,506
g17026,591,430
g17027,286,290
g17028,457,527
g17029,774,768
g17030,13,7
g17031,675,538
g17032,1344,1318
g17033,510,490
g17034,159,150
g17035,82,82
g17036,2005,1702
g17037,969,679
g17038,2,7
g17039,30,30
g17040,265,263
g17041,8,3
g17042,164,153
g17043,4,4
g17044,1008,882
g17045,3,1
g17046,91,60
g17047,884,877
g17048,954,851
g17049,647,506
g17050,1070,889
g17051,60,44
g17052,758,739
g17053,353,324
g17054,223,187
g17055,503,412
g17056,220,227
g17057,1445,1144
g17058,27,21
g17059,756,652
g17060,352,286
g17061,320,338
g17062,146,104
g17063,825,693
g17064,1138,1001
g17065,128,96
g17066,1,1
g17067,3,1
g17068,1485,1234
g17069,990,920
g17070,0,0
g17071,1,0
g17072,799,795
g17073,309,304
g17074,386,395
g17075,543,514
g17076,293,283
g17077,3,9
g17078,352,286
g17079,4,8
g17080,476,514
g17081,4465,3621
g17082,0,1
g17083,0,0
g17084,1,1
g17085,5500,5917
g17086,5,2
g17087,1195,1123
g17088,33,58
g17089,21,16
g17090,56,48
g17091,868,967
g17092,7,9
g17093,1033,981
g17094,1920,1698
g17095,6,3
g17096,11,4
g17097,2945,2247
g17098,976,1026
g17099,12,12
g17100,0,2
g17101,305,307
g17102,39,48
g17103,0,0
g17104,1,3
g17105,0,0
g17106,5623,6169
g17107,24,11
g17108,138,134
g17109,0,0
g17110,0,0
g17111,116,122
g17112,0,0
g17113,118,111
g17114,0,1
g17115,418,390
g17116,763,485
g17117,2,1
g17118,1582,852
g17119,190,164
g17120,229,243
g17121,208,141
g17122,954,1022
g17123,3021,2995
g17124,494,545
g17125,788,779
g17126,9,0
g17127,60,35
g17128,0,0
g17129,1,5
g17130,16,11
g17131,0,1
g17132,1192,1366
g17133,1696,1910
g17134,0,0
g17135,4,6
g17136,36,27
g17137,13,31
g17138,41,71
g17139,0,0
g17140,203,317
g17141,18,31
g17142,14,30
g17143,1166,1015
g17144,945,1005
g17145,2992,1684
g17146,252,325
g17147,143,128
g17148,650,560
g17149,10,6
g17150,1658,1429
g17151,531,493
g17152,15,18
g17153,3,0
g17154,243,291
g17155,5,3
g17156,442,509
g17157,16,17
g17158,1,1
g17159,1,1
g17160,1,3
g17161,532,301
g17162,0,2
g17163,544,499
g17164,546,483
g17165,58,41
g17166,120,121
g17167,8,5
g17168,2,2
g17169,32,38
g17170,40,51
g17171,464,518
g17172,1178,1214
g17173,595,625
g17174,1,0
g17175,246,213
g17176,273,216
g17177,3,5
g17178,0,0
g17179,0,0
g17180,653,560
g17181,230,175
g17182,75,103
g17183,2,0
g17184,1,1
g17185,116,119
g17186,6,11
g17187,344,303
g17188,0,0
g17189,942,841
g17190,0,0
g17191,0,0
g17192,0,0
g17193,0,0
g17194,0,0
g17195,0,0
g17196,0,0
g17197,0,0
g17198,0,0
g17199,0,0
g17200,0,0
g17201,0,0
g17202,0,0
g17203,0,1
g17204,2,0
g17205,0,0
g17206,0,0
g17207,0,0
g17208,0,0
g17209,0,0
g17210,0,0
g17211,0,0
g17212,0,0
g17213,0,0
g17214,0,0
g17215,1,0
g17216,2,0
g17217,0,0
g17218,0,1
g17219,0,0
g17220,0,0
g17221,0,0
g17222,41,53
g17223,1,2
g17224,0,0
g17225,0,0
g17226,0,3
g17227,0,0
g17228,0,0
g17229,0,0
g17230,2,0
g17231,1,2
g17232,88,85
g17233,678,690
g17234,3006,2711
g17235,125,103
g17236,0,2
g17237,3,5
g17238,0,0
g17239,7,10
g17240,0,0
g17241,0,0
g17242,0,0
g17243,12,14
g17244,0,3
g17245,0,0
g17246,0,0
g17247,0,1
g17248,0,0
g17249,0,0
g17250,0,0
g17251,9,33
g17252,0,0
g17253,1,0
g17254,0,0
g17255,7,7
g17256,0,0
g17257,0,0
g17258,0,0
g17259,2,1
g17260,0,0
g17261,1,1
g17262,0,0
g17263,0,0
g17264,0,0
g17265,9,19
g17266,0,0
g17267,0,0
g17268,19,24
g17269,2,7
g17270,5,12
g17271,1,0
g17272,25,9
g17273,0,1
g17274,55,58
g17275,6,9
g17276,235,226
g17277,112,104
g17278,292,220
g17279,109,82
g17280,1026,859
g17281,1398,1310
g17282,893,877
g17283,118,100
g17284,2,0
g17285,3,0
g17286,199,166
g17287,598,647
g17288,10,2
g17289,269,264
g17290,34,22
g17291,139,108
g17292,153,184
g17293,42,36
g17294,5,6
g17295,5,3
g17296,201,161
g17297,1030,975
g17298,21,21
g17299,1203,925
g17300,656,471
g17301,355,306
g17302,2620,1986
g17303,5,4
g17304,959,1039
g17305,512,519
g17306,399,357
g17307,5,6
g17308,67,54
g17309,689,466
g17310,3754,3243
g17311,1577,1416
g17312,22,40
g17313,61,64
g17314,27,25
g17315,251,237
g17316,1660,1590
g17317,1376,1364
g17318,132,130
g17319,402,389
g17320,42,35
g17321,213,178
g17322,740,769
g17323,0,0
g17324,292,323
g17325,29,32
g17326,0,1
g17327,23,14
g17328,815,789
g17329,859,819
g17330,26,40
g17331,0,2
g17332,0,0
g17333,748,773
g17334,1107,1069
g17335,32,51
g17336,0,0
g17337,145,152
g17338,339,276
g17339,828,723
g17340,246,287
g17341,0,1
g17342,867,749
g17343,142,143
g17344,197,192
g17345,392,402
g17346,142,135
g17347,26,26
g17348,441,442
g17349,396,492
g17350,24,22
g17351,59,52
g17352,4,1
g17353,220,163
g17354,1974,1880
g17355,6,4
g17356,1072,984
g17357,6,8
g17358,2776,2968
g17359,169,139
g17360,251,180
g17361,35,39
g17362,0,0
g17363,9,17
g17364,0,0
g17365,219,152
g17366,107,111
g17367,204,203
g17368,778,844
g17369,476,489
g17370,12,11
g17371,204,184
g17372,227,238
g17373,1143,1150
g17374,1735,2310
g17375,101,86
g17376,79,72
g17377,1,0
g17378,44,44
g17379,9,10
g17380,0,0
g17381,3,0
g17382,16,27
g17383,438,419
g17384,55,70
g17385,32,43
g17386,427,397
g17387,446,536
g17388,180,170
g17389,1339,1164
g17390,59,58
g17391,1736,1595
g17392,67,53
g17393,273,237
g17394,30,28
g17395,1,1
g17396,1,6
g17397,24,12
g17398,16,25
g17399,2219,1714
g17400,962,885
g17401,579,510
g17402,116,95
g17403,582,457
g17404,571,573
g17405,502,532
g17406,188,210
g17407,624,546
g17408,19,27
g17409,610,553
g17410,12,16
g17411,219,232
g17412,10,11
g17413,2,0
g17414,446,385
g17415,1511,1614
g17416,616,663
g17417,583,517
g17418,827,638
g17419,288,223
g17420,1092,1188
g17421,137,118
g17422,904,832
g17423,784,760
g17424,271,256
g17425,681,654
g17426,302,277
g17427,309,316
g17428,209,185
g17429,1458,1285
g17430,24,24
g17431,17,33
g17432,91,82
g17433,39,38
g17434,0,0
g17435,0,1
g17436,0,0
g17437,332,288
g17438,109,76
g17439,2277,2573
g17440,23,1
g17441,58,70
g17442,665,740
g17443,1064,1169
g17444,452,470
g17445,1360,1327
g17446,183,206
g17447,1,0
g17448,0,0
g17449,0,0
g17450,0,0
g17451,0,0
g17452,0,0
g17453,0,0
g17454,0,0
g17455,0,0
g17456,0,0
g17457,0,0
g17458,0,0
g17459,0,0
g17460,0,0
g17461,0,0
g17462,0,0
g17463,0,0
g17464,0,0
g17465,0,0
g17466,0,0
g17467,0,0
g17468,0,0
g17469,0,0
g17470,0,0
g17471,0,0
g17472,0,0
g17473,0,0
g17474,0,0
g17475,0,0
g17476,0,0
g17477,0,0
g17478,0,0
g17479,303,337
g17480,356,294
g17481,38,35
g17482,136,138
g17483,201,134
g17484,728,610
g17485,0,2
g17486,919,890
g17487,511,461
g17488,3,5
g17489,17,14
g17490,2653,2311
g17491,1286,934
g17492,9,4
g17493,594,659
g17494,659,515
g17495,0,1
g17496,306,256
g17497,90,77
g17498,3,2
g17499,21,21
g17500,145,108
g17501,6,6
g17502,7,8
g17503,6,2
g17504,134,145
g17505,553,544
g17506,408,368
g17507,8,8
g17508,547,382
g17509,143,120
g17510,30,31
g17511,52,42
g17512,37,30
g17513,10,21
g17514,459,390
g17515,48,24
g17516,1059,912
g17517,142,107
g17518,104,93
g17519,0,0
g17520,33,24
g17521,1,0
g17522,0,0
g17523,0,0
g17524,0,0
g17525,0,0
g17526,0,0
g17527,0,0
g17528,0,0
g17529,0,0
g17530,0,0
g17531,881,685
g17532,79,60
g17533,626,517
g17534,0,0
g17535,0,0
g17536,226,169
g17537,44,35
g17538,1,0
g17539,0,0
g17540,0,0
g17541,0,0
g17542,0,0
g17543,0,0
g17544,0,0
g17545,0,0
g17546,0,0
g17547,0,0
g17548,0,0
g17549,0,0
g17550,0,1
g17551,1,0
g17552,763,625
g17553,39,57
g17554,0,0
g17555,0,0
g17556,2145,1619
g17557,0,1
g17558,1688,1710
g17559,0,0
g17560,1132,1170
g17561,14,17
g17562,7,7
g17563,97,81
g17564,416,309
g17565,83,90
g17566,210,199
g17567,103,105
g17568,437,334
g17569,0,0
g17570,82,72
g17571,2,2
g17572,264,316
g17573,102,107
g17574,111,81
g17575,1969,1563
g17576,0,0
g17577,338,306
g17578,56,43
g17579,578,507
g17580,460,393
g17581,947,720
g17582,255,204
g17583,1,0
g17584,517,510
g17585,296,255
g17586,10,5
g17587,39,40
g17588,3,8
g17589,4,8
g17590,1,1
g17591,456,507
g17592,1121,1098
g17593,912,918
g17594,27,15
g17595,0,0
g17596,495,497
g17597,555,521
g17598,1,0
g17599,285,297
g17600,46,41
g17601,2,1
g17602,1,1
g17603,795,632
g17604,11,5
g17605,558,502
g17606,114,95
g17607,92,79
g17608,161,194
g17609,947,1084
g17610,348,309
g17611,20,24
g17612,271,221
g17613,615,509
g17614,913,867
g17615,79,70
g17616,904,985
g17617,5,6
g17618,7,14
g17619,2,1
g17620,1172,1087
g17621,659,686
g17622,8,13
g17623,460,390
g17624,0,0
g17625,648,558
g17626,147,187
g17627,4,2
g17628,660,556
g17629,225,196
g17630,8,10
g17631,3,2
g17632,28,25
g17633,0,1
g17634,293,280
g17635,2370,2131
g17636,27,17
g17637,1,1
g17638,32,21
g17639,148,143
g17640,12,4
g17641,0,0
g17642,0,0
g17643,0,0
g17644,0,0
g17645,0,0
g17646,0,0
g17647,0,0
g17648,0,0
g17649,0,1
g17650,3,0
g17651,0,0
g17652,0,0
g17653,0,0
g17654,0,0
g17655,38,30
g17656,0,0
g17657,828,690
g17658,61,47
g17659,0,1
g17660,0,0
g17661,490,367
g17662,0,1
g17663,0,0
g17664,1499,1448
g17665,193,204
g17666,23,18
g17667,30,28
g17668,289,339
g17669,9,7
g17670,410,399
g17671,0,1
g17672,1256,1096
g17673,1,1
g17674,113,123
g17675,2,4
g17676,3,0
g17677,549,346
g17678,2,3
g17679,0,0
g17680,10,6
g17681,2870,2476
g17682,129,152
g17683,1,3
g17684,0,1
g17685,1236,1136
g17686,12,30
g17687,1,4
g17688,0,0
g17689,0,0
g17690,1,3
g17691,14,14
g17692,473,404
g17693,470,340
g17694,110,86
g17695,84,89
g17696,10,12
g17697,1074,890
g17698,267,203
g17699,478,423
g17700,736,585
g17701,1183,1126
g17702,118,115
g17703,115,113
g17704,103,85
g17705,586,559
g17706,18,26
g17707,136,115
g17708,570,426
g17709,810,702
g17710,2,2
g17711,0,1
g17712,0,0
g17713,169,93
g17714,0,0
g17715,370,341
g17716,902,942
g17717,85,111
g17718,482,445
g17719,959,861
g17720,204,205
g17721,965,745
g17722,1609,1449
g17723,95,99
g17724,604,582
g17725,388,361
g17726,3,0
g17727,521,418
g17728,3,1
g17729,253,191
g17730,290,196
g17731,363,309
g17732,9,11
g17733,26,21
g17734,287,318
g17735,15,7
g17736,12,8
g17737,297,245
g17738,13,6
g17739,2282,2535
g17740,182,229
g17741,2153,2057
g17742,52,58
g17743,190,180
g17744,672,652
g17745,299,286
g17746,1424,1362
g17747,673,589
g17748,802,565
g17749,703,498
g17750,133,165
g17751,236,263
g17752,1879,1829
g17753,1249,1049
g17754,380,393
g17755,0,0
g17756,392,320
g17757,4,1
g17758,779,548
g17759,337,312
g17760,851,673
g17761,720,963
g17762,347,321
g17763,1713,1444
g17764,530,401
g17765,162,129
g17766,484,478
g17767,26,20
g17768,1,1
g17769,201,155
g17770,741,750
g17771,39,33
g17772,3,4
g17773,0,2
g17774,1924,1563
g17775,159,134
g17776,1130,937
g17777,381,308
g17778,227,227
g17779,2953,2633
g17780,875,713
g17781,418,326
g17782,35,51
g17783,1677,1643
g17784,27,16
g17785,1184,1149
g17786,5,4
g17787,13,6
g17788,51,62
g17789,600,484
g17790,1,0
g17791,0,1
g17792,0,1
g17793,18,20
g17794,1109,881
g17795,218,188
g17796,34,44
g17797,350,316
g17798,554,407
g17799,35,28
g17800,167,102
g17801,165,103
g17802,1069,966
g17803,836,786
g17804,3894,4095
g17805,2,1
g17806,610,516
g17807,157,155
g17808,6,4
g17809,464,408
g17810,1159,1023
g17811,171,154
g17812,1388,1312
g17813,412,410
g17814,42,51
g17815,1,0
g17816,103,89
g17817,2,0
g17818,0,0
g17819,0,0
g17820,33,20
g17821,666,601
g17822,427,413
g17823,8,1
g17824,2,1
g17825,14,19
g17826,11,14
g17827,0,0
g17828,297,223
g17829,482,445
g17830,123,130
g17831,323,195
g17832,150,176
g17833,3,1
g17834,0,0
g17835,0,0
g17836,61,63
g17837,4546,3393
g17838,2,0
g17839,509,419
g17840,2,4
g17841,0,1
g17842,92,69
g17843,334,284
g17844,1,1
g17845,1725,1492
g17846,0,0
g17847,55,67
g17848,1060,1223
g17849,61,68
g17850,346,288
g17851,849,903
g17852,29,5
g17853,50,43
g17854,0,0
g17855,1556,1614
g17856,187,166
g17857,623,552
g17858,4,4
g17859,264,229
g17860,15,17
g17861,0,0
g17862,206,135
g17863,108,67
g17864,0,0
g17865,805,732
g17866,416,351
g17867,36,39
g17868,791,570
g17869,573,495
g17870,337,301
g17871,0,0
g17872,702,753
g17873,1,1
g17874,64,68
g17875,30,21
g17876,26,19
g17877,0,1
g17878,1020,823
g17879,0,1
g17880,101,55
g17881,2296,1927
g17882,59,64
g17883,52,31
g17884,939,369
g17885,21,25
g17886,37,25
g17887,0,0
g17888,6,3
g17889,174,164
g17890,282,239
g17891,128,117
g17892,920,776
g17893,0,0
g17894,1333,1201
g17895,192,153
g17896,166,127
g17897,353,289
g17898,106,39
g17899,221,213
g17900,823,796
g17901,0,0
g17902,0,0
g17903,1,1
g17904,865,787
g17905,0,0
g17906,0,0
g17907,0,0
g17908,0,0
g17909,800,819
g17910,1,0
g17911,4,5
g17912,17,10
g17913,405,369
g17914,1,0
g17915,360,323
g17916,495,459
g17917,75,78
g17918,1,0
g17919,1,0
g17920,3,0
g17921,35,34
g17922,1543,1383
g17923,18,13
g17924,19,14
g17925,1328,1074
g17926,0,0
g17927,14,14
g17928,409,361
g17929,131,140
g17930,1346,1100
g17931,5,4
g17932,31,39
g17933,338,287
g17934,532,516
g17935,483,502
g17936,1019,803
g17937,1999,1683
g17938,515,407
g17939,0,1
g17940,28,14
g17941,4,3
g17942,0,2
g17943,134,109
g17944,0,0
g17945,10,4
g17946,1013,922
g17947,48,36
g17948,1289,1117
g17949,8,9
g17950,0,0
g17951,888,754
g17952,881,774
g17953,183,185
g17954,1,0
g17955,11,16
g17956,1025,1024
g17957,0,0
g17958,0,1
g17959,0,1
g17960,3,6
g17961,23,14
g17962,406,421
g17963,161,196
g17964,0,1
g17965,23,28
g17966,0,0
g17967,12,7
g17968,3,7
g17969,443,479
g17970,252,281
g17971,107,72
g17972,445,391
g17973,0,0
g17974,1,0
g17975,0,1
g17976,0,2
g17977,788,716
g17978,7,2
g17979,362,277
g17980,1624,1385
g17981,2,2
g17982,0,1
g17983,1603,1468
g17984,0,0
g17985,1503,1359
g17986,53,60
g17987,200,222
g17988,219,169
g17989,9,4
g17990,364,348
g17991,3,6
g17992,744,659
g17993,101,96
g17994,132,95
g17995,2,4
g17996,297,200
g17997,338,302
g17998,1245,1036
g17999,540,497
g18000,0,1
g18001,255,291
g18002,0,0
g18003,0,0
g18004,4198,3801
g18005,1127,752
g18006,2,1
g18007,1279,1166
g18008,221,213
g18009,1025,928
g18010,1128,977
g18011,7,7
g18012,1,0
g18013,3,6
g18014,0,0
g18015,540,469
g18016,566,421
g18017,21,15
g18018,92,91
g18019,152,195
g18020,400,338
g18021,4,4
g18022,1426,1235
g18023,1486,1264
g18024,1,1
g18025,0,2
g18026,680,924
g18027,139,197
g18028,6,5
g18029,802,770
g18030,0,2
g18031,92,107
g18032,1399,1159
g18033,1296,1256
g18034,0,0
g18035,443,348
g18036,0,0
g18037,0,0
g18038,48,24
g18039,37,22
g18040,471,349
g18041,0,0
g18042,10,8
g18043,722,497
g18044,0,0
g18045,0,0
g18046,1,1
g18047,10,6
g18048,25,19
g18049,820,725
g18050,0,1
g18051,15,30
g18052,1132,968
g18053,0,0
g18054,0,0
g18055,0,0
g18056,1,0
g18057,0,0
g18058,0,0
g18059,0,0
g18060,0,0
g18061,0,0
g18062,0,0
g18063,0,1
g18064,0,1
g18065,0,0
g18066,0,0
g18067,0,0
g18068,0,0
g18069,0,0
g18070,0,0
g18071,0,0
g18072,0,0
g18073,0,1
g18074,0,0
g18075,0,0
g18076,0,0
g18077,1,0
g18078,0,1
g18079,0,0
g18080,1,0
g18081,0,0
g18082,0,0
g18083,0,0
g18084,1,0
g18085,0,0
g18086,1,2
g18087,0,3
g18088,480,358
g18089,164,179
g18090,786,718
g18091,319,309
g18092,0,0
g18093,269,192
g18094,365,274
g18095,2,2
g18096,0,0
g18097,1,0
g18098,54,42
g18099,4,4
g18100,86,99
g18101,2656,2460
g18102,16,7
g18103,18,11
g18104,9,2
g18105,0,1
g18106,1,5
g18107,49,46
g18108,1,0
g18109,8,12
g18110,442,464
g18111,0,0
g18112,0,0
g18113,0,3
g18114,0,0
g18115,185,133
g18116,12,12
g18117,67,55
g18118,335,256
g18119,10,13
g18120,0,1
g18121,1346,1131
g18122,382,223
g18123,0,0
g18124,339,258
g18125,98,80
g18126,0,1
g18127,43,30
g18128,1502,1183
g18129,624,509
g18130,0,0
g18131,6,8
g18132,315,263
g18133,771,617
g18134,11,0
g18135,127,168
g18136,15,2
g18137,0,0
g18138,335,281
g18139,904,777
g18140,0,0
g18141,786,620
g18142,3,4
g18143,332,327
g18144,0,0
g18145,5,8
g18146,4928,3324
g18147,992,875
g18148,1,2
g18149,513,532
g18150,0,0
g18151,0,0
g18152,0,0
g18153,0,0
g18154,0,0
g18155,0,0
g18156,0,0
g18157,0,0
g18158,0,0
g18159,0,0
g18160,0,0
g18161,0,0
g18162,0,0
g18163,0,0
g18164,0,0
g18165,0,0
g18166,0,0
g18167,0,0
g18168,0,0
g18169,0,0
g18170,0,0
g18171,0,0
g18172,0,0
g18173,0,0
g18174,0,0
g18175,0,0
g18176,0,0
g18177,0,0
g18178,0,0
g18179,0,0
g18180,0,0
g18181,0,0
g18182,0,0
g18183,0,0
g18184,0,0
g18185,0,0
g18186,0,0
g18187,0,0
g18188,757,725
g18189,263,256
g18190,2097,2105
g18191,146,156
g18192,1024,1073
g18193,85,70
g18194,0,1
g18195,2,1
g18196,0,0
g18197,737,642
g18198,14,17
g18199,1,3
g18200,1,0
g18201,9,13
g18202,0,0
g18203,609,525
g18204,43,33
g18205,0,2
g18206,485,460
g18207,4,0
g18208,1,1
g18209,676,602
g18210,1855,1662
g18211,290,212
g18212,87,76
g18213,6,8
g18214,1,1
g18215,0,1
g18216,3782,3087
g18217,145,128
g18218,489,447
g18219,1,1
g18220,1026,894
g18221,38,30
g18222,325,274
g18223,281,363
g18224,176,165
g18225,104,100
g18226,146,147
g18227,19,28
g18228,129,124
g18229,0,0
g18230,1099,1220
g18231,2538,2277
g18232,2150,1948
g18233,7,5
g18234,0,0
g18235,3103,3072
g18236,431,446
g18237,0,3
g18238,508,495
g18239,323,274
g18240,122,100
g18241,2,1
g18242,119,95
g18243,38,22
g18244,386,394
g18245,0,0
g18246,3541,3272
g18247,0,0
g18248,4,2
g18249,85,41
g18250,0,0
g18251,6,6
g18252,1436,1342
g18253,362,309
g18254,237,235
g18255,80,67
g18256,0,0
g18257,44,36
g18258,28,28
g18259,9,11
g18260,129,119
g18261,31,16
g18262,0,0
g18263,0,1
g18264,10,9
g18265,2,4
g18266,241,200
g18267,158,121
g18268,143,139
g18269,0,2
g18270,9,5
g18271,1,3
g18272,265,207
g18273,1,1
g18274,0,0
g18275,0,1
g18276,2152,2019
g18277,131,143
g18278,2,5
g18279,460,458
g18280,2121,2128
g18281,49,47
g18282,20,20
g18283,2,0
g18284,21,21
g18285,147,122
g18286,58,45
g18287,144,122
g18288,250,197
g18289,6,8
g18290,0,0
g18291,161,145
g18292,6,6
g18293,1172,1010
g18294,22,32
g18295,198,175
g18296,293,260
g18297,712,687
g18298,850,808
g18299,137,146
g18300,625,502
g18301,299,286
g18302,2,3
g18303,2,5
g18304,707,564
g18305,122,137
g18306,1203,1003
g18307,218,197
g18308,6,1
g18309,88,103
g18310,1657,1706
g18311,402,378
g18312,558,562
g18313,227,203
g18314,42,39
g18315,520,375
g18316,1,0
g18317,0,0
g18318,0,0
g18319,0,0
g18320,0,0
g18321,0,0
g18322,0,0
g18323,0,0
g18324,1,0
g18325,0,0
g18326,0,0
g18327,0,0
g18328,0,0
g18329,97,131
g18330,6,3
g18331,28,34
g18332,12,5
g18333,742,756
g18334,502,491
g18335,68,57
g18336,2,2
g18337,618,590
g18338,51,40
g18339,65,79
g18340,1046,809
g18341,691,688
g18342,355,340
g18343,15,11
g18344,968,765
g18345,12,11
g18346,0,0
g18347,321,286
g18348,1,0
g18349,48,38
g18350,293,249
g18351,139,138
g18352,1648,1594
g18353,306,309
g18354,628,647
g18355,94,83
g18356,165,148
g18357,789,605
g18358,2,0
g18359,340,259
g18360,340,319
g18361,3,2
g18362,0,1
g18363,0,0
g18364,607,587
g18365,7,2
g18366,7,4
g18367,361,338
g18368,384,395
g18369,110,113
g18370,228,278
g18371,9,11
g18372,40,29
g18373,15,14
g18374,0,0
g18375,0,0
g18376,803,700
g18377,32,24
g18378,551,478
g18379,1,2
g18380,2,2
g18381,844,800
g18382,0,3
g18383,33,24
g18384,0,0
g18385,62,59
g18386,169,139
g18387,0,0
g18388,72,79
g18389,500,533
g18390,216,195
g18391,595,493
g18392,152,89
g18393,101,71
g18394,341,343
g18395,2467,2354
g18396,27,16
g18397,174,130
g18398,2,0
g18399,0,2
g18400,227,233
g18401,32,55
g18402,245,229
g18403,127,121
g18404,0,0
g18405,375,386
g18406,1534,1507
g18407,1111,963
g18408,332,320
g18409,610,548
g18410,7,5
g18411,175,226
g18412,7754,6259
g18413,202,173
g18414,899,766
g18415,16,16
g18416,1298,1240
g18417,28,20
g18418,94,75
g18419,95,84
g18420,0,2
g18421,44,33
g18422,18,7
g18423,286,210
g18424,12,15
g18425,1137,1162
g18426,89,91
g18427,325,306
g18428,376,374
g18429,7634,6653
g18430,26,26
g18431,204,173
g18432,1168,1145
g18433,278,248
g18434,2659,2228
g18435,363,328
g18436,305,228
g18437,141,120
g18438,2180,1546
g18439,39,43
g18440,1,0
g18441,112,127
g18442,847,756
g18443,12838,11663
g18444,1368,1517
g18445,13,6
g18446,631,565
g18447,185,170
g18448,309,237
g18449,389,296
g18450,1,1
g18451,30,22
g18452,2,4
g18453,5,4
g18454,0,0
g18455,1047,845
g18456,4,0
g18457,10,13
g18458,1043,1001
g18459,344,292
g18460,235,248
g18461,134,140
g18462,541,514
g18463,389,319
g18464,4,1
g18465,46,41
g18466,53,37
g18467,559,502
g18468,17,24
g18469,254,291
g18470,1386,1330
g18471,2,9
g18472,122,110
g18473,189,149
g18474,0,0
g18475,1195,1298
g18476,0,0
g18477,0,0
g18478,0,1
g18479,4,4
g18480,0,0
g18481,104,68
g18482,0,0
g18483,0,1
g18484,2,3
g18485,338,278
g18486,70,49
g18487,0,2
g18488,2,2
g18489,6,9
g18490,366,377
g18491,208,202
g18492,405,368
g18493,11,9
g18494,3,7
g18495,84,74
g18496,724,758
g18497,2,3
g18498,29,35
g18499,41,40
g18500,14,11
g18501,43,28
g18502,12,3
g18503,0,0
g18504,7,6
g18505,16,9
g18506,266,254
g18507,1,2
g18508,4,1
g18509,7,5
g18510,0,0
g18511,0,6
g18512,1768,1632
g18513,987,981
g18514,1273,1204
g18515,516,610
g18516,710,601
g18517,1444,1420
g18518,29,35
g18519,3,6
g18520,46,31
g18521,512,437
g18522,1640,1503
g18523,339,271
g18524,10,13
g18525,53,55
g18526,1039,1050
g18527,695,513
g18528,559,455
g18529,301,282
g18530,16,16
g18531,1,0
g18532,4,2
g18533,240,268
g18534,178,165
g18535,186,144
g18536,336,349
g18537,24,30
g18538,340,303
g18539,212,173
g18540,217,190
g18541,103,85
g18542,1454,1213
