,het_E15.5_f4,het_E15.5_f5
g05941,1,0
g05942,0,0
g05943,0,0
g05944,0,0
g05945,0,0
g05946,0,0
g05947,1,0
g05948,0,0
g05949,2,0
g05950,0,0
g05951,0,0
g05952,0,0
g05953,1,0
g05954,0,2
g05955,0,0
g05956,0,0
g05957,0,0
g05958,0,0
g05959,0,0
g05960,0,0
g05961,0,0
g05962,0,0
g05963,0,0
g05964,0,0
g05965,1,1
g05966,149,242
g05967,1302,1412
g05968,3,2
g05969,367,355
g05970,495,543
g05971,267,291
g05972,284,338
g05973,1462,1097
g05974,0,0
g05975,579,603
g05976,40,48
g05977,713,830
g05978,84,98
g05979,9,22
g05980,0,0
g05981,48,44
g05982,0,0
g05983,0,0
g05984,0,1
g05985,40,37
g05986,69,108
g05987,2,0
g05988,159,226
g05989,606,533
g05990,98,93
g05991,397,386
g05992,0,0
g05993,22,19
g05994,39,25
g05995,0,3
g05996,0,1
g05997,8,9
g05998,0,1
g05999,0,1
g06000,0,0
g06001,1,0
g06002,0,0
g06003,0,0
g06004,0,0
g06005,0,0
g06006,10,5
g06007,730,791
g06008,6,7
g06009,272,231
g06010,578,574
g06011,202,195
g06012,928,888
g06013,0,2
g06014,794,744
g06015,214,227
g06016,225,161
g06017,726,844
g06018,311,320
g06019,1,0
g06020,2241,2327
g06021,10,7
g06022,1,0
g06023,8,0
g06024,583,496
g06025,0,0
g06026,5,29
g06027,609,667
g06028,132,115
g06029,7,16
g06030,190,166
g06031,2,5
g06032,413,388
g06033,253,372
g06034,1490,1552
g06035,45,48
g06036,1,10
g06037,1076,1496
g06038,2991,3311
g06039,764,840
g06040,34,17
g06041,550,542
g06042,17130,25018
g06043,378,396
g06044,28,27
g06045,4135,4214
g06046,223,200
g06047,285,275
g06048,180,180
g06049,2,2
g06050,3,3
g06051,146,296
g06052,120,186
g06053,0,0
g06054,14,12
g06055,600,526
g06056,613,584
g06057,4,5
g06058,0,1
g06059,0,1
g06060,13,26
g06061,372,478
g06062,860,1081
g06063,396,429
g06064,5,6
g06065,338,323
g06066,2,2
g06067,683,957
g06068,70,97
g06069,67,58
g06070,224,219
g06071,232,281
g06072,110,85
g06073,545,487
g06074,463,491
g06075,276,200
g06076,8,5
g06077,0,1
g06078,47,28
g06079,0,0
g06080,0,2
g06081,0,0
g06082,1086,1099
g06083,393,305
g06084,493,535
g06085,327,318
g06086,534,678
g06087,23,15
g06088,2,0
g06089,4,3
g06090,431,432
g06091,622,579
g06092,487,471
g06093,2135,1948
g06094,1271,1434
g06095,1,0
g06096,56,53
g06097,105,95
g06098,705,684
g06099,2120,1820
g06100,372,469
g06101,9,16
g06102,0,0
g06103,0,0
g06104,27,22
g06105,113,111
g06106,0,2
g06107,202,248
g06108,4,7
g06109,3,0
g06110,1,2
g06111,2,1
g06112,218,250
g06113,1,1
g06114,811,1091
g06115,4057,4199
g06116,135,107
g06117,202,290
g06118,152,171
g06119,207,172
g06120,11,9
g06121,32,30
g06122,1509,1671
g06123,255,280
g06124,120,96
g06125,141,100
g06126,1448,1038
g06127,19,23
g06128,1352,917
g06129,437,459
g06130,2026,2178
g06131,0,0
g06132,0,1
g06133,0,0
g06134,0,0
g06135,0,0
g06136,0,0
g06137,0,0
g06138,0,0
g06139,168,212
g06140,2,0
g06141,0,0
g06142,0,0
g06143,0,0
g06144,0,0
g06145,0,0
g06146,0,0
g06147,0,0
g06148,39,41
g06149,1085,1057
g06150,383,352
g06151,4,6
g06152,781,761
g06153,1334,1627
g06154,26,13
g06155,134,105
g06156,465,499
g06157,131,217
g06158,7,17
g06159,338,380
g06160,3,1
g06161,0,2
g06162,0,0
g06163,186,186
g06164,1,0
g06165,216,154
g06166,160,188
g06167,313,390
g06168,160,173
g06169,902,960
g06170,4,4
g06171,33,40
g06172,4,1
g06173,721,618
g06174,1,1
g06175,266,389
g06176,855,770
g06177,234,204
g06178,369,441
g06179,735,843
g06180,15,16
g06181,175,149
g06182,460,490
g06183,338,374
g06184,998,964
g06185,1232,1324
g06186,705,956
g06187,2,1
g06188,58,72
g06189,4,0
g06190,0,0
g06191,62,48
g06192,75,63
g06193,78,41
g06194,511,513
g06195,144,146
g06196,396,404
g06197,180,216
g06198,5578,6161
g06199,794,785
g06200,1836,1951
g06201,468,421
g06202,2748,2646
g06203,24,29
g06204,1,1
g06205,1,0
g06206,1,0
g06207,976,941
g06208,35,31
g06209,1445,1573
g06210,649,680
g06211,47,54
g06212,752,684
g06213,721,809
g06214,533,645
g06215,1467,1702
g06216,247,213
g06217,355,321
g06218,1827,2155
g06219,1860,1834
g06220,385,380
g06221,78,73
g06222,5,2
g06223,33,25
g06224,2130,2223
g06225,35,42
g06226,0,0
g06227,3254,4058
g06228,4,11
g06229,1,1
g06230,41,35
g06231,0,0
g06232,7,6
g06233,0,0
g06234,441,449
g06235,2008,2141
g06236,7,2
g06237,5,3
g06238,53,46
g06239,1,0
g06240,3071,2626
g06241,91,83
g06242,2008,2052
g06243,1,0
g06244,143,149
g06245,28,23
g06246,547,413
g06247,177,165
g06248,3026,2977
g06249,6,3
g06250,704,696
g06251,105,138
g06252,0,0
g06253,208,132
g06254,662,585
g06255,0,1
g06256,407,472
g06257,770,759
g06258,0,0
g06259,2,1
g06260,1,3
g06261,1,0
g06262,1,0
g06263,96,63
g06264,258,196
g06265,127,157
g06266,1171,1410
g06267,4,7
g06268,3,3
g06269,3131,3622
g06270,82,77
g06271,871,996
g06272,0,0
g06273,7,5
g06274,6,5
g06275,38,31
g06276,0,0
g06277,80,73
g06278,0,0
g06279,0,0
g06280,0,0
g06281,0,1
g06282,0,0
g06283,0,0
g06284,0,0
g06285,0,0
g06286,0,0
g06287,0,0
g06288,0,0
g06289,0,0
g06290,0,0
g06291,0,0
g06292,0,0
g06293,0,0
g06294,62,81
g06295,0,3
g06296,32,38
g06297,0,2
g06298,120,152
g06299,33,31
g06300,1,10
g06301,70,86
g06302,43,64
g06303,32,32
g06304,0,0
g06305,73,95
g06306,38,26
g06307,2,5
g06308,512,601
g06309,356,480
g06310,2,5
g06311,286,353
g06312,7,8
g06313,7,7
g06314,6,7
g06315,233,309
g06316,975,1551
g06317,515,531
g06318,0,1
g06319,85,99
g06320,460,410
g06321,185,194
g06322,243,246
g06323,37,53
g06324,125,150
g06325,1206,1146
g06326,55,72
g06327,0,0
g06328,4,6
g06329,0,0
g06330,0,0
g06331,0,0
g06332,1147,1282
g06333,0,0
g06334,0,0
g06335,0,0
g06336,0,0
g06337,5,3
g06338,370,435
g06339,0,0
g06340,0,0
g06341,0,0
g06342,0,0
g06343,1,0
g06344,0,0
g06345,0,0
g06346,0,0
g06347,0,0
g06348,0,0
g06349,394,229
g06350,6,7
g06351,231,226
g06352,1025,1048
g06353,53,61
g06354,77,100
g06355,111,106
g06356,57,44
g06357,93,68
g06358,27,40
g06359,13,18
g06360,52,56
g06361,5,0
g06362,7,4
g06363,133,130
g06364,71,80
g06365,28,50
g06366,35,38
g06367,24,29
g06368,55,51
g06369,49,30
g06370,178,143
g06371,181,192
g06372,314,290
g06373,234,202
g06374,288,211
g06375,32,30
g06376,174,234
g06377,175,133
g06378,7,9
g06379,49,54
g06380,44,26
g06381,11,24
g06382,47,61
g06383,0,0
g06384,0,0
g06385,0,0
g06386,0,0
g06387,351,329
g06388,231,257
g06389,4,2
g06390,341,337
g06391,539,542
g06392,1,3
g06393,354,502
g06394,2145,2146
g06395,16,23
g06396,354,312
g06397,0,0
g06398,0,0
g06399,0,0
g06400,0,2
g06401,1605,1818
g06402,99,66
g06403,2,1
g06404,1155,1460
g06405,0,0
g06406,463,672
g06407,2137,2674
g06408,1,1
g06409,315,453
g06410,502,510
g06411,376,316
g06412,376,313
g06413,0,0
g06414,345,311
g06415,5,1
g06416,1090,1057
g06417,86,113
g06418,2,1
g06419,39,25
g06420,5,2
g06421,250,248
g06422,515,667
g06423,64,62
g06424,362,364
g06425,763,771
g06426,0,0
g06427,116,113
g06428,286,261
g06429,0,0
g06430,1180,1178
g06431,29,29
g06432,761,626
g06433,2413,2214
g06434,712,795
g06435,117,135
g06436,54,39
g06437,20,28
g06438,51,34
g06439,289,295
g06440,1612,1511
g06441,2,2
g06442,2,0
g06443,815,882
g06444,631,503
g06445,1698,1693
g06446,9,7
g06447,164,165
g06448,0,1
g06449,167,162
g06450,1238,1155
g06451,0,0
g06452,63,66
g06453,455,407
g06454,155,146
g06455,0,0
g06456,417,429
g06457,24,41
g06458,2,1
g06459,85,86
g06460,33,28
g06461,1195,1414
g06462,3,3
g06463,0,3
g06464,13,16
g06465,386,354
g06466,1266,1333
g06467,155,162
g06468,37,53
g06469,696,641
g06470,0,0
g06471,3047,3419
g06472,312,405
g06473,2,1
g06474,0,0
g06475,0,0
g06476,0,0
g06477,3,5
g06478,204,192
g06479,391,365
g06480,1166,1146
g06481,58,42
g06482,0,1
g06483,86,122
g06484,26,39
g06485,8374,10119
g06486,18,19
g06487,113,104
g06488,1147,1195
g06489,2,2
g06490,24,28
g06491,76,72
g06492,0,2
g06493,4,7
g06494,653,866
g06495,116,168
g06496,3,3
g06497,326,342
g06498,128,59
g06499,4,2
g06500,447,509
g06501,491,440
g06502,0,0
g06503,28,24
g06504,704,710
g06505,0,0
g06506,954,1122
g06507,81,79
g06508,579,555
g06509,631,564
g06510,15,11
g06511,138,159
g06512,451,501
g06513,368,342
g06514,566,727
g06515,2,4
g06516,0,0
g06517,0,0
g06518,0,0
g06519,1,0
g06520,251,338
g06521,1865,1742
g06522,622,665
g06523,34,33
g06524,1480,1642
g06525,283,209
g06526,0,0
g06527,371,406
g06528,100,87
g06529,3,3
g06530,151,163
g06531,4,3
g06532,8,7
g06533,741,765
g06534,3,0
g06535,1,1
g06536,219,250
g06537,881,1040
g06538,439,441
g06539,7,12
g06540,29,20
g06541,327,363
g06542,47,65
g06543,292,322
g06544,1079,1155
g06545,1747,1731
g06546,20,30
g06547,0,0
g06548,37,42
g06549,207,245
g06550,677,703
g06551,505,570
g06552,767,797
g06553,7,8
g06554,1,1
g06555,0,0
g06556,138,176
g06557,558,610
g06558,237,236
g06559,675,773
g06560,14,16
g06561,54,63
g06562,0,1
g06563,0,0
g06564,2,0
g06565,359,406
g06566,2640,2546
g06567,1,7
g06568,0,0
g06569,1,1
g06570,58,81
g06571,311,307
g06572,498,474
g06573,82,74
g06574,2332,2902
g06575,2,0
g06576,405,318
g06577,1665,1773
g06578,236,193
g06579,143,142
g06580,23,24
g06581,4,14
g06582,12,15
g06583,9,1
g06584,13,23
g06585,246,259
g06586,351,360
g06587,114,130
g06588,424,368
g06589,639,551
g06590,53,80
g06591,921,838
g06592,39,34
g06593,186,158
g06594,419,359
g06595,1158,1166
g06596,1,0
g06597,0,1
g06598,4,5
g06599,1,0
g06600,0,1
g06601,4218,3863
g06602,19,16
g06603,945,1282
g06604,25,23
g06605,19,26
g06606,0,0
g06607,1402,1646
g06608,2830,3146
g06609,569,443
g06610,111,99
g06611,720,689
g06612,326,334
g06613,316,310
g06614,147,128
g06615,179,202
g06616,42,55
g06617,342,301
g06618,249,223
g06619,0,0
g06620,184,222
g06621,0,0
g06622,35,51
g06623,7,13
g06624,1168,1144
g06625,19,40
g06626,130,160
g06627,398,445
g06628,20,26
g06629,3,1
g06630,60,71
g06631,0,1
g06632,466,535
g06633,557,498
g06634,226,220
g06635,204,193
g06636,372,401
g06637,144,145
g06638,388,479
g06639,44,63
g06640,0,0
g06641,0,0
g06642,3,5
g06643,0,0
g06644,1,0
g06645,1844,1936
g06646,0,1
g06647,0,0
g06648,1402,1362
g06649,5,6
g06650,921,874
g06651,1149,1069
g06652,12,14
g06653,24,19
g06654,2428,2675
g06655,21,26
g06656,1,2
g06657,263,287
g06658,242,264
g06659,1237,1228
g06660,610,584
g06661,1,3
g06662,2,1
g06663,0,0
g06664,0,0
g06665,0,0
g06666,18,15
g06667,767,528
g06668,0,1
g06669,0,0
g06670,0,0
g06671,20,18
g06672,458,511
g06673,0,0
g06674,119,136
g06675,1413,1336
g06676,61,79
g06677,439,383
g06678,35,46
g06679,587,499
g06680,461,591
g06681,0,5
g06682,587,517
g06683,280,337
g06684,732,767
g06685,258,257
g06686,120,151
g06687,0,0
g06688,0,0
g06689,78,97
g06690,352,449
g06691,0,0
g06692,679,634
g06693,140,138
g06694,7,7
g06695,2,0
g06696,702,528
g06697,0,0
g06698,194,218
g06699,806,772
g06700,866,782
g06701,585,668
g06702,115,176
g06703,17,16
g06704,56,59
g06705,22,20
g06706,5,1
g06707,3307,3432
g06708,32,46
g06709,696,685
g06710,172,132
g06711,0,0
g06712,0,0
g06713,0,2
g06714,0,0
g06715,0,0
g06716,0,0
g06717,0,0
g06718,0,0
g06719,0,0
g06720,0,0
g06721,0,0
g06722,0,0
g06723,0,1
g06724,0,0
g06725,0,0
g06726,0,4
g06727,0,1
g06728,0,0
g06729,1,0
g06730,0,0
g06731,0,0
g06732,0,0
g06733,0,0
g06734,0,0
g06735,0,0
g06736,0,0
g06737,0,0
g06738,0,0
g06739,0,0
g06740,0,0
g06741,0,0
g06742,0,0
g06743,0,0
g06744,0,0
g06745,0,0
g06746,0,0
g06747,0,0
g06748,0,0
g06749,0,0
g06750,0,0
g06751,0,0
g06752,0,0
g06753,0,0
g06754,0,0
g06755,0,0
g06756,0,0
g06757,0,0
g06758,0,0
g06759,0,0
g06760,0,0
g06761,0,0
g06762,0,0
g06763,0,0
g06764,0,0
g06765,0,0
g06766,2,3
g06767,0,0
g06768,0,0
g06769,0,0
g06770,0,0
g06771,0,0
g06772,0,0
g06773,0,0
g06774,0,0
g06775,0,0
g06776,0,0
g06777,0,1
g06778,0,0
g06779,0,0
g06780,2,0
g06781,0,0
g06782,0,0
g06783,4,5
g06784,1,0
g06785,0,0
g06786,0,0
g06787,0,0
g06788,0,0
g06789,0,0
g06790,0,0
g06791,0,0
g06792,0,0
g06793,0,0
g06794,0,0
g06795,1,0
g06796,0,0
g06797,0,0
g06798,0,0
g06799,0,0
g06800,2,1
g06801,0,0
g06802,2,0
g06803,0,0
g06804,0,0
g06805,0,0
g06806,0,0
g06807,0,0
g06808,0,0
g06809,0,0
g06810,0,0
g06811,1,0
g06812,4254,4743
g06813,106,211
g06814,200,289
g06815,326,268
g06816,482,566
g06817,845,618
g06818,60,67
g06819,2,0
g06820,5,4
g06821,23,12
g06822,2,2
g06823,2,3
g06824,84,70
g06825,1,0
g06826,1575,1387
g06827,41,34
g06828,5,16
g06829,877,1043
g06830,325,281
g06831,1,0
g06832,61,64
g06833,2,0
g06834,24,19
g06835,0,0
g06836,1,3
g06837,456,425
g06838,651,815
g06839,1148,960
g06840,0,0
g06841,0,0
g06842,113,90
g06843,561,623
g06844,2,2
g06845,13,7
g06846,118,106
g06847,388,409
g06848,4428,4557
g06849,127,106
g06850,229,257
g06851,170,153
g06852,409,399
g06853,242,302
g06854,299,310
g06855,34,18
g06856,270,274
g06857,0,0
g06858,0,0
g06859,1841,1875
g06860,1208,1040
g06861,634,620
g06862,88,121
g06863,75,90
g06864,0,2
g06865,144,135
g06866,796,807
g06867,666,560
g06868,80,71
g06869,1028,876
g06870,366,301
g06871,3,2
g06872,1409,1405
g06873,57,53
g06874,729,716
g06875,48,31
g06876,463,545
g06877,40,40
g06878,173,146
g06879,423,635
g06880,2160,2772
g06881,366,352
g06882,44,31
g06883,312,264
g06884,1664,1834
g06885,1013,1110
g06886,774,826
g06887,505,448
g06888,3204,3035
g06889,650,648
g06890,871,795
g06891,675,865
g06892,6,0
g06893,13,20
g06894,402,405
g06895,1646,1402
g06896,118,78
g06897,83,47
g06898,73,64
g06899,527,605
g06900,10,18
g06901,1,2
g06902,2,4
g06903,14,20
g06904,64,103
g06905,3,1
g06906,445,623
g06907,1,1
g06908,583,570
g06909,2591,2194
g06910,2,0
g06911,0,0
g06912,3,2
g06913,544,883
g06914,2,3
g06915,59,79
g06916,399,415
g06917,87,78
g06918,0,1
g06919,1090,1089
g06920,95,107
g06921,0,0
g06922,0,0
g06923,0,0
g06924,4,1
g06925,0,0
g06926,0,0
g06927,0,0
g06928,0,0
g06929,0,0
g06930,0,0
g06931,0,0
g06932,0,0
g06933,0,0
g06934,0,0
g06935,9,12
g06936,589,693
g06937,16,16
g06938,761,762
g06939,1874,2363
g06940,545,534
g06941,11,11
g06942,10,14
g06943,1060,1018
g06944,0,0
g06945,375,436
g06946,2,1
g06947,396,399
g06948,1288,1396
g06949,291,282
g06950,32,37
g06951,0,0
g06952,2,0
g06953,564,703
g06954,58,109
g06955,34,26
g06956,211,196
g06957,552,479
g06958,26,40
g06959,153,148
g06960,107,138
g06961,525,722
g06962,5230,4830
g06963,45,45
g06964,596,668
g06965,248,270
g06966,197,186
g06967,347,289
g06968,159,134
g06969,8,4
g06970,7,5
g06971,1,2
g06972,209,199
g06973,715,690
g06974,403,413
g06975,1016,1024
g06976,10,12
g06977,13,19
g06978,2479,2872
g06979,56,51
g06980,3637,3663
g06981,2873,3093
g06982,342,410
g06983,4517,5373
g06984,1431,1275
g06985,195,216
g06986,94,98
g06987,1074,1007
g06988,72,110
g06989,1113,1102
g06990,422,449
g06991,376,342
g06992,558,566
g06993,108,113
g06994,136,103
g06995,384,398
g06996,691,705
g06997,7,5
g06998,10,7
g06999,371,290
g07000,247,142
g07001,0,0
g07002,133,133
g07003,40,34
g07004,1170,1191
g07005,210,224
g07006,0,0
g07007,0,1
g07008,1,0
g07009,638,722
g07010,1,1
g07011,3,6
g07012,159,177
g07013,10,9
g07014,3,1
g07015,590,635
g07016,126,125
g07017,1,6
g07018,0,0
g07019,37,25
g07020,31,25
g07021,737,716
g07022,0,0
g07023,0,2
g07024,222,263
g07025,1,0
g07026,0,1
g07027,2,1
g07028,0,0
g07029,0,0
g07030,0,0
g07031,1625,1707
g07032,3,1
g07033,131,183
g07034,48,48
g07035,189,167
g07036,1230,1243
g07037,2,2
g07038,697,813
g07039,44,20
g07040,298,323
g07041,2089,2156
g07042,0,0
g07043,1467,1474
g07044,2,1
g07045,2177,2136
g07046,59,71
g07047,0,0
g07048,1,0
g07049,0,0
g07050,1077,1129
g07051,4,2
g07052,0,0
g07053,0,0
g07054,7,15
g07055,255,374
g07056,1154,940
g07057,8,1
g07058,0,5
g07059,4,1
g07060,0,0
g07061,20,26
g07062,1214,1368
g07063,30,42
g07064,426,245
g07065,0,2
g07066,0,0
g07067,1,0
g07068,0,0
g07069,0,0
g07070,0,0
g07071,0,0
g07072,0,0
g07073,0,0
g07074,0,0
g07075,0,0
g07076,0,0
g07077,0,0
g07078,0,0
g07079,0,0
g07080,0,0
g07081,0,0
g07082,0,0
g07083,0,0
g07084,0,0
g07085,0,0
g07086,0,0
g07087,0,0
g07088,5,7
g07089,0,0
g07090,0,0
g07091,0,0
g07092,0,0
g07093,0,0
g07094,0,0
g07095,3,0
g07096,0,0
g07097,0,0
g07098,0,0
g07099,0,0
g07100,1,1
g07101,0,0
g07102,0,0
g07103,0,0
g07104,0,0
g07105,0,0
g07106,0,0
g07107,0,0
g07108,0,0
g07109,1,0
g07110,0,0
g07111,0,1
g07112,10,7
g07113,212,197
g07114,28,40
g07115,402,502
g07116,84,96
g07117,1374,1159
g07118,203,170
g07119,49,32
g07120,89,76
g07121,1307,1376
g07122,0,0
g07123,400,389
g07124,10,9
g07125,0,0
g07126,0,0
g07127,0,1
g07128,2,6
g07129,182,173
g07130,1,0
g07131,109,137
g07132,797,965
g07133,1536,1336
g07134,8,11
g07135,113,115
g07136,848,883
g07137,17,24
g07138,728,757
g07139,244,218
g07140,992,1361
g07141,1490,1818
g07142,800,812
g07143,193,210
g07144,163,218
g07145,1569,1856
g07146,0,0
g07147,361,303
g07148,42,32
g07149,477,557
g07150,0,0
g07151,0,0
g07152,2,0
g07153,0,0
g07154,0,0
g07155,1173,1149
g07156,298,319
g07157,737,665
g07158,2,2
g07159,0,3
g07160,229,200
g07161,0,0
g07162,0,0
g07163,0,0
g07164,0,0
g07165,0,0
g07166,0,2
g07167,0,1
g07168,0,0
g07169,0,0
g07170,0,0
g07171,0,0
g07172,0,0
g07173,0,0
g07174,0,0
g07175,0,0
g07176,2,0
g07177,0,0
g07178,0,0
g07179,0,0
g07180,0,0
g07181,0,0
g07182,0,0
g07183,0,0
g07184,0,0
g07185,0,0
g07186,0,1
g07187,0,0
g07188,0,0
g07189,0,0
g07190,0,0
g07191,430,459
g07192,5,1
g07193,74462,109044
g07194,598,561
g07195,463,414
g07196,3,3
g07197,3,5
g07198,289,312
g07199,1007,965
g07200,952,929
g07201,314,345
g07202,1,2
g07203,4,3
g07204,0,0
g07205,0,0
g07206,0,0
g07207,0,1
g07208,77,120
g07209,651,593
g07210,0,0
g07211,2,5
g07212,25,47
g07213,0,1
g07214,0,0
g07215,0,0
g07216,0,0
g07217,0,0
g07218,0,0
g07219,0,0
g07220,0,0
g07221,0,0
g07222,0,0
g07223,0,0
g07224,1,3
g07225,0,0
g07226,245,238
g07227,214,123
g07228,1331,1070
g07229,0,1
g07230,0,0
g07231,1461,1474
g07232,70,86
g07233,791,846
g07234,40,62
g07235,0,0
g07236,1577,1655
g07237,611,561
g07238,3304,3203
g07239,1971,2687
g07240,5,6
g07241,76,101
g07242,264,214
g07243,838,800
g07244,458,482
g07245,358,441
g07246,0,0
g07247,0,0
g07248,0,1
g07249,0,0
g07250,0,0
g07251,0,0
g07252,0,0
g07253,1,0
g07254,0,0
g07255,0,0
g07256,0,0
g07257,0,0
g07258,0,0
g07259,0,0
g07260,0,0
g07261,0,0
g07262,0,0
g07263,0,0
g07264,0,0
g07265,0,0
g07266,0,0
g07267,0,0
g07268,0,0
g07269,0,0
g07270,0,0
g07271,0,0
g07272,0,0
g07273,0,0
g07274,0,0
g07275,0,0
g07276,0,0
g07277,0,0
g07278,0,0
g07279,0,0
g07280,0,0
g07281,0,0
g07282,0,0
g07283,0,0
g07284,0,0
g07285,0,0
g07286,0,0
g07287,0,0
g07288,0,0
g07289,0,0
g07290,0,0
g07291,0,0
g07292,0,0
g07293,0,0
g07294,0,0
g07295,0,0
g07296,0,0
g07297,0,0
g07298,0,0
g07299,0,0
g07300,0,0
g07301,0,0
g07302,0,0
g07303,0,0
g07304,0,0
g07305,0,0
g07306,0,0
g07307,0,0
g07308,0,0
g07309,0,0
g07310,0,0
g07311,0,0
g07312,0,0
g07313,0,0
g07314,0,0
g07315,0,0
g07316,0,0
g07317,0,0
g07318,0,0
g07319,0,0
g07320,0,0
g07321,0,0
g07322,0,0
g07323,1,0
g07324,0,0
g07325,1,0
g07326,0,0
g07327,0,0
g07328,0,0
g07329,0,0
g07330,0,0
g07331,0,0
g07332,0,0
g07333,0,0
g07334,0,0
g07335,0,0
g07336,0,0
g07337,0,0
g07338,0,0
g07339,0,0
g07340,0,0
g07341,0,0
g07342,0,0
g07343,0,0
g07344,0,0
g07345,0,0
g07346,0,0
g07347,0,0
g07348,0,0
g07349,0,0
g07350,0,0
g07351,0,0
g07352,0,0
g07353,2,0
g07354,0,0
g07355,0,0
g07356,1,0
g07357,0,0
g07358,0,0
g07359,0,0
g07360,0,0
g07361,0,0
g07362,0,0
g07363,0,0
g07364,0,0
g07365,0,0
g07366,1,0
g07367,0,0
g07368,0,0
g07369,0,0
g07370,0,0
g07371,0,0
g07372,0,3
g07373,0,0
g07374,0,0
g07375,0,0
g07376,0,0
g07377,3,2
g07378,0,0
g07379,0,0
g07380,0,0
g07381,0,0
g07382,0,0
g07383,0,0
g07384,0,0
g07385,0,0
g07386,0,0
g07387,0,0
g07388,0,0
g07389,0,0
g07390,0,0
g07391,0,0
g07392,0,0
g07393,0,0
g07394,0,0
g07395,0,0
g07396,0,0
g07397,0,0
g07398,0,0
g07399,0,0
g07400,0,0
g07401,0,0
g07402,0,0
g07403,0,0
g07404,0,0
g07405,0,0
g07406,0,0
g07407,0,0
g07408,0,0
g07409,0,0
g07410,0,0
g07411,0,0
g07412,0,0
g07413,0,0
g07414,0,0
g07415,0,0
g07416,0,0
g07417,0,0
g07418,0,0
g07419,0,0
g07420,0,0
g07421,0,0
g07422,0,0
g07423,0,0
g07424,0,0
g07425,0,0
g07426,0,1
g07427,0,0
g07428,0,0
g07429,0,0
g07430,4,6
g07431,1170,1305
g07432,554,593
g07433,0,0
g07434,869,797
g07435,59,77
g07436,726,686
g07437,1901,2064
g07438,645,707
g07439,6,2
g07440,1217,1192
g07441,401,341
g07442,1006,1287
g07443,164,163
g07444,136,186
g07445,20,26
g07446,2,0
g07447,165,200
g07448,2271,2824
g07449,158,188
g07450,433,427
g07451,1,0
g07452,124,146
g07453,134,131
g07454,18,25
g07455,505,474
g07456,1203,1281
g07457,585,646
g07458,1263,1435
g07459,3,2
g07460,11,20
g07461,530,143
g07462,0,1
g07463,277,283
g07464,5235,4506
g07465,0,0
g07466,370,368
g07467,93,138
g07468,26,56
g07469,298,296
g07470,215,268
g07471,32,33
g07472,4,4
g07473,0,0
g07474,421,351
g07475,39,70
g07476,1,0
g07477,0,1
g07478,1,1
g07479,571,373
g07480,398,388
g07481,194,170
g07482,515,526
g07483,84,73
g07484,197,141
g07485,311,377
g07486,174,174
g07487,68,46
g07488,1266,1403
g07489,943,915
g07490,971,816
g07491,21,20
g07492,435,363
g07493,1565,1365
g07494,371,366
g07495,297,264
g07496,1614,1656
g07497,370,395
g07498,662,657
g07499,522,471
g07500,26,36
g07501,16,9
g07502,9,9
g07503,222,299
g07504,220,229
g07505,657,731
g07506,2236,2458
g07507,16,16
g07508,585,577
g07509,380,385
g07510,3751,3386
g07511,17,30
g07512,9,3
g07513,20,0
g07514,9,0
g07515,0,0
g07516,11,7
g07517,145,163
g07518,9,7
g07519,10,4
g07520,0,1
g07521,1,0
g07522,0,0
g07523,0,0
g07524,1,0
g07525,5,5
g07526,8,7
g07527,0,2
g07528,1,0
g07529,21,30
g07530,334,358
g07531,115,120
g07532,335,378
g07533,135,118
g07534,878,828
g07535,356,416
g07536,50,57
g07537,1524,1681
g07538,2,0
g07539,42,53
g07540,857,1110
g07541,456,529
g07542,374,383
g07543,3,4
g07544,262,275
g07545,73,109
g07546,257,226
g07547,1,0
g07548,537,644
g07549,31,38
g07550,628,747
g07551,207,198
g07552,1,2
g07553,263,257
g07554,463,427
g07555,856,889
g07556,1359,1271
g07557,28,26
g07558,0,0
g07559,0,0
g07560,657,625
g07561,1,1
g07562,0,1
g07563,1,1
g07564,5,6
g07565,16,8
g07566,165,175
g07567,740,665
g07568,148,155
g07569,232,230
g07570,20,28
g07571,1117,996
g07572,82,64
g07573,846,929
g07574,4,6
g07575,0,4
g07576,491,436
g07577,94,113
g07578,29,27
g07579,402,304
g07580,2361,2985
g07581,266,251
g07582,204,222
g07583,0,0
g07584,0,0
g07585,4,3
g07586,274,244
g07587,872,996
g07588,0,0
g07589,182,194
g07590,100,78
g07591,123,125
g07592,36,30
g07593,176,146
g07594,2,0
g07595,0,2
g07596,0,0
g07597,11,6
g07598,292,374
g07599,1,6
g07600,1,0
g07601,78,100
g07602,9,9
g07603,1005,917
g07604,37,26
g07605,434,477
g07606,0,0
g07607,0,0
g07608,0,0
g07609,1,0
g07610,0,0
g07611,2,1
g07612,3834,4026
g07613,814,777
g07614,9,9
g07615,1,1
g07616,4,1
g07617,57,61
g07618,75,130
g07619,474,500
g07620,38,30
g07621,0,0
g07622,240,218
g07623,149,199
g07624,2,0
g07625,0,0
g07626,0,0
g07627,1,2
g07628,0,0
g07629,0,0
g07630,135,102
g07631,8,1
g07632,10,9
g07633,0,0
g07634,0,0
g07635,876,952
g07636,303,343
g07637,255,353
g07638,979,1107
g07639,1072,1227
g07640,18,9
g07641,349,520
g07642,3,3
g07643,1147,1143
g07644,5,1
g07645,369,254
g07646,539,459
g07647,438,369
g07648,438,423
g07649,8,22
g07650,1213,1198
g07651,14,16
