,wt_E15.5_f5,wt_E15.5_f4
g15366,334,295
g15367,3,1
g15368,0,0
g15369,12,8
g15370,414,431
g15371,677,576
g15372,2629,2410
g15373,162,243
g15374,41,35
g15375,489,543
g15376,30,31
g15377,606,522
g15378,272,266
g15379,73,73
g15380,686,757
g15381,497,502
g15382,97,95
g15383,249,270
g15384,364,394
g15385,8,14
g15386,0,0
g15387,54,59
g15388,272,309
g15389,0,0
g15390,252,213
g15391,244,235
g15392,309,265
g15393,21,21
g15394,0,0
g15395,299,329
g15396,49,66
g15397,273,304
g15398,1453,1540
g15399,13,20
g15400,845,956
g15401,2,1
g15402,3663,3603
g15403,0,0
g15404,0,0
g15405,45,49
g15406,369,369
g15407,80,76
g15408,1,1
g15409,0,0
g15410,0,0
g15411,0,1
g15412,0,0
g15413,1,0
g15414,0,0
g15415,3,2
g15416,0,0
g15417,0,0
g15418,290,271
g15419,1031,1114
g15420,71,69
g15421,0,3
g15422,696,681
g15423,305,375
g15424,0,0
g15425,102,153
g15426,1673,1814
g15427,9,6
g15428,128,156
g15429,509,453
g15430,8,14
g15431,2342,2806
g15432,0,0
g15433,943,932
g15434,2549,2920
g15435,231,243
g15436,202,210
g15437,2,3
g15438,1448,1661
g15439,619,577
g15440,0,2
g15441,198,220
g15442,0,1
g15443,90,63
g15444,0,0
g15445,71,0
g15446,1,0
g15447,475,494
g15448,5713,6003
g15449,2250,2279
g15450,245,246
g15451,754,673
g15452,649,670
g15453,1182,1330
g15454,1,8
g15455,942,1203
g15456,2003,1899
g15457,189,179
g15458,14,16
g15459,286,325
g15460,22,24
g15461,11,19
g15462,672,657
g15463,205,189
g15464,647,749
g15465,706,787
g15466,0,0
g15467,954,980
g15468,1404,1580
g15469,2,2
g15470,10,12
g15471,33,33
g15472,649,985
g15473,300,292
g15474,35,29
g15475,244,255
g15476,534,589
g15477,60,115
g15478,511,472
g15479,0,0
g15480,2,0
g15481,32,21
g15482,411,425
g15483,237,247
g15484,203,246
g15485,0,0
g15486,113,157
g15487,6,11
g15488,1268,1418
g15489,791,766
g15490,16,23
g15491,0,0
g15492,2,1
g15493,0,1
g15494,0,2
g15495,0,0
g15496,0,1
g15497,18,22
g15498,158,114
g15499,583,627
g15500,258,342
g15501,170,186
g15502,114,202
g15503,0,0
g15504,14,15
g15505,21,17
g15506,0,0
g15507,41,37
g15508,0,0
g15509,0,1
g15510,0,0
g15511,0,0
g15512,103,119
g15513,135,123
g15514,936,991
g15515,4,5
g15516,94,111
g15517,0,2
g15518,0,5
g15519,978,951
g15520,758,825
g15521,245,394
g15522,2,1
g15523,21,37
g15524,0,0
g15525,107,134
g15526,290,378
g15527,26,26
g15528,32,28
g15529,0,0
g15530,242,315
g15531,237,205
g15532,50,49
g15533,623,632
g15534,8,4
g15535,2705,2840
g15536,10,7
g15537,191,231
g15538,124,147
g15539,165,151
g15540,129,159
g15541,167,205
g15542,1406,1524
g15543,30,29
g15544,7,3
g15545,8,12
g15546,319,355
g15547,849,664
g15548,1788,1912
g15549,22,22
g15550,2,1
g15551,415,476
g15552,623,782
g15553,167,191
g15554,679,646
g15555,35,30
g15556,573,663
g15557,1091,1223
g15558,12,21
g15559,361,334
g15560,5,15
g15561,1724,1843
g15562,3,1
g15563,676,916
g15564,0,1
g15565,6,2
g15566,664,778
g15567,1215,1217
g15568,61,72
g15569,278,311
g15570,0,0
g15571,0,0
g15572,0,0
g15573,0,0
g15574,0,0
g15575,0,0
g15576,0,0
g15577,0,0
g15578,0,0
g15579,0,0
g15580,0,0
g15581,4,7
g15582,341,384
g15583,2,6
g15584,347,466
g15585,1,2
g15586,241,254
g15587,38,28
g15588,173,182
g15589,1155,1236
g15590,216,236
g15591,1642,1928
g15592,153,150
g15593,190,188
g15594,308,341
g15595,351,334
g15596,119,141
g15597,183,205
g15598,225,258
g15599,813,822
g15600,464,488
g15601,1443,1416
g15602,198,118
g15603,229,212
g15604,23,9
g15605,0,2
g15606,8,7
g15607,7,1
g15608,184,248
g15609,0,0
g15610,0,1
g15611,56,46
g15612,728,781
g15613,0,0
g15614,30,21
g15615,19,25
g15616,191,183
g15617,2351,2247
g15618,24,26
g15619,5,18
g15620,1,2
g15621,0,0
g15622,757,795
g15623,1190,1242
g15624,1586,1731
g15625,43,28
g15626,184,202
g15627,9,6
g15628,716,643
g15629,1,0
g15630,1,0
g15631,124,112
g15632,931,844
g15633,442,477
g15634,20,14
g15635,3,2
g15636,0,1
g15637,203,228
g15638,204,232
g15639,313,346
g15640,428,473
g15641,148,158
g15642,1308,1587
g15643,244,211
g15644,68,68
g15645,315,377
g15646,20,21
g15647,86,114
g15648,0,0
g15649,58,72
g15650,1,0
g15651,0,0
g15652,2,5
g15653,9,8
g15654,76,239
g15655,2,4
g15656,568,742
g15657,1718,1877
g15658,13,17
g15659,109,104
g15660,569,556
g15661,1,0
g15662,0,0
g15663,0,0
g15664,0,2
g15665,2,0
g15666,610,595
g15667,2,2
g15668,59,58
g15669,15,32
g15670,747,674
g15671,96,135
g15672,1,0
g15673,0,0
g15674,0,0
g15675,196,165
g15676,15,32
g15677,0,1
g15678,1096,1131
g15679,46,59
g15680,5,8
g15681,0,1
g15682,0,1
g15683,212,179
g15684,1,3
g15685,166,184
g15686,192,131
g15687,31,38
g15688,946,848
g15689,220,210
g15690,1,0
g15691,1230,1551
g15692,234,291
g15693,1157,1403
g15694,759,503
g15695,1542,1438
g15696,7,4
g15697,5,1
g15698,88,111
g15699,1624,1785
g15700,276,296
g15701,382,444
g15702,0,0
g15703,700,787
g15704,296,348
g15705,472,527
g15706,751,730
g15707,267,279
g15708,220,221
g15709,0,0
g15710,342,316
g15711,1641,1678
g15712,28,38
g15713,0,0
g15714,1,0
g15715,4,2
g15716,1725,1229
g15717,2,1
g15718,6,4
g15719,3,3
g15720,286,301
g15721,163,141
g15722,1749,1898
g15723,135,155
g15724,1,0
g15725,966,1068
g15726,0,0
g15727,201,213
g15728,0,1
g15729,0,0
g15730,10,16
g15731,1,0
g15732,622,639
g15733,296,340
g15734,0,1
g15735,79,105
g15736,50,73
g15737,10,10
g15738,178,161
g15739,203,210
g15740,177,268
g15741,1,3
g15742,27,27
g15743,52,55
g15744,172,139
g15745,1,0
g15746,0,0
g15747,56,74
g15748,292,495
g15749,1,6
g15750,61,72
g15751,1,0
g15752,0,0
g15753,876,932
g15754,638,725
g15755,703,725
g15756,1,1
g15757,1,3
g15758,834,957
g15759,752,696
g15760,0,0
g15761,1,2
g15762,0,0
g15763,48,76
g15764,273,299
g15765,1686,1629
g15766,2,1
g15767,77,120
g15768,10,22
g15769,0,0
g15770,10,15
g15771,186,183
g15772,319,376
g15773,1672,1777
g15774,18,18
g15775,0,1
g15776,1,4
g15777,645,677
g15778,4,7
g15779,678,745
g15780,1488,1891
g15781,1282,1381
g15782,72,47
g15783,386,333
g15784,0,0
g15785,1,0
g15786,0,0
g15787,2,0
g15788,3,2
g15789,6,4
g15790,249,262
g15791,218,172
g15792,682,606
g15793,214,185
g15794,417,499
g15795,12,9
g15796,953,960
g15797,17,10
g15798,301,365
g15799,218,259
g15800,229,277
g15801,0,0
g15802,56,49
g15803,11,12
g15804,27,63
g15805,0,0
g15806,736,781
g15807,117,159
g15808,39,53
g15809,126,146
g15810,415,392
g15811,8,9
g15812,11,15
g15813,4,2
g15814,1,2
g15815,1080,1261
g15816,64,66
g15817,1526,1363
g15818,3,3
g15819,13,11
g15820,0,0
g15821,4,2
g15822,155,171
g15823,1,3
g15824,0,0
g15825,342,337
g15826,70,59
g15827,433,490
g15828,4267,4302
g15829,367,229
g15830,314,308
g15831,987,1018
g15832,1634,1703
g15833,18,25
g15834,0,0
g15835,757,720
g15836,6,13
g15837,269,248
g15838,6,4
g15839,6,16
g15840,18,35
g15841,4,5
g15842,26,9
g15843,627,801
g15844,4,8
g15845,11,11
g15846,578,620
g15847,17,52
g15848,0,14
g15849,2,9
g15850,157,137
g15851,153,178
g15852,0,0
g15853,0,0
g15854,214,200
g15855,7,2
g15856,0,0
g15857,6,4
g15858,37,72
g15859,2,6
g15860,1271,1331
g15861,2,5
g15862,144,154
g15863,115,127
g15864,344,381
g15865,2432,2185
g15866,524,558
g15867,8,15
g15868,0,1
g15869,69,76
g15870,0,0
g15871,2188,2216
g15872,0,0
g15873,0,0
g15874,0,0
g15875,0,0
g15876,0,0
g15877,186,193
g15878,431,314
g15879,0,0
g15880,311,345
g15881,10,15
g15882,2805,2816
g15883,6,8
g15884,787,865
g15885,322,373
g15886,422,499
g15887,421,509
g15888,1444,1183
g15889,1638,1806
g15890,0,0
g15891,344,388
g15892,22,26
g15893,212,199
g15894,0,0
g15895,1250,1605
g15896,639,752
g15897,67,83
g15898,0,1
g15899,59,49
g15900,0,0
g15901,1763,1976
g15902,4,7
g15903,747,708
g15904,192,234
g15905,1990,2601
g15906,59,74
g15907,1,2
g15908,0,0
g15909,0,0
g15910,0,0
g15911,106,129
g15912,10,9
g15913,317,348
g15914,94,111
g15915,1,4
g15916,0,0
g15917,671,846
g15918,508,541
g15919,773,770
g15920,344,325
g15921,368,334
g15922,2144,1919
g15923,2,2
g15924,1570,1586
g15925,395,335
g15926,116,121
g15927,100,94
g15928,4,1
g15929,208,228
g15930,9,5
g15931,9,4
g15932,87,96
g15933,187,194
g15934,59,77
g15935,414,466
g15936,38,46
g15937,0,0
g15938,574,516
g15939,51,46
g15940,1,0
g15941,449,461
g15942,566,592
g15943,12,11
g15944,45,42
g15945,650,860
g15946,1,1
g15947,197,272
g15948,421,425
g15949,131,98
g15950,175,167
g15951,9,12
g15952,553,607
g15953,0,1
g15954,1792,1695
g15955,138,116
g15956,775,806
g15957,1,0
g15958,0,0
g15959,0,0
g15960,27,39
g15961,300,387
g15962,10,16
g15963,0,0
g15964,199,236
g15965,38,44
g15966,490,440
g15967,73,62
g15968,2062,2023
g15969,143,142
g15970,201,172
g15971,178,212
g15972,0,0
g15973,654,600
g15974,32,44
g15975,230,229
g15976,5,5
g15977,31,19
g15978,27,21
g15979,370,392
g15980,0,1
g15981,6,5
g15982,240,266
g15983,0,0
g15984,131,144
g15985,0,0
g15986,1265,1191
g15987,15,16
g15988,13,22
g15989,114,174
g15990,13,22
g15991,0,2
g15992,1091,979
g15993,3024,2344
g15994,159,154
g15995,182,202
g15996,358,359
g15997,71,77
g15998,543,562
g15999,1,4
g16000,1,1
g16001,117,155
g16002,39,37
g16003,751,826
g16004,424,380
g16005,87,87
g16006,5,12
g16007,0,1
g16008,507,553
g16009,1040,1032
g16010,445,484
g16011,165,211
g16012,1,0
g16013,1,0
g16014,66,96
g16015,2210,1916
g16016,0,0
g16017,0,0
g16018,145,134
g16019,4,5
g16020,150,173
g16021,5,8
g16022,55,79
g16023,1,1
g16024,1,1
g16025,2,3
g16026,1,0
g16027,1050,1021
g16028,298,342
g16029,1060,1064
g16030,65,88
g16031,283,326
g16032,0,0
g16033,1,2
g16034,0,0
g16035,291,279
g16036,18,11
g16037,352,375
g16038,8,4
g16039,1164,1203
g16040,1346,1364
g16041,3,2
g16042,0,0
g16043,1338,1553
g16044,644,743
g16045,1518,1532
g16046,3,2
g16047,6,4
g16048,1800,1799
g16049,665,667
g16050,1197,1141
g16051,948,827
g16052,796,907
g16053,616,542
g16054,448,398
g16055,158,204
g16056,377,443
g16057,84,76
g16058,19,11
g16059,17,10
g16060,62,78
g16061,17,16
g16062,68,84
g16063,156,136
g16064,206,225
g16065,495,600
g16066,1,0
g16067,465,507
g16068,154,165
g16069,442,523
g16070,18,22
g16071,0,0
g16072,0,0
g16073,0,0
g16074,0,0
g16075,0,0
g16076,0,0
g16077,0,0
g16078,0,0
g16079,0,0
g16080,0,0
g16081,0,0
g16082,0,0
g16083,0,0
g16084,0,0
g16085,0,0
g16086,0,0
g16087,0,0
g16088,0,0
g16089,0,0
g16090,0,0
g16091,0,0
g16092,0,0
g16093,0,0
g16094,0,0
g16095,0,0
g16096,0,0
g16097,0,0
g16098,0,0
g16099,0,0
g16100,0,0
g16101,0,0
g16102,0,0
g16103,0,0
g16104,0,0
g16105,0,0
g16106,0,0
g16107,0,0
g16108,0,0
g16109,0,0
g16110,1,0
g16111,50,50
g16112,207,220
g16113,4,2
g16114,240,245
g16115,993,968
g16116,248,238
g16117,327,273
g16118,714,738
g16119,280,300
g16120,478,513
g16121,54,96
g16122,252,386
g16123,2,1
g16124,470,484
g16125,26,17
g16126,0,0
g16127,36074,32202
g16128,111,158
g16129,223,211
g16130,8,10
g16131,17,27
g16132,7574,8485
g16133,4249,4513
g16134,540,694
g16135,316,249
g16136,582,657
g16137,91,98
g16138,396,408
g16139,8,12
g16140,97,106
g16141,0,1
g16142,85,81
g16143,0,2
g16144,0,0
g16145,13,7
g16146,10,5
g16147,0,0
g16148,0,0
g16149,0,0
g16150,0,0
g16151,1,0
g16152,0,0
g16153,1023,1061
g16154,655,715
g16155,3,7
g16156,1732,2120
g16157,436,456
g16158,13,34
g16159,985,899
g16160,1,3
g16161,585,602
g16162,1,1
g16163,0,0
g16164,0,0
g16165,0,0
g16166,531,555
g16167,177,211
g16168,415,460
g16169,19,11
g16170,237,203
g16171,380,364
g16172,131,156
g16173,236,213
g16174,1,1
g16175,79,81
g16176,262,290
g16177,561,649
g16178,1024,1041
g16179,216,234
g16180,44,55
g16181,0,0
g16182,2,0
g16183,28,30
g16184,1,3
g16185,4,8
g16186,2,1
g16187,266,265
g16188,456,453
g16189,756,759
g16190,1483,1396
g16191,173,233
g16192,2,0
g16193,97,108
g16194,11,23
g16195,861,548
g16196,381,465
g16197,768,950
g16198,13,18
g16199,79,63
g16200,80,96
g16201,1,4
g16202,128,145
g16203,50,66
g16204,1159,1196
g16205,869,1033
g16206,489,359
g16207,266,305
g16208,2,0
g16209,573,578
g16210,783,765
g16211,0,0
g16212,304,316
g16213,1,0
g16214,806,713
g16215,304,295
g16216,333,362
g16217,19,14
g16218,302,342
g16219,79,54
g16220,0,0
g16221,31,16
g16222,2,10
g16223,586,629
g16224,88,104
g16225,1,1
g16226,368,428
g16227,1371,1427
g16228,11,23
g16229,0,0
g16230,1,0
g16231,1,0
g16232,1,4
g16233,1742,1685
g16234,0,3
g16235,0,0
g16236,0,0
g16237,0,0
g16238,0,0
g16239,0,0
g16240,0,0
g16241,191,218
g16242,1409,1691
g16243,0,0
g16244,22,52
g16245,687,784
g16246,205,284
g16247,252,334
g16248,196,183
g16249,4,5
g16250,0,0
g16251,86,96
g16252,1231,1056
g16253,27,13
g16254,0,0
g16255,4089,4648
g16256,1,0
g16257,979,1222
g16258,0,1
g16259,3,7
g16260,1411,1401
g16261,293,248
g16262,486,521
g16263,852,838
g16264,1,2
g16265,151,156
g16266,453,459
g16267,4,6
g16268,364,320
g16269,0,0
g16270,0,0
g16271,284,254
g16272,27,20
g16273,1298,1297
g16274,4,1
g16275,1432,1480
g16276,0,0
g16277,1142,1558
g16278,238,212
g16279,1051,1336
g16280,3,3
g16281,2,2
g16282,2001,1928
g16283,13,10
g16284,752,771
g16285,143,190
g16286,215,302
g16287,4,2
g16288,960,1178
g16289,157,158
g16290,4424,4561
g16291,460,492
g16292,215,156
g16293,291,342
g16294,392,399
g16295,127,180
g16296,0,2
g16297,0,0
g16298,0,0
g16299,0,0
g16300,0,0
g16301,0,0
g16302,0,0
g16303,0,0
g16304,0,0
g16305,0,0
g16306,0,0
g16307,0,0
g16308,0,0
g16309,0,0
g16310,0,0
g16311,0,0
g16312,0,0
g16313,1,0
g16314,0,0
g16315,2,0
g16316,0,0
g16317,0,0
g16318,0,0
g16319,133,157
g16320,429,611
g16321,995,1079
g16322,687,737
g16323,203,235
g16324,538,488
g16325,2,1
g16326,9,23
g16327,413,484
g16328,50,34
g16329,555,567
g16330,353,363
g16331,6,9
g16332,185,188
g16333,423,376
g16334,0,1
g16335,0,0
g16336,832,939
g16337,2,1
g16338,119,166
g16339,0,0
g16340,1,2
g16341,201,207
g16342,5,10
g16343,102,89
g16344,441,476
g16345,198,211
g16346,110,111
g16347,0,0
g16348,0,0
g16349,20,15
g16350,1,0
g16351,2243,2543
g16352,6,9
g16353,92,81
g16354,208,198
g16355,412,409
g16356,40,58
g16357,441,381
g16358,858,758
g16359,659,614
g16360,708,749
g16361,73,108
g16362,0,0
g16363,0,0
g16364,0,0
g16365,0,0
g16366,0,0
g16367,0,0
g16368,0,0
g16369,0,0
g16370,10,6
g16371,0,0
g16372,0,0
g16373,0,0
g16374,0,0
g16375,0,0
g16376,22,31
g16377,16,27
g16378,621,627
g16379,254,320
g16380,1273,1592
g16381,0,0
g16382,17,15
g16383,254,361
g16384,2387,2445
g16385,0,2
g16386,4021,3566
g16387,746,597
g16388,734,705
g16389,8,6
g16390,3708,3074
g16391,320,310
g16392,0,2
g16393,333,333
g16394,1625,1649
g16395,695,675
g16396,95,76
g16397,251,349
g16398,463,453
g16399,116,72
g16400,3,31
g16401,725,727
g16402,8,5
g16403,212,184
g16404,411,375
g16405,11,10
g16406,587,703
g16407,1328,1310
g16408,100,103
g16409,98,85
g16410,195,215
g16411,34,22
g16412,483,442
g16413,832,887
g16414,1,0
g16415,79,142
g16416,0,0
g16417,0,0
g16418,0,0
g16419,0,0
g16420,0,0
g16421,0,0
g16422,0,0
g16423,0,0
g16424,0,0
g16425,0,0
g16426,2800,3175
g16427,2,3
g16428,0,0
g16429,2,2
g16430,0,0
g16431,0,0
g16432,0,0
g16433,0,0
g16434,0,0
g16435,0,0
g16436,0,0
g16437,0,0
g16438,0,0
g16439,0,0
g16440,0,1
g16441,0,1
g16442,0,0
g16443,0,0
g16444,0,0
g16445,0,0
g16446,0,0
g16447,0,0
g16448,0,0
g16449,0,0
g16450,1,0
g16451,647,576
g16452,3,0
g16453,64,73
g16454,0,2
g16455,0,0
g16456,0,0
g16457,15,5
g16458,5,6
g16459,0,0
g16460,66,81
g16461,148,164
g16462,87,75
g16463,1097,1078
g16464,9,8
g16465,201,206
g16466,15,12
g16467,0,0
g16468,369,803
g16469,4,2
g16470,0,1
g16471,834,882
g16472,0,2
g16473,610,636
g16474,0,1
g16475,70,64
g16476,23,32
g16477,363,364
g16478,0,0
g16479,0,0
g16480,1,0
g16481,0,0
g16482,122,137
g16483,20,31
g16484,1,0
g16485,1,0
g16486,99,80
g16487,7,2
g16488,1385,1385
g16489,3,3
g16490,202,163
g16491,2,2
g16492,99,87
g16493,545,480
g16494,1,3
g16495,200,223
g16496,7,6
g16497,1,1
g16498,634,626
g16499,1531,1490
g16500,17,15
g16501,0,0
g16502,115,138
g16503,9,11
g16504,65,86
g16505,194,179
g16506,71,95
g16507,40,68
g16508,650,812
g16509,167,282
g16510,0,0
g16511,1094,941
g16512,375,313
g16513,2551,2261
g16514,5,10
g16515,0,1
g16516,3,3
g16517,406,432
g16518,69,79
g16519,468,625
g16520,424,439
g16521,0,0
g16522,3,2
g16523,0,0
g16524,0,0
g16525,0,0
g16526,433,469
g16527,51,59
g16528,10,3
g16529,1,1
g16530,1,1
g16531,0,1
g16532,108,116
g16533,747,692
g16534,140,158
g16535,0,0
g16536,0,0
g16537,199,212
g16538,0,0
g16539,1,2
g16540,8,0
g16541,53,46
g16542,0,0
g16543,1,0
g16544,31,22
g16545,128,155
g16546,873,1124
g16547,0,0
g16548,2287,2118
g16549,322,546
g16550,0,1
g16551,2037,2308
g16552,2,2
g16553,580,636
g16554,147,141
g16555,675,754
g16556,6,3
g16557,57,62
g16558,110,134
g16559,766,944
g16560,518,485
g16561,78,72
g16562,0,1
g16563,198,197
g16564,906,957
g16565,322,307
g16566,4,4
g16567,192,171
g16568,71,88
g16569,1,1
g16570,261,266
g16571,728,654
g16572,90,82
g16573,2,1
g16574,108,97
g16575,51,48
g16576,790,823
g16577,435,520
g16578,309,250
g16579,2,5
g16580,48,37
g16581,288,308
g16582,147,185
g16583,2,1
g16584,1411,1493
g16585,210,210
g16586,0,1
g16587,492,622
g16588,942,896
g16589,9,13
g16590,416,413
g16591,124,137
g16592,869,907
g16593,474,436
g16594,199,201
g16595,148,158
g16596,484,582
g16597,253,259
g16598,25,21
g16599,1,0
g16600,1422,1292
g16601,6,6
g16602,797,890
g16603,4,2
g16604,812,904
g16605,107,106
g16606,564,764
g16607,0,1
g16608,6,10
g16609,107,152
g16610,932,1026
g16611,4,6
g16612,20,12
g16613,0,3
g16614,240,255
g16615,207,220
g16616,117,96
g16617,26,14
g16618,30,49
g16619,22,23
g16620,55,50
g16621,11,13
g16622,14,4
g16623,0,0
g16624,55,53
g16625,12,16
g16626,225,220
g16627,8,7
g16628,5,5
g16629,0,1
g16630,101,95
g16631,0,0
g16632,0,6
g16633,7,13
g16634,0,0
g16635,894,1077
g16636,560,544
g16637,110,110
g16638,540,619
g16639,0,0
g16640,1,0
g16641,1,0
g16642,0,0
g16643,0,0
g16644,0,0
g16645,0,0
g16646,0,0
g16647,0,0
g16648,1,1
g16649,91,94
g16650,563,535
g16651,1,1
g16652,71,85
g16653,122,190
g16654,379,389
g16655,0,0
g16656,1,3
g16657,270,263
g16658,210,222
g16659,18,29
g16660,985,1190
g16661,1510,1598
g16662,238,231
g16663,65,60
g16664,515,579
g16665,19,23
g16666,0,0
g16667,0,0
g16668,317,304
g16669,1178,1090
g16670,132,108
g16671,126,119
g16672,722,835
g16673,92,110
g16674,28,35
g16675,1877,1943
g16676,3912,4286
g16677,13,10
g16678,1221,1401
g16679,220,188
g16680,63,66
g16681,120,131
g16682,378,385
g16683,89,110
g16684,7,11
g16685,1,1
g16686,44,48
g16687,414,464
g16688,551,590
g16689,436,421
g16690,1082,988
g16691,54,74
g16692,2,0
g16693,165,120
g16694,869,1028
g16695,4,3
g16696,17,14
g16697,917,875
g16698,1,2
g16699,223,237
g16700,31,43
g16701,563,626
g16702,1,3
g16703,887,986
g16704,372,391
g16705,0,1
g16706,147,150
g16707,55,68
g16708,540,652
g16709,718,791
g16710,195,207
g16711,471,443
g16712,14,15
g16713,194,215
g16714,1259,1195
g16715,4520,3976
g16716,91,158
g16717,741,639
g16718,508,625
g16719,3345,3784
g16720,1156,1181
g16721,2,7
g16722,691,696
g16723,101,95
g16724,219,241
g16725,246,265
g16726,656,755
g16727,27,30
g16728,0,0
g16729,0,0
g16730,0,0
g16731,1,0
g16732,0,0
g16733,0,0
g16734,0,0
g16735,0,0
g16736,0,0
g16737,0,0
g16738,0,0
g16739,0,0
g16740,0,0
g16741,0,0
g16742,0,0
g16743,3590,3429
g16744,9,7
g16745,899,873
g16746,103,122
g16747,54,44
g16748,499,531
g16749,6,6
g16750,200,278
g16751,1202,1708
g16752,5,4
g16753,3963,4106
g16754,83,88
g16755,10,8
g16756,0,0
g16757,59,66
g16758,1,0
g16759,4,4
g16760,13,29
g16761,660,668
g16762,0,0
g16763,0,0
g16764,22,21
g16765,26,25
g16766,61,69
g16767,256,227
g16768,1,2
g16769,703,795
g16770,2,1
g16771,40,69
g16772,61,55
g16773,312,322
g16774,0,1
g16775,1,0
g16776,4,2
g16777,152,149
g16778,62,61
g16779,223,298
g16780,84,157
g16781,498,536
g16782,0,0
g16783,1276,1252
g16784,0,0
g16785,0,0
g16786,0,0
g16787,0,0
g16788,0,0
g16789,0,0
g16790,0,0
g16791,0,0
g16792,766,836
g16793,2235,2533
g16794,0,0
g16795,492,469
g16796,792,792
g16797,305,366
g16798,25,24
g16799,5,3
g16800,377,423
g16801,1,0
g16802,3,3
g16803,281,229
g16804,0,0
g16805,344,338
g16806,38,36
g16807,3,4
g16808,12225,11139
g16809,1026,1107
g16810,114,130
g16811,277,325
g16812,18,20
g16813,3,13
g16814,251,307
g16815,493,513
g16816,0,0
g16817,0,1
g16818,82,101
g16819,424,475
g16820,208,220
g16821,999,908
g16822,1,1
g16823,637,629
g16824,3,5
g16825,335,376
g16826,148,198
g16827,250,295
g16828,25,35
g16829,7,5
g16830,0,0
g16831,833,738
g16832,184,192
g16833,171,153
g16834,921,920
g16835,32,30
g16836,347,358
g16837,182,136
g16838,70,63
g16839,41,27
g16840,2,1
g16841,8,23
g16842,560,550
g16843,55,66
g16844,171,201
g16845,584,614
g16846,509,618
g16847,137,133
g16848,1695,1848
g16849,821,987
g16850,487,561
g16851,149,259
g16852,325,362
g16853,85,88
g16854,7,7
g16855,478,468
g16856,706,641
g16857,241,218
g16858,813,818
g16859,107,145
g16860,1263,1266
g16861,40,34
g16862,440,483
g16863,565,579
g16864,1348,1457
g16865,4057,4070
g16866,275,270
g16867,303,318
g16868,43,43
g16869,47,43
g16870,179,204
g16871,107,114
g16872,268,277
g16873,19,23
g16874,98,74
g16875,0,0
g16876,0,0
g16877,6,4
g16878,1,0
g16879,0,0
g16880,131,123
g16881,18,12
g16882,886,858
g16883,14,12
g16884,334,294
g16885,146,102
g16886,122,147
g16887,1690,1830
g16888,2,1
g16889,379,360
g16890,292,312
g16891,16,16
g16892,542,604
g16893,294,305
g16894,954,946
g16895,712,623
g16896,160,167
g16897,2151,2085
g16898,49,57
g16899,147,169
g16900,11,17
g16901,526,636
g16902,0,0
g16903,1,0
g16904,1890,2185
g16905,138,131
g16906,73,52
g16907,12,13
g16908,2087,2180
g16909,427,438
g16910,45,56
g16911,213,161
g16912,227,267
g16913,2072,2133
g16914,399,422
g16915,59,73
g16916,1325,1444
g16917,178,164
g16918,1927,1842
g16919,1836,2275
g16920,0,0
g16921,1,0
g16922,7,25
g16923,245,226
g16924,2829,4094
g16925,389,445
g16926,0,2
g16927,307,351
g16928,2,0
g16929,229,222
g16930,31,51
g16931,385,404
g16932,773,771
g16933,173,139
g16934,1944,1860
g16935,9,4
g16936,626,673
g16937,430,520
g16938,7,7
g16939,106,121
g16940,231,268
g16941,831,778
g16942,5,8
g16943,105,153
g16944,1477,1431
g16945,5,3
g16946,0,3
g16947,1118,1084
g16948,2,1
g16949,500,420
g16950,16,10
g16951,235,258
g16952,11,11
g16953,246,276
g16954,7,15
g16955,26,25
g16956,15,12
g16957,8,3
g16958,224,286
g16959,232,257
g16960,613,564
g16961,139,170
g16962,85,79
g16963,174,156
g16964,324,265
g16965,178,229
g16966,123,136
g16967,1414,1676
g16968,1005,1163
g16969,15,33
g16970,1086,1049
g16971,86,97
g16972,32,41
g16973,533,533
g16974,44,52
g16975,708,770
g16976,889,918
g16977,210,310
g16978,2,4
g16979,566,598
g16980,1074,1046
g16981,2,3
g16982,11,10
g16983,457,460
g16984,824,909
g16985,459,485
g16986,517,538
g16987,638,558
g16988,16,8
g16989,202,244
g16990,36,57
g16991,155,149
g16992,952,896
g16993,1,2
g16994,70,78
g16995,154,171
g16996,2581,2548
g16997,311,352
g16998,0,0
g16999,191,213
g17000,1632,1451
g17001,438,511
g17002,265,227
g17003,463,449
g17004,1,4
g17005,629,634
g17006,38,44
g17007,21,27
g17008,1144,1182
g17009,424,426
g17010,1,0
g17011,0,0
g17012,58,46
g17013,144,127
g17014,90,73
g17015,92,101
g17016,394,406
g17017,53,67
g17018,38,53
g17019,139,150
g17020,530,545
