,mut_E14.5_f5,mut_E14.5_f4
g13406,0,0
g13407,0,0
g13408,0,0
g13409,0,0
g13410,0,0
g13411,0,0
g13412,0,0
g13413,0,0
g13414,0,0
g13415,0,0
g13416,0,0
g13417,0,0
g13418,0,0
g13419,0,0
g13420,0,0
g13421,0,0
g13422,0,0
g13423,0,0
g13424,0,0
g13425,0,0
g13426,0,0
g13427,0,0
g13428,0,0
g13429,0,0
g13430,0,0
g13431,0,0
g13432,0,0
g13433,0,0
g13434,0,0
g13435,0,0
g13436,0,0
g13437,0,0
g13438,0,0
g13439,0,0
g13440,0,0
g13441,0,0
g13442,0,0
g13443,0,0
g13444,0,0
g13445,0,0
g13446,0,0
g13447,0,0
g13448,0,0
g13449,0,0
g13450,0,0
g13451,0,0
g13452,0,0
g13453,0,0
g13454,0,0
g13455,0,0
g13456,0,0
g13457,0,0
g13458,0,0
g13459,0,0
g13460,0,0
g13461,0,0
g13462,0,0
g13463,0,0
g13464,0,0
g13465,0,0
g13466,0,0
g13467,0,0
g13468,0,0
g13469,0,0
g13470,0,0
g13471,0,0
g13472,0,0
g13473,0,0
g13474,0,0
g13475,0,0
g13476,0,0
g13477,0,0
g13478,0,0
g13479,1,0
g13480,0,0
g13481,0,0
g13482,0,0
g13483,0,0
g13484,0,0
g13485,0,0
g13486,0,0
g13487,0,0
g13488,0,0
g13489,0,0
g13490,530,482
g13491,613,584
g13492,1755,1689
g13493,17,23
g13494,1005,1020
g13495,423,440
g13496,365,396
g13497,395,461
g13498,235,197
g13499,1951,2010
g13500,0,0
g13501,319,380
g13502,2596,2887
g13503,642,656
g13504,4,3
g13505,59,61
g13506,9,9
g13507,615,663
g13508,30,17
g13509,791,727
g13510,228,173
g13511,9,8
g13512,11,6
g13513,455,466
g13514,710,682
g13515,490,528
g13516,1484,1394
g13517,0,0
g13518,3905,3809
g13519,5,1
g13520,31,24
g13521,419,438
g13522,99,107
g13523,1072,984
g13524,335,281
g13525,123,130
g13526,891,933
g13527,16,19
g13528,2727,2880
g13529,1069,1101
g13530,282,154
g13531,1105,1093
g13532,6,6
g13533,69,28
g13534,191,196
g13535,9,9
g13536,1313,1606
g13537,451,427
g13538,28,38
g13539,129,72
g13540,0,0
g13541,195,196
g13542,490,561
g13543,108,74
g13544,681,719
g13545,857,716
g13546,7,3
g13547,470,381
g13548,7,11
g13549,124,127
g13550,738,657
g13551,112,110
g13552,5,2
g13553,83,74
g13554,30,25
g13555,283,264
g13556,831,747
g13557,0,0
g13558,5,12
g13559,0,1
g13560,532,431
g13561,95,87
g13562,1105,1149
g13563,229,217
g13564,145,189
g13565,0,1
g13566,12,12
g13567,491,381
g13568,150,128
g13569,324,278
g13570,1288,1309
g13571,26,31
g13572,95,97
g13573,2995,3071
g13574,650,742
g13575,733,730
g13576,978,1108
g13577,1656,1088
g13578,476,478
g13579,230,272
g13580,24,7
g13581,0,0
g13582,15,6
g13583,1232,1068
g13584,230,219
g13585,385,492
g13586,684,688
g13587,6704,6444
g13588,1,2
g13589,278,299
g13590,83,60
g13591,888,902
g13592,0,2
g13593,4,9
g13594,40,50
g13595,0,0
g13596,367,287
g13597,2684,2392
g13598,21,15
g13599,0,1
g13600,28,19
g13601,286,285
g13602,222,199
g13603,0,0
g13604,31,27
g13605,910,707
g13606,72,43
g13607,51,70
g13608,626,634
g13609,20,19
g13610,103,61
g13611,6,4
g13612,3321,3323
g13613,986,1019
g13614,0,1
g13615,72,66
g13616,5,3
g13617,235,220
g13618,65,98
g13619,118,145
g13620,7,1
g13621,1,1
g13622,688,734
g13623,25,31
g13624,103,93
g13625,571,617
g13626,1,0
g13627,180,151
g13628,77,61
g13629,250,256
g13630,68,60
g13631,1630,1597
g13632,14,11
g13633,1368,1322
g13634,521,493
g13635,23,9
g13636,23,17
g13637,1544,2012
g13638,1,1
g13639,35,33
g13640,43,24
g13641,0,0
g13642,0,0
g13643,0,0
g13644,0,0
g13645,0,0
g13646,0,0
g13647,1,0
g13648,0,0
g13649,0,0
g13650,0,0
g13651,0,0
g13652,0,0
g13653,0,0
g13654,0,0
g13655,0,0
g13656,0,0
g13657,0,0
g13658,0,0
g13659,0,0
g13660,0,0
g13661,0,0
g13662,0,0
g13663,1,0
g13664,0,0
g13665,0,0
g13666,0,0
g13667,0,0
g13668,0,0
g13669,0,0
g13670,0,0
g13671,0,0
g13672,0,0
g13673,0,0
g13674,0,0
g13675,0,0
g13676,0,0
g13677,0,0
g13678,0,0
g13679,0,0
g13680,0,0
g13681,1,1
g13682,1,0
g13683,138,134
g13684,0,2
g13685,441,494
g13686,1154,1092
g13687,267,272
g13688,314,293
g13689,284,264
g13690,8,7
g13691,123,116
g13692,5,7
g13693,642,444
g13694,0,0
g13695,138,113
g13696,5,2
g13697,105,97
g13698,72,69
g13699,244,293
g13700,394,338
g13701,0,0
g13702,89,109
g13703,20,15
g13704,13096,11005
g13705,48,54
g13706,1701,1686
g13707,258,249
g13708,237,241
g13709,0,1
g13710,8,15
g13711,117,120
g13712,6,1
g13713,1222,1231
g13714,48,40
g13715,24,22
g13716,19,13
g13717,0,0
g13718,3,4
g13719,0,0
g13720,961,926
g13721,9,2
g13722,135,112
g13723,47,45
g13724,0,0
g13725,1,0
g13726,3926,3687
g13727,7,7
g13728,51,28
g13729,0,0
g13730,518,503
g13731,534,704
g13732,489,557
g13733,1308,1302
g13734,235,189
g13735,4,3
g13736,62,42
g13737,241,225
g13738,77,88
g13739,0,0
g13740,594,443
g13741,501,439
g13742,626,715
g13743,228,197
g13744,267,250
g13745,177,208
g13746,165,163
g13747,656,548
g13748,149,108
g13749,391,362
g13750,14,7
g13751,121,133
g13752,39,24
g13753,232,213
g13754,0,1
g13755,97,65
g13756,97,85
g13757,48,49
g13758,391,402
g13759,12,7
g13760,93,77
g13761,17,11
g13762,23,27
g13763,723,753
g13764,7,8
g13765,670,670
g13766,165,178
g13767,485,496
g13768,106,85
g13769,799,760
g13770,147,147
g13771,0,0
g13772,807,795
g13773,4,7
g13774,6,7
g13775,471,427
g13776,629,621
g13777,3484,3147
g13778,818,682
g13779,196,200
g13780,303,292
g13781,41,29
g13782,640,598
g13783,35,22
g13784,3,1
g13785,98,48
g13786,930,851
g13787,622,624
g13788,146,120
g13789,5,5
g13790,199,155
g13791,4129,3973
g13792,562,605
g13793,169,167
g13794,188,187
g13795,666,595
g13796,1392,1494
g13797,45,51
g13798,1091,1004
g13799,71,79
g13800,296,270
g13801,44,20
g13802,9,4
g13803,0,0
g13804,127,134
g13805,200,180
g13806,302,288
g13807,518,502
g13808,2397,2390
g13809,531,483
g13810,217,180
g13811,305,248
g13812,3,3
g13813,40,42
g13814,1938,2007
g13815,33,24
g13816,673,686
g13817,455,430
g13818,723,809
g13819,41,60
g13820,124,159
g13821,245,207
g13822,235,233
g13823,1296,1291
g13824,3,3
g13825,986,998
g13826,63,90
g13827,798,736
g13828,1,0
g13829,1246,1182
g13830,2,5
g13831,0,0
g13832,1,1
g13833,156,142
g13834,2,2
g13835,0,0
g13836,19,23
g13837,28,28
g13838,225,289
g13839,21,13
g13840,15,14
g13841,1,0
g13842,838,826
g13843,86,62
g13844,0,0
g13845,0,0
g13846,729,765
g13847,307,310
g13848,54,53
g13849,10,9
g13850,19,15
g13851,1680,1354
g13852,452,410
g13853,1086,1076
g13854,15,11
g13855,8,12
g13856,16,4
g13857,5,2
g13858,573,607
g13859,6041,5452
g13860,390,327
g13861,81,78
g13862,3099,3483
g13863,1367,1216
g13864,1397,1513
g13865,312,347
g13866,4,1
g13867,147,186
g13868,76,86
g13869,14,16
g13870,35,41
g13871,403,255
g13872,339,325
g13873,1084,954
g13874,3,3
g13875,1775,1590
g13876,835,845
g13877,535,568
g13878,137,108
g13879,631,557
g13880,272,210
g13881,7,10
g13882,4324,4449
g13883,505,456
g13884,1088,1162
g13885,1247,1227
g13886,42,32
g13887,2,2
g13888,15,8
g13889,49,39
g13890,100,94
g13891,88,98
g13892,171,70
g13893,83,105
g13894,326,346
g13895,37,45
g13896,131,92
g13897,0,0
g13898,137,69
g13899,258,312
g13900,125,155
g13901,546,519
g13902,1,4
g13903,0,0
g13904,370,295
g13905,25,18
g13906,1,1
g13907,1,0
g13908,3459,3237
g13909,288,266
g13910,617,547
g13911,212,205
g13912,78,93
g13913,157,154
g13914,24,19
g13915,6,8
g13916,904,962
g13917,523,580
g13918,203,207
g13919,0,0
g13920,952,867
g13921,1,0
g13922,724,615
g13923,3,4
g13924,7,9
g13925,2,0
g13926,0,0
g13927,0,0
g13928,1,5
g13929,776,627
g13930,18,22
g13931,100,88
g13932,354,374
g13933,175,73
g13934,0,0
g13935,1,1
g13936,1538,1870
g13937,1,1
g13938,1104,1076
g13939,2,0
g13940,3,3
g13941,1301,1288
g13942,127,142
g13943,814,684
g13944,6,2
g13945,4,5
g13946,406,420
g13947,808,819
g13948,1546,1540
g13949,248,253
g13950,336,385
g13951,0,0
g13952,1,2
g13953,224,236
g13954,201,236
g13955,446,424
g13956,352,361
g13957,224,275
g13958,76,87
g13959,22,17
g13960,1107,1181
g13961,43,42
g13962,42,53
g13963,1477,1359
g13964,70,63
g13965,240,164
g13966,21,23
g13967,406,361
g13968,487,488
g13969,178,144
g13970,1858,2044
g13971,478,443
g13972,130,152
g13973,349,270
g13974,846,865
g13975,0,0
g13976,484,440
g13977,361,378
g13978,12,16
g13979,1,5
g13980,1,0
g13981,843,883
g13982,426,342
g13983,907,836
g13984,99,118
g13985,924,869
g13986,125,141
g13987,681,745
g13988,1415,1429
g13989,46,56
g13990,0,0
g13991,3,0
g13992,0,0
g13993,752,789
g13994,0,2
g13995,63,73
g13996,410,365
g13997,282,265
g13998,99,114
g13999,385,402
g14000,30,37
g14001,135,97
g14002,68,71
g14003,0,0
g14004,0,0
g14005,1267,1263
g14006,804,688
g14007,34,50
g14008,1,1
g14009,428,380
g14010,363,363
g14011,263,269
g14012,2,1
g14013,14,14
g14014,654,588
g14015,222,299
g14016,146,154
g14017,890,770
g14018,491,456
g14019,0,0
g14020,74,31
g14021,119,110
g14022,240,220
g14023,465,395
g14024,156,173
g14025,0,0
g14026,183,201
g14027,701,692
g14028,14,13
g14029,34,36
g14030,542,458
g14031,404,465
g14032,8,8
g14033,51,51
g14034,433,419
g14035,56,35
g14036,38,36
g14037,0,0
g14038,2201,2132
g14039,3523,3390
g14040,0,1
g14041,0,3
g14042,1680,1835
g14043,95,77
g14044,151,141
g14045,24,9
g14046,65,54
g14047,554,559
g14048,22,19
g14049,4,3
g14050,188,155
g14051,458,431
g14052,319,292
g14053,880,852
g14054,48,58
g14055,241,256
g14056,0,1
g14057,299,309
g14058,16,10
g14059,15,22
g14060,634,689
g14061,180,197
g14062,428,545
g14063,2,4
g14064,3,1
g14065,57,38
g14066,531,544
g14067,8,8
g14068,0,1
g14069,315,392
g14070,1542,1498
g14071,0,0
g14072,25,14
g14073,21,16
g14074,43,29
g14075,445,415
g14076,0,0
g14077,18,14
g14078,38,52
g14079,342,290
g14080,1523,1387
g14081,234,240
g14082,637,562
g14083,555,566
g14084,0,0
g14085,0,0
g14086,0,0
g14087,0,0
g14088,2,0
g14089,0,0
g14090,0,0
g14091,0,0
g14092,450,489
g14093,1210,1295
g14094,0,1
g14095,1,0
g14096,0,1
g14097,167,155
g14098,145,136
g14099,0,0
g14100,118,95
g14101,2,1
g14102,0,2
g14103,16,13
g14104,70,63
g14105,0,2
g14106,11,5
g14107,338,387
g14108,15,22
g14109,161,207
g14110,1,7
g14111,0,1
g14112,405,417
g14113,2419,2579
g14114,712,699
g14115,154,173
g14116,178,156
g14117,3,0
g14118,0,0
g14119,0,0
g14120,0,0
g14121,0,0
g14122,0,0
g14123,0,0
g14124,1,0
g14125,684,711
g14126,1113,752
g14127,27,23
g14128,151,137
g14129,3,1
g14130,0,1
g14131,59,38
g14132,398,362
g14133,0,0
g14134,4,4
g14135,3,8
g14136,0,0
g14137,145,132
g14138,31,13
g14139,147,172
g14140,140,150
g14141,63,88
g14142,991,1054
g14143,676,561
g14144,993,901
g14145,5,7
g14146,17,12
g14147,77,42
g14148,675,651
g14149,411,421
g14150,5,5
g14151,0,0
g14152,0,1
g14153,0,0
g14154,0,0
g14155,0,0
g14156,0,0
g14157,0,0
g14158,0,0
g14159,0,0
g14160,0,1
g14161,3,2
g14162,43,37
g14163,2241,2016
g14164,154,113
g14165,966,945
g14166,38,42
g14167,433,445
g14168,1403,1223
g14169,24,14
g14170,22,24
g14171,59,54
g14172,15,18
g14173,489,480
g14174,92,112
g14175,77,74
g14176,142,142
g14177,1393,1257
g14178,1,2
g14179,86,85
g14180,512,329
g14181,970,961
g14182,779,769
g14183,59,64
g14184,1015,856
g14185,627,579
g14186,368,368
g14187,143,130
g14188,2264,2231
g14189,1,0
g14190,2,0
g14191,1,2
g14192,0,0
g14193,0,0
g14194,0,0
g14195,0,0
g14196,0,0
g14197,0,0
g14198,0,0
g14199,0,0
g14200,0,0
g14201,7,4
g14202,0,0
g14203,1,0
g14204,96,126
g14205,132,148
g14206,585,607
g14207,43,40
g14208,9,7
g14209,25,16
g14210,236,219
g14211,184,144
g14212,61,64
g14213,11,11
g14214,1197,1319
g14215,2,1
g14216,2666,3014
g14217,827,856
g14218,13,15
g14219,105,101
g14220,0,1
g14221,1596,1592
g14222,1602,1525
g14223,714,695
g14224,422,359
g14225,0,0
g14226,767,784
g14227,748,611
g14228,279,273
g14229,247,221
g14230,10,10
g14231,161,193
g14232,692,687
g14233,3,0
g14234,2043,2053
g14235,278,294
g14236,56,59
g14237,584,570
g14238,174,138
g14239,782,773
g14240,22,10
g14241,354,391
g14242,55,62
g14243,1085,1048
g14244,11,11
g14245,1248,1156
g14246,1,0
g14247,29,31
g14248,1145,1074
g14249,1171,1158
g14250,255,312
g14251,624,680
g14252,4103,4512
g14253,719,649
g14254,629,737
g14255,58,76
g14256,634,670
g14257,1311,1221
g14258,497,519
g14259,5,1
g14260,773,681
g14261,4,8
g14262,1049,1277
g14263,79,82
g14264,311,325
g14265,89,99
g14266,27,26
g14267,579,581
g14268,272,298
g14269,774,722
g14270,242,215
g14271,1739,1494
g14272,0,1
g14273,347,277
g14274,0,0
g14275,467,441
g14276,1,3
g14277,112,106
g14278,3540,3298
g14279,713,719
g14280,5,2
g14281,316,297
g14282,890,988
g14283,0,0
g14284,620,589
g14285,7697,9414
g14286,683,707
g14287,438,466
g14288,464,455
g14289,582,538
g14290,3,5
g14291,466,562
g14292,184,187
g14293,0,0
g14294,1,0
g14295,74,54
g14296,305,319
g14297,3281,2613
g14298,1513,1526
g14299,1,3
g14300,44,23
g14301,107,138
g14302,95,119
g14303,213,212
g14304,3,5
g14305,228,256
g14306,349,268
g14307,266,248
g14308,0,0
g14309,0,0
g14310,2,1
g14311,178,161
g14312,2488,1997
g14313,137,112
g14314,2058,1979
g14315,669,598
g14316,42,29
g14317,791,852
g14318,183,150
g14319,2750,2480
g14320,0,0
g14321,467,439
g14322,2,2
g14323,18,24
g14324,2,0
g14325,3168,3160
g14326,208,198
g14327,35,26
g14328,0,2
g14329,237,218
g14330,41,32
g14331,155,131
g14332,0,0
g14333,2,0
g14334,44,27
g14335,313,354
g14336,63,41
g14337,419,482
g14338,176,188
g14339,2,6
g14340,5,1
g14341,0,0
g14342,7,2
g14343,852,834
g14344,2709,2299
g14345,218,170
g14346,148,148
g14347,683,711
g14348,45,33
g14349,84,57
g14350,4,3
g14351,0,1
g14352,20,32
g14353,1842,1277
g14354,11,16
g14355,511,483
g14356,762,747
g14357,32,38
g14358,10,11
g14359,0,1
g14360,0,0
g14361,2,0
g14362,0,0
g14363,0,0
g14364,0,0
g14365,0,0
g14366,0,0
g14367,0,0
g14368,3,4
g14369,939,1308
g14370,59,76
g14371,617,549
g14372,466,477
g14373,12,10
g14374,116,98
g14375,446,441
g14376,59,43
g14377,0,0
g14378,0,1
g14379,0,0
g14380,0,0
g14381,0,0
g14382,0,0
g14383,0,0
g14384,0,2
g14385,0,0
g14386,0,0
g14387,0,0
g14388,0,0
g14389,1,1
g14390,223,225
g14391,817,742
g14392,2485,2588
g14393,270,275
g14394,166,173
g14395,75,77
g14396,188,150
g14397,0,2
g14398,70,75
g14399,1458,1286
g14400,432,429
g14401,570,552
g14402,890,757
g14403,43,31
g14404,139,72
g14405,387,295
g14406,715,917
g14407,39,36
g14408,0,0
g14409,68,79
g14410,7,14
g14411,405,385
g14412,846,887
g14413,54,59
g14414,871,853
g14415,1,1
g14416,33,15
g14417,140,164
g14418,144,134
g14419,208,207
g14420,946,858
g14421,934,887
g14422,3336,3561
g14423,1,0
g14424,0,1
g14425,520,528
g14426,76,78
g14427,754,736
g14428,1642,1600
g14429,827,637
g14430,743,794
g14431,474,344
g14432,394,412
g14433,11,10
g14434,343,341
g14435,317,325
g14436,701,748
g14437,541,428
g14438,238,214
g14439,826,760
g14440,204,109
g14441,69,55
g14442,377,314
g14443,195,125
g14444,0,1
g14445,796,794
g14446,77,66
g14447,59,74
g14448,4,4
g14449,1569,1343
g14450,257,237
g14451,162,147
g14452,6,3
g14453,147,119
g14454,7,6
g14455,2606,2779
g14456,8,2
g14457,95,63
g14458,382,379
g14459,0,0
g14460,0,0
g14461,1324,1215
g14462,5,8
g14463,18,10
g14464,471,457
g14465,2,2
g14466,22,20
g14467,0,2
g14468,1,0
g14469,106,171
g14470,13,13
g14471,2,0
g14472,283,330
g14473,0,0
g14474,67,43
g14475,0,1
g14476,168,142
g14477,501,529
g14478,416,400
g14479,15,16
g14480,758,775
g14481,51,43
g14482,2,5
g14483,53,51
g14484,474,385
g14485,11,9
g14486,635,643
g14487,150,125
g14488,292,266
g14489,0,3
g14490,0,0
g14491,0,0
g14492,0,0
g14493,4,0
g14494,0,2
g14495,380,280
g14496,1,0
g14497,0,2
g14498,274,188
g14499,625,626
g14500,0,0
g14501,1230,1259
g14502,1105,1068
g14503,602,530
g14504,1,1
g14505,242,240
g14506,0,0
g14507,1,0
g14508,610,488
g14509,22202,20193
g14510,985,883
g14511,1150,1235
g14512,16,12
g14513,561,729
g14514,710,682
g14515,6,2
g14516,162,175
g14517,2,2
g14518,0,1
g14519,33,41
g14520,7,9
g14521,0,0
g14522,0,0
g14523,0,0
g14524,0,0
g14525,0,0
g14526,0,0
g14527,0,0
g14528,0,0
g14529,0,0
g14530,0,0
g14531,0,0
g14532,0,0
g14533,0,0
g14534,0,0
g14535,0,0
g14536,0,0
g14537,0,0
g14538,0,0
g14539,0,0
g14540,0,0
g14541,22,20
g14542,5,8
g14543,0,0
g14544,0,0
g14545,1,5
g14546,58,68
g14547,49,26
g14548,0,0
g14549,5,6
g14550,78,78
g14551,1,1
g14552,63,71
g14553,203,187
g14554,72,43
g14555,304,322
g14556,28,26
g14557,175,149
g14558,70,83
g14559,6,10
g14560,0,0
g14561,467,444
g14562,295,253
g14563,43,33
g14564,1341,1366
g14565,1282,1446
g14566,664,690
g14567,171,191
g14568,15,17
g14569,585,531
g14570,150,119
g14571,925,615
g14572,957,1153
g14573,23,15
g14574,382,314
g14575,22,9
g14576,3,1
g14577,1,0
g14578,25,19
g14579,96,81
g14580,3,1
g14581,2,2
g14582,21,27
g14583,29,16
g14584,219,224
g14585,1068,1205
g14586,3458,4260
g14587,70,74
g14588,2471,2310
g14589,400,335
g14590,27,10
g14591,9,9
g14592,0,0
g14593,134,128
g14594,0,1
g14595,609,584
g14596,3,6
g14597,123,134
g14598,1384,1402
g14599,158,136
g14600,294,265
g14601,522,587
g14602,426,394
g14603,266,268
g14604,5,4
g14605,5,1
g14606,0,4
g14607,203,146
g14608,330,333
g14609,609,718
g14610,1201,1329
g14611,779,644
g14612,264,260
g14613,697,743
g14614,542,475
g14615,153,144
g14616,262,251
g14617,3,2
g14618,946,1004
g14619,2409,2334
g14620,278,311
g14621,133,122
g14622,1374,1048
g14623,364,331
g14624,1138,1046
g14625,264,171
g14626,136,122
g14627,339,337
g14628,1,3
g14629,372,436
g14630,657,861
g14631,428,414
g14632,396,483
g14633,0,0
g14634,1,0
g14635,24,21
g14636,13,5
g14637,17,48
g14638,2428,2416
g14639,337,363
g14640,3,0
g14641,1922,1820
g14642,556,620
g14643,4,5
g14644,2,1
g14645,0,0
g14646,0,0
g14647,0,0
g14648,2954,3025
g14649,219,198
g14650,134,159
g14651,20,11
g14652,264,206
g14653,0,0
g14654,557,519
g14655,19,4
g14656,2454,1917
g14657,505,470
g14658,929,334
g14659,1036,437
g14660,18,21
g14661,1,1
g14662,0,0
g14663,148,108
g14664,0,0
g14665,586,651
g14666,0,1
g14667,62,59
g14668,11,6
g14669,267,249
g14670,0,0
g14671,227,201
g14672,22,34
g14673,1,2
g14674,0,0
g14675,564,540
g14676,212,201
g14677,37,37
g14678,85,75
g14679,2,0
g14680,514,524
g14681,295,284
g14682,246,174
g14683,0,2
g14684,1,0
g14685,0,1
g14686,0,0
g14687,1,0
g14688,0,1
g14689,1539,1358
g14690,41,44
g14691,278,360
g14692,4,2
g14693,0,0
g14694,152,161
g14695,78,100
g14696,0,0
g14697,0,0
g14698,563,472
g14699,390,438
g14700,975,1081
g14701,0,0
g14702,272,267
g14703,13,7
g14704,0,2
g14705,261,383
g14706,0,0
g14707,1,2
g14708,102,92
g14709,242,262
g14710,348,383
g14711,340,293
g14712,778,612
g14713,6,2
g14714,6,6
g14715,1510,1448
g14716,1,0
g14717,94,72
g14718,408,326
g14719,1,0
g14720,598,511
g14721,0,0
g14722,108,93
g14723,24,26
g14724,1,8
g14725,9,10
g14726,1640,1287
g14727,8,4
g14728,0,0
g14729,253,213
g14730,1413,1548
g14731,8,4
g14732,262,291
g14733,57,93
g14734,0,0
g14735,64,54
g14736,0,0
g14737,344,403
g14738,5,11
g14739,2,1
g14740,526,561
g14741,4,6
g14742,0,1
g14743,1,0
g14744,0,2
g14745,1689,1578
g14746,37,22
g14747,1319,1162
g14748,1013,978
g14749,58,65
g14750,1184,1249
g14751,367,409
g14752,231,187
g14753,65,106
g14754,280,231
g14755,30,30
g14756,1467,1548
g14757,2,3
g14758,471,480
g14759,536,541
g14760,625,612
g14761,647,745
g14762,104,131
g14763,696,731
g14764,259,277
g14765,111,133
g14766,15,15
g14767,13,26
g14768,1377,1305
g14769,167,168
g14770,1911,2100
g14771,344,349
g14772,63,36
g14773,3,3
g14774,160,259
g14775,0,1
g14776,2,0
g14777,0,0
g14778,692,768
g14779,255,231
g14780,143,110
g14781,23,17
g14782,4,0
g14783,607,588
g14784,536,507
g14785,1,1
g14786,2749,2663
g14787,1047,911
g14788,8,4
g14789,0,0
g14790,6,8
g14791,552,419
g14792,2012,1914
g14793,216,220
g14794,263,203
g14795,2945,2666
g14796,4,6
g14797,0,0
g14798,0,1
g14799,7,4
g14800,78,100
g14801,2,9
g14802,27,39
g14803,57,55
g14804,471,492
g14805,175,169
g14806,625,678
g14807,8,2
g14808,1,2
g14809,0,0
g14810,827,791
g14811,7622,7550
g14812,5,0
g14813,195,185
g14814,2,2
g14815,384,416
g14816,514,450
g14817,89,88
g14818,12,0
g14819,2,0
g14820,77,73
g14821,6,5
g14822,73,65
g14823,763,773
g14824,0,0
g14825,1,0
g14826,516,458
g14827,327,316
g14828,132,100
g14829,46,50
g14830,709,760
g14831,11,18
g14832,265,257
g14833,0,0
g14834,0,0
g14835,0,0
g14836,2642,2648
g14837,429,237
g14838,66,31
g14839,175,95
g14840,1274,1192
g14841,50,41
g14842,11,11
g14843,206,239
g14844,820,709
g14845,415,362
g14846,1131,1118
g14847,8,14
g14848,6,11
g14849,594,531
g14850,42,41
g14851,239,165
g14852,0,0
g14853,1,1
g14854,111,113
g14855,563,592
g14856,722,768
g14857,121,126
g14858,186,158
g14859,1,2
g14860,1757,1482
g14861,0,1
g14862,447,404
g14863,49,51
g14864,15859,14847
g14865,641,522
g14866,365,377
g14867,233,235
g14868,111,101
g14869,278,250
g14870,39,32
g14871,7,6
g14872,0,0
g14873,1516,1512
g14874,2,0
g14875,1,3
g14876,3764,3198
g14877,89,87
g14878,2631,2613
g14879,409,440
g14880,19,22
g14881,176,165
g14882,1,2
g14883,1829,1817
g14884,55,55
g14885,263,265
g14886,0,1
g14887,526,507
g14888,1078,1219
g14889,3,4
g14890,911,834
g14891,1925,1989
g14892,711,652
g14893,907,904
g14894,5,10
g14895,8,7
g14896,153,143
g14897,0,0
g14898,0,2
g14899,5,12
g14900,0,0
g14901,618,618
g14902,40,33
g14903,5,4
g14904,39,32
g14905,91,86
g14906,43,29
g14907,56,49
g14908,70,51
g14909,2279,1886
g14910,0,1
g14911,0,0
g14912,0,0
g14913,0,0
g14914,8,5
g14915,12,3
g14916,29,16
g14917,4,0
g14918,2,2
g14919,2145,1970
g14920,167,191
g14921,0,1
g14922,74,73
g14923,400,378
g14924,51,32
g14925,166,139
g14926,1194,1286
g14927,29,22
g14928,546,442
g14929,197,162
g14930,32,50
g14931,315,307
g14932,3,9
g14933,1051,1065
g14934,10,8
g14935,1,3
g14936,0,0
g14937,0,0
g14938,0,0
g14939,0,0
g14940,0,0
g14941,0,0
g14942,119,116
g14943,8,12
g14944,3776,3434
g14945,58,65
g14946,420,392
g14947,42,40
g14948,55,50
g14949,671,550
g14950,76,89
g14951,139,126
g14952,93,71
g14953,561,592
g14954,43,41
g14955,537,538
g14956,496,448
g14957,26,42
g14958,12,20
g14959,625,662
g14960,475,490
g14961,34,17
g14962,494,518
g14963,1,3
g14964,31,27
g14965,1,2
g14966,66,61
g14967,360,394
g14968,1889,1684
g14969,0,0
g14970,0,0
g14971,180,167
g14972,934,946
g14973,0,0
g14974,0,0
g14975,408,392
g14976,374,351
g14977,407,361
g14978,53,70
g14979,1,4
g14980,0,0
g14981,0,0
g14982,0,0
g14983,150,133
g14984,18,13
g14985,14,12
g14986,232,243
g14987,1,0
g14988,1,0
g14989,0,0
g14990,0,0
g14991,0,1
g14992,103,98
g14993,484,557
g14994,1,0
g14995,1403,1297
g14996,466,543
g14997,1044,968
g14998,44,37
g14999,1,2
g15000,512,473
g15001,5,1
g15002,525,518
g15003,496,489
g15004,98,78
g15005,7,4
g15006,34,33
g15007,675,654
g15008,1537,1267
g15009,209,202
g15010,325,308
g15011,0,0
g15012,50,25
g15013,0,1
g15014,0,0
g15015,239,182
g15016,308,209
g15017,365,313
g15018,17,16
g15019,70,50
g15020,8,2
g15021,27,14
g15022,9,2
g15023,2,0
g15024,0,0
g15025,4,0
g15026,816,887
g15027,120,132
g15028,0,0
g15029,1415,1412
g15030,66,68
g15031,1326,1187
g15032,34,30
g15033,1467,1553
g15034,7,5
g15035,0,0
g15036,151,150
g15037,653,643
g15038,74,70
g15039,59,24
g15040,689,650
g15041,27,36
g15042,0,0
g15043,1,2
g15044,169,172
g15045,162,147
g15046,60,41
g15047,12,6
g15048,795,606
g15049,29,21
g15050,3,4
g15051,2,1
g15052,1353,1294
g15053,857,840
g15054,785,824
g15055,6,7
g15056,83,89
g15057,1083,912
g15058,5,3
g15059,0,0
g15060,196,194
g15061,1,4
g15062,0,1
g15063,0,0
g15064,418,346
g15065,0,0
g15066,945,871
g15067,2,5
g15068,175,174
g15069,522,423
g15070,547,822
g15071,121,113
g15072,3,4
