,het_E16.5_f4,het_E16.5_f5
g01689,237,215
g01690,300,356
g01691,181,143
g01692,140,140
g01693,634,618
g01694,0,0
g01695,13,9
g01696,0,10
g01697,377,441
g01698,32,30
g01699,3,1
g01700,0,0
g01701,451,439
g01702,1,9
g01703,281,251
g01704,717,686
g01705,355,335
g01706,3,5
g01707,2108,2568
g01708,15,15
g01709,4,4
g01710,13,16
g01711,0,0
g01712,155,159
g01713,807,834
g01714,35,43
g01715,0,99
g01716,958,863
g01717,103,105
g01718,14,8
g01719,1374,1603
g01720,1,0
g01721,383,307
g01722,1136,1017
g01723,21,17
g01724,95,79
g01725,7,4
g01726,110,117
g01727,207,223
g01728,233,241
g01729,1215,1019
g01730,4199,3888
g01731,4,5
g01732,0,0
g01733,121,121
g01734,140,156
g01735,2545,2096
g01736,0,0
g01737,537,466
g01738,0,2
g01739,1223,986
g01740,1215,1198
g01741,96,59
g01742,86,84
g01743,26,28
g01744,652,576
g01745,3,1
g01746,2,1
g01747,35,50
g01748,0,0
g01749,2339,2095
g01750,168,182
g01751,86,66
g01752,113,75
g01753,1,12
g01754,0,3
g01755,0,1
g01756,0,0
g01757,83,152
g01758,1,6
g01759,210,217
g01760,524,491
g01761,1,0
g01762,747,688
g01763,0,0
g01764,3,0
g01765,83,95
g01766,14,23
g01767,354,343
g01768,5,3
g01769,44,62
g01770,0,0
g01771,2,2
g01772,261,220
g01773,372,401
g01774,32,34
g01775,89,61
g01776,1107,781
g01777,6,2
g01778,224,215
g01779,67,60
g01780,7089,7025
g01781,1092,1005
g01782,0,4
g01783,1,0
g01784,329,319
g01785,1716,1668
g01786,7,8
g01787,38,29
g01788,96,83
g01789,263,206
g01790,0,1
g01791,0,0
g01792,0,0
g01793,4,11
g01794,782,780
g01795,1606,1681
g01796,5070,4684
g01797,58,63
g01798,645,475
g01799,1,0
g01800,253,300
g01801,476,518
g01802,1913,1553
g01803,2145,1776
g01804,0,1
g01805,7,11
g01806,848,791
g01807,1402,1245
g01808,486,539
g01809,100,101
g01810,733,632
g01811,566,513
g01812,221,244
g01813,342,297
g01814,198,196
g01815,8751,8915
g01816,34,22
g01817,241,244
g01818,3,8
g01819,280,306
g01820,661,654
g01821,74,68
g01822,0,0
g01823,1,0
g01824,64,54
g01825,2073,1854
g01826,8,6
g01827,849,874
g01828,116,110
g01829,2,3
g01830,670,622
g01831,7,3
g01832,460,472
g01833,99,89
g01834,327,368
g01835,0,1
g01836,1253,1086
g01837,2991,2559
g01838,560,454
g01839,177,162
g01840,436,494
g01841,0,1
g01842,40,123
g01843,7,4
g01844,88,82
g01845,1,0
g01846,156,208
g01847,2,2
g01848,1301,1169
g01849,10,21
g01850,47,29
g01851,413,414
g01852,70,61
g01853,897,848
g01854,890,858
g01855,530,545
g01856,2062,2057
g01857,447,421
g01858,1280,1116
g01859,15,21
g01860,2096,2119
g01861,6,6
g01862,397,502
g01863,294,318
g01864,285,285
g01865,947,984
g01866,486,547
g01867,6,8
g01868,1,0
g01869,2,0
g01870,579,538
g01871,130,98
g01872,1083,887
g01873,66,62
g01874,483,480
g01875,63,58
g01876,117,94
g01877,41,19
g01878,72,83
g01879,4,4
g01880,0,0
g01881,1966,1938
g01882,3200,2930
g01883,87,69
g01884,108,67
g01885,874,780
g01886,6,6
g01887,52,44
g01888,122,122
g01889,1203,1206
g01890,0,0
g01891,0,0
g01892,3,5
g01893,585,638
g01894,447,477
g01895,43,50
g01896,1101,1028
g01897,1492,1454
g01898,1131,1011
g01899,38,32
g01900,29,41
g01901,73,83
g01902,85,80
g01903,0,1
g01904,403,387
g01905,0,1
g01906,483,464
g01907,223,321
g01908,186,203
g01909,403,402
g01910,0,0
g01911,0,0
g01912,0,0
g01913,740,670
g01914,3,2
g01915,0,0
g01916,12,12
g01917,2,0
g01918,182,173
g01919,27,36
g01920,483,532
g01921,1494,1491
g01922,40,51
g01923,1,2
g01924,1,1
g01925,0,0
g01926,684,571
g01927,427,692
g01928,33,22
g01929,6,3
g01930,95,79
g01931,5,5
g01932,901,1082
g01933,1060,1177
g01934,69,77
g01935,49,107
g01936,14,29
g01937,0,0
g01938,34,36
g01939,726,795
g01940,19,28
g01941,949,1033
g01942,56,92
g01943,265,349
g01944,265,244
g01945,4,5
g01946,0,0
g01947,1,1
g01948,205,239
g01949,0,0
g01950,0,0
g01951,376,398
g01952,21,36
g01953,44,16
g01954,1301,1259
g01955,1784,1646
g01956,132,76
g01957,20,16
g01958,129,118
g01959,775,805
g01960,962,1044
g01961,79,89
g01962,2,0
g01963,5,2
g01964,14324,14196
g01965,6138,6007
g01966,27304,25733
g01967,123,162
g01968,0,0
g01969,206,207
g01970,3022,3003
g01971,3,3
g01972,1470,1471
g01973,189,263
g01974,4,7
g01975,526,488
g01976,37,39
g01977,1403,1435
g01978,1737,1764
g01979,1030,945
g01980,1,1
g01981,12,7
g01982,15,18
g01983,5,6
g01984,7,13
g01985,6,5
g01986,40,44
g01987,7,5
g01988,13,19
g01989,2,1
g01990,10,10
g01991,6,3
g01992,2,4
g01993,2,1
g01994,1,5
g01995,3,7
g01996,3,5
g01997,1,1
g01998,0,1
g01999,3,5
g02000,2,4
g02001,0,3
g02002,119,133
g02003,4,2
g02004,83,78
g02005,27,27
g02006,137,140
g02007,3042,2879
g02008,0,3
g02009,34,24
g02010,230,305
g02011,389,342
g02012,698,605
g02013,564,500
g02014,1429,1215
g02015,2540,2357
g02016,2175,2243
g02017,1005,955
g02018,495,433
g02019,0,1
g02020,1,0
g02021,1659,1571
g02022,449,458
g02023,0,0
g02024,2469,2976
g02025,2,2
g02026,2,6
g02027,0,0
g02028,0,0
g02029,0,0
g02030,0,0
g02031,1,0
g02032,0,0
g02033,0,0
g02034,0,0
g02035,632,626
g02036,0,0
g02037,0,0
g02038,0,0
g02039,0,0
g02040,315,306
g02041,1020,963
g02042,0,0
g02043,4,1
g02044,169,109
g02045,15,5
g02046,0,0
g02047,40,39
g02048,168,180
g02049,1138,918
g02050,26,17
g02051,5862,5761
g02052,20,12
g02053,528,558
g02054,172,117
g02055,965,980
g02056,277,278
g02057,182,183
g02058,25,39
g02059,535,483
g02060,8,11
g02061,209,230
g02062,5010,5514
g02063,937,1007
g02064,6,5
g02065,0,2
g02066,0,1
g02067,3,0
g02068,502,442
g02069,392,424
g02070,619,675
g02071,14,17
g02072,632,648
g02073,955,899
g02074,68,59
g02075,2114,1891
g02076,1596,1720
g02077,895,828
g02078,298,336
g02079,711,783
g02080,448,403
g02081,729,727
g02082,1129,986
g02083,277,346
g02084,2621,3000
g02085,1101,1190
g02086,1444,1318
g02087,370,335
g02088,57,31
g02089,119,148
g02090,1033,890
g02091,1030,1059
g02092,718,620
g02093,2112,1915
g02094,46,43
g02095,4186,4240
g02096,90,65
g02097,410,332
g02098,19,17
g02099,141,262
g02100,347,263
g02101,3,2
g02102,418,383
g02103,591,556
g02104,900,757
g02105,900,757
g02106,2142,1841
g02107,0,0
g02108,4,0
g02109,609,616
g02110,316,317
g02111,899,881
g02112,120,135
g02113,83,86
g02114,597,695
g02115,2061,1850
g02116,724,777
g02117,2589,2254
g02118,762,774
g02119,100,119
g02120,2740,2570
g02121,749,735
g02122,470,428
g02123,370,416
g02124,18,10
g02125,327,178
g02126,624,542
g02127,9,17
g02128,34,24
g02129,11,13
g02130,751,649
g02131,11,6
g02132,635,658
g02133,1379,1115
g02134,416,402
g02135,134,133
g02136,10,6
g02137,570,559
g02138,1508,1501
g02139,2982,2355
g02140,60,49
g02141,2059,1880
g02142,1090,1028
g02143,370,359
g02144,41320,39978
g02145,12,8
g02146,4592,4216
g02147,672,629
g02148,74,61
g02149,31,25
g02150,44,36
g02151,167,150
g02152,66,67
g02153,577,531
g02154,719,596
g02155,26,44
g02156,595,468
g02157,1021,951
g02158,560,538
g02159,88,106
g02160,0,1
g02161,685,585
g02162,203,217
g02163,122,128
g02164,629,707
g02165,854,815
g02166,22,25
g02167,15,16
g02168,752,830
g02169,35,17
g02170,1633,1564
g02171,37,37
g02172,250,218
g02173,1273,1279
g02174,3725,3718
g02175,274,286
g02176,60,78
g02177,26,25
g02178,236,220
g02179,146,160
g02180,2,3
g02181,0,0
g02182,10,7
g02183,2,0
g02184,0,0
g02185,0,0
g02186,6,2
g02187,0,0
g02188,6,6
g02189,5,7
g02190,94,119
g02191,10,11
g02192,77,96
g02193,107,98
g02194,1,0
g02195,39,49
g02196,0,0
g02197,0,0
g02198,68,23
g02199,124,46
g02200,397,327
g02201,692,628
g02202,440,433
g02203,3,2
g02204,2187,1586
g02205,59,61
g02206,340,265
g02207,74,57
g02208,462,475
g02209,1224,915
g02210,1275,1208
g02211,740,595
g02212,54,49
g02213,399,357
g02214,3050,2631
g02215,0,1
g02216,268,221
g02217,36,43
g02218,541,641
g02219,5,3
g02220,0,0
g02221,379,403
g02222,11,6
g02223,809,684
g02224,98,93
g02225,582,546
g02226,280,259
g02227,0,0
g02228,0,0
g02229,1,1
g02230,771,758
g02231,697,732
g02232,56,50
g02233,2156,2108
g02234,2119,1580
g02235,290,285
g02236,98,106
g02237,0,0
g02238,1379,1495
g02239,2,0
g02240,0,0
g02241,1,0
g02242,32,33
g02243,9340,10468
g02244,28,26
g02245,186,189
g02246,23,68
g02247,0,1
g02248,0,2
g02249,0,0
g02250,2,3
g02251,0,0
g02252,1349,1400
g02253,13,16
g02254,0,0
g02255,36,49
g02256,263,300
g02257,25,17
g02258,215,214
g02259,259,248
g02260,102,267
g02261,532,640
g02262,24,23
g02263,290,258
g02264,10157,7621
g02265,2,0
g02266,0,3
g02267,597,536
g02268,1231,1086
g02269,10,7
g02270,5,0
g02271,1105,1088
g02272,5,8
g02273,1,1
g02274,785,705
g02275,101,100
g02276,589,571
g02277,37,47
g02278,0,0
g02279,1152,1120
g02280,907,754
g02281,2616,2598
g02282,885,878
g02283,4843,4717
g02284,32,22
g02285,0,0
g02286,0,3
g02287,0,0
g02288,0,0
g02289,0,0
g02290,480,464
g02291,1,0
g02292,18,29
g02293,740,744
g02294,0,0
g02295,443,605
g02296,3,3
g02297,1254,1371
g02298,2131,1521
g02299,1,2
g02300,91,90
g02301,441,489
g02302,232,291
g02303,124,112
g02304,1,1
g02305,1,6
g02306,8,17
g02307,1405,1498
g02308,1,0
g02309,2,1
g02310,658,630
g02311,358,357
g02312,222,246
g02313,275,268
g02314,205,201
g02315,0,0
g02316,865,700
g02317,93,109
g02318,564,537
g02319,366,407
g02320,82,80
g02321,1,3
g02322,66,77
g02323,0,3
g02324,553,480
g02325,231,275
g02326,1868,1683
g02327,3,1
g02328,1836,1705
g02329,0,0
g02330,1615,1575
g02331,0,0
g02332,0,0
g02333,12469,11053
g02334,8822,7165
g02335,1,0
g02336,40,35
g02337,1,3
g02338,0,0
g02339,0,0
g02340,0,0
g02341,1,0
g02342,2143,2220
g02343,183,152
g02344,366,377
g02345,79,59
g02346,1184,1359
g02347,0,0
g02348,1,0
g02349,1,0
g02350,1959,2048
g02351,0,0
g02352,0,0
g02353,0,0
g02354,0,0
g02355,0,0
g02356,0,0
g02357,874,953
g02358,381,388
g02359,274,253
g02360,0,0
g02361,24,5
g02362,0,0
g02363,14,8
g02364,470,396
g02365,4,5
g02366,1,7
g02367,10,6
g02368,0,0
g02369,0,0
g02370,0,0
g02371,0,0
g02372,0,0
g02373,523,584
g02374,18,34
g02375,151,124
g02376,396,383
g02377,1,0
g02378,9,3
g02379,57,25
g02380,23,36
g02381,68,57
g02382,53,60
g02383,248,224
g02384,10,9
g02385,21,30
g02386,2893,2658
g02387,152,182
g02388,13,26
g02389,0,0
g02390,1001,917
g02391,15,11
g02392,332,399
g02393,2,0
g02394,672,627
g02395,509,515
g02396,0,1
g02397,1974,1732
g02398,67,65
g02399,1366,1558
g02400,8,10
g02401,94,141
g02402,0,2
g02403,0,2
g02404,752,720
g02405,127,114
g02406,0,0
g02407,1,0
g02408,0,0
g02409,0,4
g02410,14,14
g02411,0,0
g02412,2242,2076
g02413,9,12
g02414,0,0
g02415,23,32
g02416,392,450
g02417,0,1
g02418,573,460
g02419,8,5
g02420,438,459
g02421,213,230
g02422,2292,2233
g02423,200,262
g02424,45,72
g02425,6,8
g02426,9,76
g02427,13,14
g02428,0,2
g02429,609,704
g02430,100,117
g02431,34,38
g02432,4,7
g02433,1972,1983
g02434,64,70
g02435,0,0
g02436,13,3
g02437,356,335
g02438,7,19
g02439,0,0
g02440,3,2
g02441,39,44
g02442,0,3
g02443,0,0
g02444,1211,1221
g02445,3529,3607
g02446,552,590
g02447,553,501
g02448,0,0
g02449,367,286
g02450,1,3
g02451,2928,3189
g02452,1861,1491
g02453,986,845
g02454,79,73
g02455,948,889
g02456,687,626
g02457,971,1006
g02458,0,1
g02459,240,254
g02460,0,0
g02461,0,0
g02462,0,0
g02463,0,0
g02464,0,0
g02465,0,0
g02466,0,0
g02467,0,0
g02468,0,1
g02469,533,514
g02470,1,0
g02471,1,0
g02472,0,0
g02473,2875,2857
g02474,1,5
g02475,147,124
g02476,6,7
g02477,320,280
g02478,56,72
g02479,319,298
g02480,31,39
g02481,51,49
g02482,177,165
g02483,94,64
g02484,15,16
g02485,0,0
g02486,0,1
g02487,3,2
g02488,521,483
g02489,46,38
g02490,659,616
g02491,1449,1329
g02492,0,0
g02493,25,26
g02494,1506,1418
g02495,633,620
g02496,663,634
g02497,1533,1345
g02498,1,2
g02499,64,58
g02500,351,364
g02501,4,0
g02502,6,7
g02503,363,333
g02504,0,0
g02505,97,61
g02506,4,0
g02507,135,117
g02508,1,2
g02509,2129,1896
g02510,1752,1696
g02511,0,1
g02512,18,15
g02513,0,0
g02514,2,3
g02515,110,79
g02516,1151,1054
g02517,78,60
g02518,3379,3207
g02519,2,0
g02520,218,220
g02521,42,40
g02522,264,233
g02523,44,39
g02524,147,176
g02525,17,15
g02526,208,205
g02527,3020,3098
g02528,1003,1029
g02529,15,14
g02530,51,74
g02531,2368,1986
g02532,196,221
g02533,17,17
g02534,854,776
g02535,947,887
g02536,86,100
g02537,602,611
g02538,65,38
g02539,2039,1810
g02540,368,375
g02541,238,211
g02542,1411,1265
g02543,98,80
g02544,1390,1245
g02545,1,0
g02546,0,0
g02547,727,692
g02548,246,165
g02549,2280,2663
g02550,1161,1169
g02551,4,5
g02552,6880,6247
g02553,1645,1461
g02554,912,769
g02555,12,14
g02556,295,322
g02557,8,12
g02558,2,1
g02559,294,313
g02560,48,64
g02561,312,262
g02562,368,316
g02563,7,5
g02564,4,4
g02565,0,0
g02566,4,1
g02567,0,0
g02568,2393,1704
g02569,0,0
g02570,480,432
g02571,1124,1295
g02572,686,672
g02573,385,357
g02574,17060,15343
g02575,2,3
g02576,1566,1649
g02577,1229,1239
g02578,30,29
g02579,231,234
g02580,5,7
g02581,646,674
g02582,10,0
g02583,1,0
g02584,319,294
g02585,3,5
g02586,704,854
g02587,780,808
g02588,4409,4608
g02589,148,150
g02590,777,698
g02591,12,8
g02592,317,333
g02593,818,805
g02594,2713,2703
g02595,1344,1150
g02596,164,215
g02597,35,28
g02598,2112,1968
g02599,156,158
g02600,4173,4161
g02601,3153,3318
g02602,1667,1544
g02603,1,0
g02604,3439,3919
g02605,28,16
g02606,217,225
g02607,737,755
g02608,955,873
g02609,510,483
g02610,1020,996
g02611,346,340
g02612,372,350
g02613,365,331
g02614,1276,1183
g02615,717,685
g02616,115,102
g02617,132,118
g02618,1335,1382
g02619,63,41
g02620,461,473
g02621,752,633
g02622,0,2
g02623,0,0
g02624,0,0
g02625,0,0
g02626,0,0
g02627,0,0
g02628,0,0
g02629,0,0
g02630,0,0
g02631,0,0
g02632,1,0
g02633,0,0
g02634,0,0
g02635,0,0
g02636,0,0
g02637,0,0
g02638,0,0
g02639,0,0
g02640,0,0
g02641,0,0
g02642,0,0
g02643,0,0
g02644,0,0
g02645,0,0
g02646,0,0
g02647,0,0
g02648,0,0
g02649,0,0
g02650,0,0
g02651,0,0
g02652,0,0
g02653,0,0
g02654,0,0
g02655,0,0
g02656,0,0
g02657,0,0
g02658,0,0
g02659,0,0
g02660,0,0
g02661,0,0
g02662,0,0
g02663,0,0
g02664,0,0
g02665,0,0
g02666,0,0
g02667,0,0
g02668,0,2
g02669,0,0
g02670,0,0
g02671,0,0
g02672,0,0
g02673,0,0
g02674,0,0
g02675,0,0
g02676,0,0
g02677,0,0
g02678,0,0
g02679,0,0
g02680,0,0
g02681,0,0
g02682,10,12
g02683,90,77
g02684,4,5
g02685,2,2
g02686,1,0
g02687,3,1
g02688,0,0
g02689,136,118
g02690,227,209
g02691,993,1011
g02692,849,758
g02693,499,570
g02694,118,141
g02695,26,36
g02696,106,100
g02697,3645,3250
g02698,591,614
g02699,77,80
g02700,407,403
g02701,25,21
g02702,550,484
g02703,1646,1420
g02704,2591,2452
g02705,1095,1010
g02706,10,12
g02707,7,6
g02708,163,141
g02709,329,190
g02710,857,543
g02711,614,694
g02712,90,87
g02713,1018,939
g02714,31,26
g02715,0,0
g02716,22,41
g02717,1,57
g02718,35,36
g02719,123,91
g02720,418,350
g02721,5,2
g02722,436,372
g02723,1714,1918
g02724,1122,942
g02725,210,207
g02726,11,17
g02727,18,13
g02728,1,1
g02729,2381,1879
g02730,0,2
g02731,775,802
g02732,1392,1353
g02733,133,140
g02734,0,0
g02735,1612,1547
g02736,166,139
g02737,582,613
g02738,3,2
g02739,1501,1458
g02740,33,26
g02741,431,453
g02742,28,16
g02743,4119,4031
g02744,176,197
g02745,178,183
g02746,1958,1665
g02747,637,609
g02748,1696,1726
g02749,385,426
g02750,0,2
g02751,3,10
g02752,554,500
g02753,685,600
g02754,128,105
g02755,1563,1406
g02756,1918,1370
g02757,165,172
g02758,1184,1180
g02759,554,634
g02760,34,23
g02761,12,9
g02762,1957,1757
g02763,402,260
g02764,100,104
g02765,1116,1100
g02766,7,8
g02767,11,21
g02768,868,763
g02769,61,61
g02770,518,621
g02771,3764,3727
g02772,498,518
g02773,443,414
g02774,991,839
g02775,3428,2848
g02776,150,159
g02777,21,20
g02778,96,110
g02779,643,563
g02780,123,115
g02781,556,618
g02782,5,8
g02783,0,1
g02784,4,0
g02785,24,28
g02786,0,0
g02787,0,0
g02788,204,206
g02789,0,0
g02790,0,2
g02791,1402,1191
g02792,0,0
g02793,2253,2290
g02794,2,3
g02795,211,335
g02796,9,3
g02797,378,320
g02798,31,45
g02799,5,7
g02800,69,63
g02801,20,13
g02802,3,4
g02803,3,1
g02804,192,201
g02805,474,478
g02806,281,289
g02807,11,23
g02808,12663,12923
g02809,1389,1168
g02810,101,76
g02811,0,0
g02812,0,0
g02813,15,13
g02814,15,22
g02815,0,0
g02816,1730,1663
g02817,164,181
g02818,23,31
g02819,32,39
g02820,298,200
g02821,209,193
g02822,903,853
g02823,467,438
g02824,233,226
g02825,318,251
g02826,194,154
g02827,0,0
g02828,811,961
g02829,23,29
g02830,1,0
g02831,0,0
g02832,286,256
g02833,1556,1589
g02834,2437,2131
g02835,1012,1036
g02836,727,576
g02837,845,927
g02838,1522,1328
g02839,2240,2138
g02840,1572,1346
g02841,1119,1079
g02842,1394,1236
g02843,0,4
g02844,1,0
g02845,2404,2078
g02846,126,126
g02847,0,1
g02848,621,583
g02849,61,71
g02850,256,260
g02851,369,348
g02852,152,154
g02853,2418,2202
g02854,18,29
g02855,4,3
g02856,3258,3180
g02857,3878,3558
g02858,1087,963
g02859,112,106
g02860,0,5
g02861,5,1
g02862,378,348
g02863,646,601
g02864,603,605
g02865,86,101
g02866,409,400
g02867,0,1
g02868,525,652
g02869,4,1
g02870,1,1
g02871,0,0
g02872,11,12
g02873,147,145
g02874,148,140
g02875,0,0
g02876,36,34
g02877,0,0
g02878,0,0
g02879,0,1
g02880,0,0
g02881,1131,587
g02882,580,514
g02883,2135,1878
g02884,262,258
g02885,1199,1095
g02886,128,81
g02887,448,411
g02888,41,40
g02889,2,3
g02890,3342,2964
g02891,142,140
g02892,6,5
g02893,11303,10708
g02894,0,2
g02895,35,24
g02896,3238,2997
g02897,3,0
g02898,238,231
g02899,239,217
g02900,56,90
g02901,130,123
g02902,799,701
g02903,516,468
g02904,1,0
g02905,46,46
g02906,18,9
g02907,3,0
g02908,1,3
g02909,131,176
g02910,1521,1438
g02911,258,241
g02912,296,382
g02913,3687,3496
g02914,40,83
g02915,3690,3499
g02916,2,0
g02917,2414,2262
g02918,0,1
g02919,1462,1368
g02920,868,783
g02921,9,8
g02922,820,570
g02923,1522,1401
g02924,0,1
g02925,25,22
g02926,2985,2897
g02927,47,42
g02928,2,1
g02929,157,169
g02930,108,90
g02931,1,4
g02932,19,43
g02933,10,11
g02934,294,288
g02935,0,0
g02936,402,453
g02937,47,30
g02938,346,313
g02939,1092,1219
g02940,1,1
g02941,1956,1860
g02942,0,0
g02943,3,2
g02944,1608,1480
g02945,292,344
g02946,37,32
g02947,507,485
g02948,0,1
g02949,568,561
g02950,810,786
g02951,442,395
g02952,2210,1704
g02953,0,4
g02954,3,10
g02955,0,0
g02956,32,34
g02957,13,7
g02958,461,410
g02959,0,0
g02960,189,221
g02961,752,698
g02962,781,609
g02963,65,89
g02964,3,8
g02965,516,571
g02966,481,413
g02967,5,16
g02968,0,0
g02969,163,195
g02970,1334,1257
g02971,664,579
g02972,1,1
g02973,1,1
g02974,1938,1777
g02975,332,362
g02976,167,174
g02977,6,14
g02978,810,854
g02979,1931,1614
g02980,439,464
g02981,1352,1060
g02982,31,35
g02983,3,6
g02984,0,0
g02985,154,149
g02986,10,9
g02987,0,0
g02988,0,0
g02989,1,0
g02990,0,0
g02991,1,0
g02992,0,0
g02993,2,3
g02994,0,2
g02995,3,4
g02996,279,235
g02997,9520,9312
g02998,18007,17292
g02999,48,47
g03000,6,11
g03001,1203,1003
g03002,154,143
g03003,103,87
g03004,77,69
g03005,4,6
g03006,2,1
g03007,4,6
g03008,1,0
g03009,0,0
g03010,0,3
g03011,0,0
g03012,11,11
g03013,0,1
g03014,0,0
g03015,0,1
g03016,88,102
g03017,897,851
g03018,1172,1050
g03019,0,1
g03020,0,0
g03021,0,0
g03022,0,0
g03023,0,0
g03024,0,0
g03025,0,0
g03026,0,0
g03027,0,0
g03028,0,0
g03029,1,0
g03030,0,0
g03031,0,0
g03032,0,0
g03033,0,0
g03034,264,304
g03035,4,9
g03036,917,879
g03037,3,3
g03038,368,259
g03039,667,681
g03040,4,3
g03041,505,495
g03042,3,0
g03043,1536,1492
g03044,97,99
g03045,1995,1924
g03046,235,304
g03047,26,18
g03048,539,530
g03049,6998,7419
g03050,0,0
g03051,5031,5309
g03052,602,582
g03053,1259,1128
g03054,569,554
g03055,15,16
g03056,51,40
g03057,64,67
g03058,70,78
g03059,12,9
g03060,0,0
g03061,0,1
g03062,0,0
g03063,0,0
g03064,0,0
g03065,0,0
g03066,65,50
g03067,0,0
g03068,0,0
g03069,4,2
g03070,721,669
g03071,988,1034
g03072,285,319
g03073,6501,6344
g03074,893,813
g03075,636,577
g03076,687,644
g03077,112,131
g03078,129,126
g03079,669,721
g03080,911,814
g03081,428,413
g03082,164,233
g03083,552,545
g03084,615,658
g03085,94,102
g03086,4943,4439
g03087,8,6
g03088,1,1
g03089,4,6
g03090,0,0
g03091,2151,1872
g03092,133,157
g03093,3,13
g03094,2869,3124
g03095,1516,1504
g03096,7,25
g03097,0,0
g03098,3491,3177
g03099,11,24
g03100,5121,4669
g03101,14,9
g03102,216,443
g03103,10,17
g03104,1,0
g03105,16,15
g03106,0,0
g03107,2,4
g03108,1,1
g03109,3393,3394
g03110,2,3
g03111,690,693
g03112,7,5
g03113,0,1
g03114,778,794
g03115,0,0
g03116,134,191
g03117,1,1
g03118,122,121
g03119,74,57
g03120,409,356
g03121,573,546
g03122,2164,1813
g03123,0,0
g03124,1,2
g03125,0,0
g03126,24,28
g03127,5,8
g03128,0,0
g03129,954,829
g03130,1403,1355
g03131,799,762
g03132,0,1
g03133,46,43
g03134,1228,1232
g03135,3732,6865
g03136,282,259
g03137,5181,4884
g03138,65,70
g03139,204,136
g03140,3202,3328
g03141,1,0
g03142,3,7
g03143,0,0
g03144,0,0
g03145,358,348
g03146,1191,1140
g03147,14502,12713
g03148,36046,33197
g03149,1204,1122
g03150,2227,2239
g03151,6,16
g03152,0,0
g03153,0,0
g03154,6,5
g03155,1062,1096
g03156,758,885
g03157,537,518
g03158,16,9
g03159,317,296
g03160,0,0
g03161,2259,2172
g03162,40,53
g03163,0,0
g03164,539,571
g03165,781,778
g03166,145,116
g03167,5,5
g03168,204,163
g03169,187,153
g03170,424,301
g03171,705,674
g03172,751,727
g03173,833,731
g03174,1,1
g03175,0,0
g03176,1,1
g03177,0,0
g03178,0,0
g03179,0,0
g03180,0,0
g03181,0,0
g03182,0,0
g03183,0,0
g03184,0,0
g03185,0,0
g03186,0,0
g03187,0,0
g03188,0,0
g03189,0,0
g03190,3,3
g03191,0,0
g03192,0,0
g03193,0,0
g03194,0,0
g03195,0,0
g03196,0,0
g03197,0,0
g03198,0,0
g03199,5,2
g03200,1,0
g03201,0,0
g03202,0,0
g03203,107,137
g03204,126,114
g03205,265,323
g03206,0,0
g03207,2428,2461
g03208,282,277
g03209,162,193
g03210,2540,2495
g03211,9,10
g03212,25,23
g03213,450,479
g03214,1616,1389
g03215,22,7
g03216,159,129
g03217,6,3
g03218,12,9
g03219,403,356
g03220,213,220
g03221,360,358
g03222,212,183
g03223,2844,2968
g03224,128,106
g03225,64,75
g03226,1,0
g03227,717,652
g03228,446,395
g03229,148,129
g03230,453,451
g03231,221,239
g03232,22,18
g03233,0,0
g03234,0,1
g03235,1,0
g03236,4268,3831
g03237,37,40
g03238,11,15
g03239,533,466
g03240,152,129
g03241,1271,1070
g03242,189,185
g03243,3,7
g03244,407,400
g03245,18,30
g03246,22,29
g03247,921,836
g03248,39,46
g03249,1649,1588
g03250,1813,1553
g03251,30,33
g03252,468,401
g03253,926,913
g03254,819,818
g03255,7,13
g03256,1571,1279
g03257,0,0
g03258,896,919
g03259,2375,2224
g03260,286,235
g03261,1,0
g03262,382,334
g03263,730,683
g03264,519,480
g03265,0,1
g03266,222,206
g03267,588,551
g03268,474,511
g03269,28,29
g03270,630,719
g03271,570,394
g03272,12,20
g03273,2807,2865
g03274,0,1
g03275,534,529
g03276,78,86
g03277,0,0
g03278,34,31
g03279,1,0
g03280,9,7
g03281,2038,3096
g03282,540,546
g03283,8,2
g03284,95,91
g03285,967,879
g03286,524,467
g03287,182,156
g03288,1471,1248
g03289,120,101
g03290,1175,1063
g03291,483,488
g03292,424,405
g03293,52,76
g03294,121,160
g03295,37,51
g03296,350,302
g03297,3731,3710
g03298,86,93
g03299,193,158
g03300,6,7
g03301,1163,1326
g03302,1162,1322
g03303,163,181
g03304,29,37
g03305,445,448
g03306,22,31
g03307,18,16
g03308,6,1
g03309,376,306
g03310,228,224
g03311,121,97
g03312,99,82
g03313,432,385
g03314,19,10
g03315,343,343
