,wt_E14.5_f4,wt_E14.5_f5
g21475,0,0
g21476,0,3
g21477,6,4
g21478,1024,1145
g21479,8,17
g21480,12,6
g21481,14,17
g21482,237,368
g21483,261,331
g21484,2,7
g21485,76,171
g21486,1174,1420
g21487,14,18
g21488,413,467
g21489,850,1089
g21490,31,45
g21491,5,9
g21492,12,9
g21493,885,840
g21494,435,526
g21495,8,12
g21496,56,72
g21497,63,74
g21498,1,0
g21499,0,0
g21500,45,46
g21501,243,279
g21502,452,563
g21503,160,194
g21504,1238,1282
g21505,51,56
g21506,543,617
g21507,814,877
g21508,11,13
g21509,274,302
g21510,1845,2446
g21511,841,1103
g21512,251,292
g21513,1399,1737
g21514,2,3
g21515,476,570
g21516,1215,1588
g21517,79,89
g21518,259,269
g21519,590,697
g21520,993,1198
g21521,129,158
g21522,296,387
g21523,102,122
g21524,404,501
g21525,3396,4226
g21526,619,770
g21527,0,5
g21528,3035,3483
g21529,5,4
g21530,2723,2680
g21531,5782,5765
g21532,6,10
g21533,14,16
g21534,25,17
g21535,487,481
g21536,19,22
g21537,9,20
g21538,389,433
g21539,437,489
g21540,3,18
g21541,0,3
g21542,0,1
g21543,18,29
g21544,49,48
g21545,2145,2281
g21546,18,23
g21547,3,5
g21548,0,0
g21549,356,414
g21550,429,642
g21551,356,438
g21552,11,21
g21553,34,52
g21554,3412,3807
g21555,4,1
g21556,26,17
g21557,1,0
g21558,5,5
g21559,1177,1375
g21560,568,667
g21561,1848,2212
g21562,2831,3423
g21563,449,495
g21564,79,114
g21565,1975,2360
g21566,12,7
g21567,168,199
g21568,183,278
g21569,8,14
g21570,8,23
g21571,292,328
g21572,5,5
g21573,6,12
g21574,4,5
g21575,368,408
g21576,138,175
g21577,151,213
g21578,26,47
g21579,6,10
g21580,21,27
g21581,203,311
g21582,79,99
g21583,481,581
g21584,532,588
g21585,10,20
g21586,4,7
g21587,22,29
g21588,2,1
g21589,566,790
g21590,777,960
g21591,9,10
g21592,358,399
g21593,19,25
g21594,80,104
g21595,1703,1972
g21596,7,5
g21597,174,193
g21598,734,871
g21599,53,81
g21600,13,15
g21601,670,820
g21602,64,102
g21603,72,114
g21604,4,11
g21605,40,53
g21606,444,510
g21607,124,231
g21608,103,124
g21609,3,5
g21610,331,399
g21611,2,0
g21612,1,1
g21613,4,0
g21614,0,1
g21615,560,647
g21616,714,860
g21617,0,0
g21618,3827,4174
g21619,1,3
g21620,446,596
g21621,102,120
g21622,0,0
g21623,0,0
g21624,540,828
g21625,94,103
g21626,285,508
g21627,0,0
g21628,0,1
g21629,0,0
g21630,1,0
g21631,0,1
g21632,0,0
g21633,0,1
g21634,2,8
g21635,0,0
g21636,0,1
g21637,0,0
g21638,0,0
g21639,1,1
g21640,0,0
g21641,1,1
g21642,0,0
g21643,298,364
g21644,414,484
g21645,222,292
g21646,21,34
g21647,751,983
g21648,21,29
g21649,43,26
g21650,568,664
g21651,132,185
g21652,384,512
g21653,4,2
g21654,5,3
g21655,0,0
g21656,145,219
g21657,620,979
g21658,124,142
g21659,808,1096
g21660,104,153
g21661,1,1
g21662,60,86
g21663,202,355
g21664,1,13
g21665,495,605
g21666,19,24
g21667,2205,2470
g21668,410,475
g21669,134,161
g21670,194,265
g21671,4520,5163
g21672,62,85
g21673,2,5
g21674,25,28
g21675,4,12
g21676,41,119
g21677,642,1094
g21678,258,398
g21679,2558,3407
g21680,400,672
g21681,754,1071
g21682,129,191
g21683,1,2
g21684,115,152
g21685,0,0
g21686,0,0
g21687,177,275
g21688,5,6
g21689,1214,2330
g21690,1228,2359
g21691,3,6
g21692,14,20
g21693,2,8
g21694,0,0
g21695,0,0
g21696,165,295
g21697,0,0
g21698,1,1
g21699,0,1
g21700,1,5
g21701,8,12
g21702,181,236
g21703,6,10
g21704,168,257
g21705,25,38
g21706,3,2
g21707,2640,4366
g21708,296,507
g21709,133,163
g21710,296,297
g21711,117,127
g21712,111,142
g21713,428,612
g21714,14,9
g21715,1,4
g21716,0,0
g21717,307,369
g21718,178,196
g21719,429,453
g21720,79,110
g21721,779,971
g21722,128,195
g21723,218,289
g21724,1918,2471
g21725,0,0
g21726,312,367
g21727,309,366
g21728,0,0
g21729,0,0
g21730,973,1021
g21731,511,567
g21732,450,605
g21733,259,361
g21734,1748,1783
g21735,313,385
g21736,326,378
g21737,330,428
g21738,246,275
g21739,74,61
g21740,670,615
g21741,263,327
g21742,1045,1358
g21743,252,320
g21744,315,342
g21745,222,471
g21746,5,5
g21747,1992,2436
g21748,5,9
g21749,2,1
g21750,21,24
g21751,3,2
g21752,0,0
g21753,476,563
g21754,0,0
g21755,322,641
g21756,50,95
g21757,0,1
g21758,53,105
g21759,0,0
g21760,2,2
g21761,9,10
g21762,20,15
g21763,85,112
g21764,642,775
g21765,2359,2750
g21766,755,881
g21767,3,7
g21768,0,0
g21769,268,352
g21770,0,0
g21771,0,0
g21772,345,473
g21773,331,450
g21774,4,5
g21775,226,356
g21776,8,9
g21777,2303,2913
g21778,55,60
g21779,407,416
g21780,20,44
g21781,770,1003
g21782,35,46
g21783,0,5
g21784,227,243
g21785,273,302
g21786,182,198
g21787,0,0
g21788,311,345
g21789,6,17
g21790,2,0
g21791,2245,2892
g21792,22,19
g21793,935,1216
g21794,556,659
g21795,100,137
g21796,305,373
g21797,896,1001
g21798,4,6
g21799,181,161
g21800,0,2
g21801,16,18
g21802,298,310
g21803,406,416
g21804,3,4
g21805,5,15
g21806,5,15
g21807,3,2
g21808,0,0
g21809,2,4
g21810,168,381
g21811,766,1029
g21812,11,12
g21813,248,314
g21814,678,771
g21815,4,1
g21816,3677,4324
g21817,0,0
g21818,222,294
g21819,82,97
g21820,74,77
g21821,10,15
g21822,229,334
g21823,267,325
g21824,1215,1322
g21825,210,208
g21826,649,731
g21827,78,102
g21828,1116,1321
g21829,217,221
g21830,431,516
g21831,344,472
g21832,418,484
g21833,28,37
g21834,2743,3343
g21835,141,196
g21836,274,319
g21837,14,23
g21838,792,982
g21839,801,1080
g21840,530,603
g21841,1,1
g21842,0,1
g21843,153,189
g21844,43,28
g21845,20,38
g21846,797,1152
g21847,1,0
g21848,115,137
g21849,5,7
g21850,45,82
g21851,146,192
g21852,481,559
g21853,63,60
g21854,130,148
g21855,751,901
g21856,549,736
g21857,1929,2386
g21858,164,210
g21859,0,2
g21860,153,190
g21861,443,613
g21862,11,13
g21863,346,444
g21864,12,9
g21865,2,0
g21866,1217,1487
g21867,0,0
g21868,0,0
g21869,6,10
g21870,27,42
g21871,136,186
g21872,161,215
g21873,0,0
g21874,64,73
g21875,0,3
g21876,1,0
g21877,590,633
g21878,862,1026
g21879,303,313
g21880,482,588
g21881,952,1445
g21882,32,51
g21883,36,78
g21884,591,699
g21885,46,54
g21886,0,0
g21887,0,0
g21888,1,0
g21889,1,0
g21890,0,0
g21891,0,0
g21892,0,0
g21893,0,0
g21894,0,0
g21895,0,0
g21896,0,0
g21897,0,0
g21898,0,0
g21899,0,0
g21900,0,0
g21901,0,0
g21902,0,0
g21903,0,0
g21904,0,0
g21905,0,0
g21906,0,1
g21907,0,0
g21908,0,0
g21909,0,0
g21910,0,0
g21911,0,0
g21912,0,0
g21913,0,0
g21914,0,0
g21915,0,0
g21916,1,8
g21917,0,0
g21918,0,0
g21919,0,0
g21920,90,103
g21921,14,8
g21922,724,1059
g21923,318,374
g21924,103,97
g21925,331,529
g21926,381,570
g21927,2,0
g21928,356,604
g21929,20,55
g21930,8,7
g21931,253,324
g21932,483,502
g21933,8,5
g21934,9,18
g21935,3335,4369
g21936,1159,1570
g21937,2,2
g21938,508,698
g21939,22,15
g21940,1478,1768
g21941,259,259
g21942,104,140
g21943,4,6
g21944,569,929
g21945,338,333
g21946,111,163
g21947,1092,1544
g21948,126,177
g21949,255,304
g21950,96,127
g21951,308,453
g21952,1,3
g21953,215,248
g21954,2,0
g21955,6,17
g21956,893,1280
g21957,4,1
g21958,27,22
g21959,10,20
g21960,213,235
g21961,469,649
g21962,168,229
g21963,81,116
g21964,198,270
g21965,654,688
g21966,16,15
g21967,26,23
g21968,833,1019
g21969,167,202
g21970,1129,1497
g21971,885,1104
g21972,26,38
g21973,50,64
g21974,739,1053
g21975,0,1
g21976,445,491
g21977,324,411
g21978,8,7
g21979,10,11
g21980,0,3
g21981,170,235
g21982,506,632
g21983,0,1
g21984,149,169
g21985,1,0
g21986,893,1265
g21987,1189,1424
g21988,8,14
g21989,300,321
g21990,370,378
g21991,229,285
g21992,22,22
g21993,693,1139
g21994,21349,23048
g21995,3808,4228
g21996,484,550
g21997,77,83
g21998,8034,8100
g21999,22,16
g22000,4,4
g22001,1409,1628
g22002,0,0
g22003,38,79
g22004,160,229
g22005,0,0
g22006,0,0
g22007,0,1
g22008,41,50
g22009,840,1051
g22010,12,27
g22011,729,820
g22012,12,15
g22013,659,748
g22014,105,124
g22015,41,31
g22016,859,1502
g22017,14,18
g22018,359,532
g22019,942,1266
g22020,695,872
g22021,1,5
g22022,581,1062
g22023,6,7
g22024,79,100
g22025,20,12
g22026,342,436
g22027,2073,2877
g22028,99,176
g22029,1147,1832
g22030,101,118
g22031,1515,1759
g22032,4,4
g22033,58,96
g22034,20,25
g22035,741,982
g22036,113,171
g22037,173,198
g22038,1221,1291
g22039,829,1083
g22040,0,0
g22041,0,0
g22042,0,1
g22043,0,0
g22044,571,535
g22045,20,37
g22046,1491,1522
g22047,63,52
g22048,1,14
g22049,211,251
g22050,56,53
g22051,536,637
g22052,42,55
g22053,3769,4453
g22054,96,141
g22055,355,472
g22056,344,449
g22057,15,17
g22058,167,219
g22059,3,4
g22060,1096,1269
g22061,298,362
g22062,200,312
g22063,393,422
g22064,2484,2640
g22065,14,9
g22066,1,2
g22067,1,2
g22068,1,1
g22069,0,0
g22070,0,0
g22071,51,86
g22072,0,0
g22073,0,2
g22074,0,0
g22075,0,1
g22076,0,1
g22077,0,0
g22078,0,1
g22079,120,139
g22080,0,0
g22081,17,40
g22082,0,1
g22083,1,0
g22084,5,9
g22085,0,0
g22086,1,1
g22087,0,1
g22088,0,0
g22089,0,0
g22090,0,0
g22091,0,0
g22092,1,1
g22093,0,0
g22094,0,0
g22095,0,0
g22096,0,0
g22097,0,0
g22098,0,0
g22099,0,0
g22100,0,0
g22101,0,0
g22102,0,0
g22103,0,0
g22104,0,0
g22105,0,1
g22106,0,0
g22107,0,0
g22108,0,0
g22109,1,2
g22110,1,0
g22111,0,0
g22112,0,0
g22113,0,0
g22114,0,0
g22115,0,0
g22116,0,0
g22117,0,0
g22118,0,0
g22119,0,1
g22120,0,0
g22121,0,0
g22122,0,0
g22123,0,0
g22124,0,0
g22125,0,0
g22126,0,0
g22127,0,0
g22128,0,0
g22129,0,0
g22130,0,0
g22131,0,0
g22132,0,0
g22133,0,0
g22134,0,0
g22135,0,0
g22136,0,0
g22137,0,0
g22138,0,0
g22139,0,0
g22140,0,0
g22141,0,0
g22142,0,0
g22143,0,1
g22144,654,1430
g22145,2285,5425
g22146,3197,6297
g22147,0,0
g22148,38,40
g22149,5923,5911
g22150,0,1
g22151,2,1
g22152,0,0
g22153,0,0
g22154,0,0
g22155,0,1
g22156,0,0
g22157,0,0
g22158,0,0
g22159,0,0
g22160,0,0
g22161,0,0
g22162,0,0
g22163,0,0
g22164,0,0
g22165,0,0
g22166,0,0
g22167,0,0
g22168,0,0
g22169,0,0
g22170,0,0
g22171,0,0
g22172,0,0
g22173,16,23
g22174,9,17
g22175,6,2
g22176,39,38
g22177,0,0
g22178,0,0
g22179,48,91
g22180,0,1
g22181,5,0
g22182,39,36
g22183,10,18
g22184,0,1
g22185,0,0
g22186,0,2
g22187,2,0
g22188,0,3
g22189,0,2
g22190,1,0
g22191,0,0
g22192,0,0
g22193,0,0
g22194,0,0
g22195,0,0
g22196,0,0
g22197,0,1
g22198,0,0
g22199,0,0
g22200,0,0
g22201,0,0
g22202,0,0
g22203,0,0
g22204,0,0
g22205,0,0
g22206,0,0
g22207,0,0
g22208,0,0
g22209,0,0
g22210,0,0
g22211,0,0
g22212,0,0
g22213,0,0
g22214,0,0
g22215,0,0
g22216,0,0
g22217,0,0
g22218,0,0
g22219,0,0
g22220,0,0
g22221,0,1
g22222,0,2
g22223,0,9
g22224,7,2
g22225,770,901
g22226,66,87
g22227,1,0
g22228,2,3
g22229,15,16
g22230,497,554
g22231,512,581
g22232,157,176
g22233,1107,1487
g22234,5,6
g22235,551,745
g22236,785,897
g22237,361,472
g22238,571,754
g22239,1468,1980
g22240,414,458
g22241,529,809
g22242,2592,2841
g22243,523,678
g22244,8,5
g22245,0,0
g22246,1,1
g22247,1,0
g22248,0,0
g22249,1,1
g22250,0,0
g22251,0,0
g22252,0,1
g22253,22,37
g22254,26,49
g22255,0,0
g22256,0,0
g22257,1,1
g22258,0,0
g22259,0,0
g22260,0,0
g22261,0,1
g22262,0,4
g22263,1,0
g22264,0,0
g22265,0,1
g22266,0,0
g22267,0,0
g22268,0,0
g22269,0,0
g22270,0,0
g22271,0,0
g22272,0,0
g22273,0,0
g22274,0,0
g22275,0,0
g22276,0,1
g22277,0,0
g22278,0,0
g22279,0,0
g22280,0,0
g22281,0,0
g22282,125,194
g22283,257,311
g22284,286,336
g22285,2,3
g22286,11,14
g22287,0,0
g22288,0,0
g22289,0,0
g22290,0,0
g22291,0,0
g22292,0,0
g22293,0,0
g22294,0,0
g22295,0,0
g22296,0,0
g22297,0,0
g22298,0,0
g22299,0,0
g22300,0,0
g22301,0,0
g22302,0,0
g22303,0,0
g22304,0,0
g22305,0,0
g22306,0,0
g22307,0,0
g22308,0,0
g22309,0,0
g22310,0,0
g22311,0,0
g22312,0,0
g22313,0,0
g22314,0,0
g22315,0,0
g22316,0,0
g22317,0,0
g22318,0,0
g22319,0,0
g22320,0,0
g22321,0,0
g22322,0,0
g22323,0,0
g22324,0,0
g22325,0,0
g22326,0,0
g22327,0,0
g22328,0,1
g22329,0,0
g22330,0,0
g22331,0,0
g22332,13,21
g22333,1328,1651
g22334,1083,1385
g22335,215,264
g22336,101,107
g22337,24,34
g22338,16,19
g22339,12,15
g22340,333,320
g22341,22,11
g22342,641,751
g22343,100,105
g22344,4,5
g22345,0,0
g22346,424,501
g22347,83,89
g22348,160,160
g22349,2608,3209
g22350,175,213
g22351,2,0
g22352,2280,2612
g22353,29,26
g22354,33,50
g22355,385,471
g22356,510,604
g22357,708,749
g22358,1864,2400
g22359,26,34
g22360,1,0
g22361,92,128
g22362,74,89
g22363,355,362
g22364,73,106
g22365,3,3
g22366,1688,1823
g22367,10020,14302
g22368,21,21
g22369,247,333
g22370,3714,4329
g22371,487,710
g22372,195,303
g22373,2,10
g22374,1169,1496
g22375,19,25
g22376,779,1091
g22377,71,139
g22378,0,0
g22379,100,154
g22380,439,584
g22381,0,1
g22382,1433,1706
g22383,939,1158
g22384,463,545
g22385,1488,1876
g22386,1200,1404
g22387,12,12
g22388,523,575
g22389,16,30
g22390,37,39
g22391,5,10
g22392,100,123
g22393,0,1
g22394,1,1
g22395,913,1144
g22396,1,4
g22397,895,1015
g22398,198,217
g22399,24,32
g22400,4,6
g22401,24,17
g22402,1353,1588
g22403,340,408
g22404,209,249
g22405,1215,1305
g22406,1952,2298
g22407,3512,4471
g22408,1,0
g22409,36,48
g22410,1015,1278
g22411,275,323
g22412,151,205
g22413,20,21
g22414,700,983
g22415,694,976
g22416,1061,1307
g22417,1671,1784
g22418,47,53
g22419,471,574
g22420,24,29
g22421,0,0
g22422,0,1
g22423,3,0
g22424,0,2
g22425,0,3
g22426,0,1
g22427,0,0
g22428,2,4
g22429,951,1103
g22430,6,11
g22431,0,5
g22432,56,71
g22433,302,376
g22434,141,165
g22435,346,468
g22436,38,50
g22437,3,5
g22438,64,105
g22439,3,13
g22440,1,3
g22441,84,143
g22442,1,0
g22443,0,0
g22444,0,1
g22445,10,7
g22446,0,1
g22447,1453,1735
g22448,19,27
g22449,42,42
g22450,422,516
g22451,7,8
g22452,0,2
g22453,890,1004
g22454,590,779
g22455,593,804
g22456,5,3
g22457,0,0
g22458,749,876
g22459,85,119
g22460,7,6
g22461,26,51
g22462,0,2
g22463,839,1201
g22464,3,10
g22465,15,26
g22466,308,403
g22467,236,290
g22468,1335,1507
g22469,140,187
g22470,2357,2769
g22471,24,22
g22472,132,172
g22473,814,911
g22474,496,536
g22475,11,10
g22476,4,8
g22477,621,795
g22478,24,51
g22479,247,288
g22480,1535,1998
g22481,2148,2909
g22482,169,236
g22483,2,1
g22484,219,270
g22485,323,435
g22486,1,0
g22487,174,237
g22488,57,74
g22489,3,14
g22490,0,0
g22491,2,0
g22492,0,0
g22493,119,157
g22494,368,416
g22495,279,315
g22496,22,30
g22497,2155,2378
g22498,538,694
g22499,225,287
g22500,1518,1999
g22501,3704,4485
g22502,19,18
g22503,514,605
g22504,67,92
g22505,0,2
g22506,320,303
g22507,1157,1890
g22508,501,638
g22509,48,70
g22510,113,118
g22511,1198,1691
g22512,2675,3371
g22513,159,198
g22514,12,18
g22515,1,0
g22516,62,106
g22517,38,56
g22518,207,286
g22519,52,75
g22520,244,276
g22521,408,489
g22522,472,579
g22523,527,720
g22524,14,28
g22525,351,472
g22526,23,26
g22527,1050,1164
g22528,6687,8174
g22529,46,55
g22530,176,326
g22531,1,1
g22532,259,297
g22533,441,476
g22534,622,723
g22535,2122,2596
g22536,171,212
g22537,242,280
g22538,12,29
g22539,419,657
g22540,5,9
g22541,742,890
g22542,130,169
g22543,615,719
g22544,296,326
g22545,415,601
g22546,2483,3033
g22547,473,564
g22548,0,0
g22549,30,58
g22550,20,42
g22551,31,60
g22552,25,22
g22553,1084,1240
g22554,855,1042
g22555,5683,7254
g22556,31,34
g22557,31,48
g22558,406,532
g22559,622,723
g22560,426,429
g22561,439,466
g22562,0,0
g22563,10,23
g22564,399,453
g22565,77,105
g22566,68,87
g22567,118,111
g22568,96,106
g22569,73,81
g22570,235,288
g22571,241,326
g22572,313,434
g22573,238,336
g22574,129,136
g22575,1400,1886
g22576,4,4
g22577,284,369
g22578,214,292
g22579,1290,1498
g22580,4,4
g22581,1030,1241
g22582,395,415
g22583,72,104
g22584,94,121
g22585,2,6
g22586,1908,2219
g22587,213,278
g22588,594,713
g22589,140,163
g22590,201,287
g22591,285,378
g22592,349,397
g22593,849,1044
g22594,110,118
g22595,309,408
g22596,660,811
g22597,255,312
g22598,48,83
g22599,74,91
g22600,79,103
g22601,433,650
g22602,47,64
g22603,157,151
g22604,529,727
g22605,66,59
g22606,3,2
g22607,0,0
g22608,3,1
g22609,0,0
g22610,408,510
g22611,117,159
g22612,228,244
g22613,414,544
g22614,114,130
g22615,408,458
g22616,13,11
g22617,141,168
g22618,893,1069
g22619,199,291
g22620,1341,1875
g22621,1141,1389
g22622,1038,1306
g22623,13,19
g22624,820,1015
g22625,1,1
g22626,1796,1845
g22627,855,1052
g22628,701,795
g22629,714,943
g22630,1,0
g22631,2,2
g22632,7,4
g22633,11,11
g22634,913,1227
g22635,735,960
g22636,0,0
g22637,0,2
g22638,0,0
g22639,1,1
g22640,0,0
g22641,0,0
g22642,0,1
g22643,4,1
g22644,170,232
g22645,162,163
g22646,191,258
g22647,661,827
g22648,4,1
g22649,2,7
g22650,1625,1801
g22651,98,159
g22652,147,101
g22653,532,638
g22654,28,19
g22655,33,45
g22656,1781,1912
g22657,1,6
g22658,215,234
g22659,313,364
g22660,225,238
g22661,585,724
g22662,87,115
g22663,650,766
g22664,789,1063
g22665,0,0
g22666,0,0
g22667,608,757
g22668,2,6
g22669,179,230
g22670,468,642
g22671,317,462
g22672,0,0
g22673,11,13
g22674,672,793
g22675,116,109
g22676,27,33
g22677,1864,1947
g22678,211,253
g22679,0,0
g22680,1,0
g22681,1,2
g22682,0,0
g22683,0,5
g22684,132,182
g22685,0,1
g22686,10,17
g22687,4331,6782
g22688,2,3
g22689,1,0
g22690,0,1
g22691,1,0
g22692,0,5
g22693,55,52
g22694,3154,3946
g22695,300,227
g22696,79,87
g22697,451,528
g22698,138,213
g22699,150,243
g22700,553,624
g22701,138,168
g22702,52,80
g22703,1132,1570
g22704,87,114
g22705,28,46
g22706,91,105
g22707,241,384
g22708,35,45
g22709,1,1
g22710,71,94
g22711,181,230
g22712,1,0
g22713,21,17
g22714,4,0
g22715,5,8
g22716,73,97
g22717,904,1071
g22718,212,241
g22719,15,29
g22720,137,207
g22721,3,2
g22722,79,82
g22723,646,709
g22724,47,48
g22725,60,76
g22726,102,193
g22727,0,0
g22728,0,0
g22729,0,0
g22730,0,2
g22731,0,1
g22732,0,1
g22733,2,0
g22734,0,0
g22735,0,0
g22736,0,1
g22737,0,0
g22738,0,0
g22739,0,0
g22740,0,0
g22741,0,0
g22742,0,0
g22743,0,0
g22744,0,1
g22745,0,1
g22746,0,0
g22747,0,0
g22748,0,0
g22749,0,0
g22750,1,1
g22751,184,240
g22752,23,34
g22753,1,10
g22754,1,0
g22755,4,1
g22756,320,393
g22757,814,998
g22758,138,173
g22759,1053,1211
g22760,36,57
g22761,1,0
g22762,3,6
g22763,369,407
g22764,157,224
g22765,1162,1330
g22766,57,89
g22767,312,318
g22768,1,3
g22769,628,739
g22770,228,146
g22771,25,32
g22772,33,27
g22773,234,274
g22774,777,863
g22775,701,862
g22776,73,78
g22777,22,22
g22778,115,144
g22779,1,1
g22780,1052,1171
g22781,25,18
g22782,1,2
g22783,19,47
g22784,18,21
g22785,701,940
g22786,124,181
g22787,82,118
g22788,17,28
g22789,1179,1251
g22790,431,606
g22791,153,316
g22792,298,614
g22793,268,452
g22794,80,95
g22795,817,912
g22796,6,12
g22797,74,101
g22798,45,44
g22799,779,964
g22800,65,97
g22801,507,588
g22802,673,795
g22803,2932,3415
g22804,366,401
g22805,29,26
g22806,2,4
g22807,2,1
g22808,0,5
g22809,3,14
g22810,842,1067
g22811,524,631
g22812,16,19
g22813,328,388
g22814,477,646
g22815,0,1
g22816,1,4
g22817,0,0
g22818,0,0
g22819,0,0
g22820,0,0
g22821,0,0
g22822,0,0
g22823,0,1
g22824,0,0
g22825,0,0
g22826,8,6
g22827,3134,3814
g22828,2,7
g22829,1113,1513
g22830,925,1358
g22831,61,94
g22832,2024,3036
g22833,11,15
g22834,3,2
g22835,149937,172172
g22836,15119,17682
g22837,29423,38732
g22838,4,7
g22839,1005,1259
g22840,0,0
g22841,1,2
g22842,183,242
g22843,5,12
g22844,32,32
g22845,336,381
g22846,4386,5494
g22847,517,558
g22848,493,591
g22849,68,71
g22850,9548,17136
g22851,4,4
g22852,17920,19311
g22853,17,27
g22854,20,36
g22855,2609,2959
g22856,613,858
g22857,5,6
g22858,38,74
g22859,39,60
g22860,786,1022
g22861,0,0
g22862,36,82
g22863,95,128
g22864,262,397
g22865,0,1
g22866,129,214
g22867,1825,2234
g22868,1010,1123
g22869,16,17
g22870,111,136
g22871,230,248
g22872,1,2
g22873,2,1
g22874,10,17
g22875,23,35
g22876,80,73
g22877,172,230
g22878,2195,2296
g22879,1,0
g22880,166,208
g22881,47,83
g22882,1,3
g22883,0,0
g22884,0,0
g22885,943,1130
g22886,1,3
g22887,610,706
g22888,32,52
g22889,0,0
g22890,581,842
g22891,413,540
g22892,443,578
g22893,2,3
g22894,271,369
g22895,844,929
g22896,157,178
g22897,12,17
g22898,144,195
g22899,1,3
g22900,2,3
g22901,9,14
g22902,586,703
g22903,2,10
g22904,0,0
g22905,0,0
g22906,0,0
g22907,0,0
g22908,0,0
g22909,0,0
g22910,0,0
g22911,0,0
g22912,151,205
g22913,353,471
g22914,525,607
g22915,37,67
g22916,8,4
g22917,931,1169
g22918,57,90
g22919,281,327
g22920,443,754
g22921,526,664
g22922,1454,1900
g22923,32,58
g22924,280,373
g22925,154,182
g22926,82,74
g22927,318,381
g22928,2,2
g22929,1,1
g22930,0,1
g22931,2,2
g22932,983,1133
g22933,14,15
g22934,1458,1729
g22935,0,0
g22936,339,466
g22937,89,105
g22938,656,752
g22939,8,11
g22940,289,337
g22941,0,1
g22942,1,1
g22943,5,4
g22944,322,437
g22945,23,27
g22946,8592,9931
g22947,4448,5384
g22948,9,14
g22949,0,3
g22950,4,4
g22951,585,665
g22952,280,307
g22953,368,464
g22954,1634,2031
g22955,3,3
g22956,1,1
g22957,1,0
g22958,957,1205
g22959,2,4
g22960,1,1
g22961,6,12
g22962,0,3
g22963,21,26
g22964,0,1
g22965,821,954
g22966,0,0
g22967,1701,2194
g22968,90,130
g22969,36,44
g22970,1168,1603
g22971,4,3
g22972,7,9
g22973,24,21
g22974,371,537
g22975,1697,2132
g22976,3645,4423
g22977,46,82
g22978,0,0
g22979,1,2
g22980,74,110
g22981,532,613
g22982,574,758
g22983,745,785
g22984,0,2
g22985,2,3
g22986,8,1
g22987,711,905
g22988,4,1
g22989,1308,1445
g22990,1,2
g22991,1906,2189
g22992,277,364
g22993,1,0
g22994,790,984
g22995,128,167
g22996,436,646
g22997,50,77
g22998,66,100
g22999,31,58
g23000,300,419
g23001,170,223
g23002,791,964
g23003,324,446
g23004,0,3
g23005,1227,1627
g23006,595,831
g23007,0,2
g23008,396,409
g23009,208,197
g23010,568,611
g23011,65,72
g23012,0,2
g23013,0,1
g23014,0,0
g23015,0,0
g23016,0,0
g23017,0,0
g23018,0,1
g23019,0,0
g23020,1,0
g23021,0,0
g23022,0,1
g23023,0,0
g23024,0,0
g23025,0,0
g23026,0,0
g23027,0,0
g23028,0,0
g23029,0,0
g23030,0,0
g23031,4,6
g23032,49,34
g23033,2,0
g23034,65,100
g23035,13,13
g23036,23,27
g23037,5,2
g23038,0,0
g23039,0,1
g23040,0,0
g23041,0,0
g23042,0,0
g23043,0,0
g23044,0,0
g23045,0,0
g23046,0,0
g23047,0,0
g23048,0,0
g23049,0,0
g23050,0,0
g23051,0,0
g23052,0,0
g23053,0,0
g23054,0,0
g23055,0,0
g23056,0,0
g23057,0,0
g23058,0,0
g23059,0,0
g23060,0,0
g23061,0,0
g23062,0,0
g23063,0,0
g23064,0,0
g23065,0,0
g23066,0,0
g23067,0,0
g23068,0,0
g23069,0,0
g23070,0,0
g23071,0,0
g23072,0,0
g23073,4,1
g23074,0,0
g23075,0,0
g23076,0,0
g23077,0,0
g23078,0,0
g23079,0,0
g23080,0,0
g23081,0,0
g23082,0,0
g23083,0,0
g23084,16,38
g23085,726,911
g23086,9,7
g23087,80,122
g23088,516,562
g23089,318,375
g23090,195,262
g23091,2,0
g23092,207,241
g23093,5,6
g23094,197,221
g23095,164,205
g23096,606,723
g23097,71,88
g23098,264,350
g23099,43,9
g23100,387,478
g23101,201,261
g23102,541,710
g23103,672,923
g23104,334,532
g23105,1196,1504
g23106,486,696
g23107,1,3
g23108,1,1
g23109,0,0
g23110,1579,1770
g23111,399,421
g23112,409,496
g23113,1243,1187
g23114,89,136
g23115,0,0
g23116,194,224
g23117,8,7
g23118,1,0
g23119,0,1
g23120,6,4
g23121,3,9
g23122,13,2
g23123,704,872
g23124,564,628
g23125,8,12
g23126,168,218
g23127,1158,1469
g23128,23,19
g23129,1944,2349
g23130,117,142
g23131,1036,1420
g23132,507,660
g23133,535,669
g23134,45,44
g23135,440,558
g23136,206,267
g23137,51,72
g23138,116,124
g23139,1092,1152
g23140,19,20
g23141,445,465
g23142,287,410
g23143,829,1072
g23144,2490,3027
g23145,135,147
g23146,111,109
g23147,0,0
g23148,164,197
g23149,1217,1441
g23150,480,620
g23151,1331,1434
g23152,124,137
g23153,115,112
g23154,11,19
g23155,2,9
g23156,9,6
g23157,632,691
g23158,0,0
g23159,0,0
g23160,0,0
g23161,2,2
g23162,0,0
g23163,0,0
g23164,1,0
g23165,205,309
g23166,0,0
g23167,357,632
g23168,0,0
g23169,536,738
g23170,2,5
g23171,500,575
g23172,639,634
g23173,315,306
g23174,1,0
g23175,137,237
g23176,12,23
