,het_E14.5_f5,het_E14.5_f4
g05194,0,0
g05195,0,1
g05196,0,0
g05197,0,0
g05198,187,236
g05199,8,8
g05200,819,1477
g05201,28,29
g05202,203,183
g05203,5,4
g05204,10,16
g05205,541,762
g05206,407,341
g05207,25,31
g05208,1839,2345
g05209,2611,2774
g05210,219,250
g05211,0,1
g05212,110,137
g05213,33,39
g05214,63,156
g05215,126,176
g05216,280,273
g05217,1504,1850
g05218,608,958
g05219,246,232
g05220,0,3
g05221,675,761
g05222,33,29
g05223,7,3
g05224,0,4
g05225,51,59
g05226,180,191
g05227,54,57
g05228,1126,1471
g05229,306,399
g05230,9,9
g05231,5338,7637
g05232,309,446
g05233,5,14
g05234,366,406
g05235,233,263
g05236,3,9
g05237,39,47
g05238,0,2
g05239,29,29
g05240,380,557
g05241,36,46
g05242,1,1
g05243,1128,1275
g05244,373,438
g05245,0,0
g05246,1,0
g05247,6,9
g05248,724,731
g05249,1031,1165
g05250,92,112
g05251,331,414
g05252,293,385
g05253,1010,1239
g05254,20,14
g05255,196,151
g05256,904,1041
g05257,579,697
g05258,206,739
g05259,208,285
g05260,2,1
g05261,0,0
g05262,316,483
g05263,244,408
g05264,102,111
g05265,122,134
g05266,859,1016
g05267,1172,1354
g05268,0,0
g05269,304,784
g05270,12,11
g05271,19,21
g05272,254,307
g05273,216,273
g05274,1171,1459
g05275,90,84
g05276,18,14
g05277,0,0
g05278,30,60
g05279,0,1
g05280,0,10
g05281,0,0
g05282,0,0
g05283,3,0
g05284,0,1
g05285,0,1
g05286,0,0
g05287,1,1
g05288,0,1
g05289,1,4
g05290,34,42
g05291,0,0
g05292,0,0
g05293,1,0
g05294,0,0
g05295,0,0
g05296,1,2
g05297,12,34
g05298,6,7
g05299,7,10
g05300,9,7
g05301,0,0
g05302,0,0
g05303,0,1
g05304,61,77
g05305,58,3
g05306,4,0
g05307,1507,1854
g05308,10,6
g05309,179,145
g05310,206,235
g05311,36,46
g05312,847,1170
g05313,134,195
g05314,429,542
g05315,425,528
g05316,0,0
g05317,0,0
g05318,0,0
g05319,0,0
g05320,1,0
g05321,0,0
g05322,55,105
g05323,0,0
g05324,1120,1814
g05325,59,63
g05326,2,2
g05327,1057,1231
g05328,206,208
g05329,9,12
g05330,2747,2908
g05331,1,10
g05332,467,548
g05333,0,0
g05334,1,0
g05335,0,0
g05336,0,0
g05337,926,1157
g05338,12,13
g05339,652,866
g05340,198,185
g05341,142,212
g05342,9,11
g05343,23,27
g05344,76,99
g05345,811,1156
g05346,89,154
g05347,800,1104
g05348,0,0
g05349,263,315
g05350,581,655
g05351,63,78
g05352,37,63
g05353,0,1
g05354,54,61
g05355,792,961
g05356,71,92
g05357,189,252
g05358,0,0
g05359,1130,1332
g05360,0,0
g05361,0,0
g05362,0,0
g05363,0,0
g05364,0,0
g05365,0,0
g05366,0,0
g05367,0,0
g05368,0,0
g05369,0,0
g05370,0,0
g05371,0,0
g05372,0,0
g05373,0,0
g05374,0,0
g05375,0,0
g05376,0,0
g05377,0,0
g05378,0,0
g05379,0,0
g05380,0,0
g05381,0,0
g05382,0,0
g05383,0,0
g05384,0,0
g05385,0,0
g05386,0,0
g05387,0,0
g05388,0,0
g05389,6,5
g05390,1,2
g05391,13,9
g05392,11,11
g05393,19,33
g05394,28,50
g05395,26,18
g05396,4,4
g05397,11,10
g05398,52,68
g05399,48,77
g05400,8,9
g05401,15,16
g05402,2,1
g05403,11,10
g05404,16,8
g05405,14,27
g05406,6,10
g05407,2,8
g05408,10,17
g05409,9,8
g05410,12,21
g05411,7,13
g05412,28,25
g05413,24,23
g05414,24,15
g05415,102,125
g05416,32,36
g05417,1149,1380
g05418,56,57
g05419,4,5
g05420,6,8
g05421,32,44
g05422,8,15
g05423,10,11
g05424,21,17
g05425,18,19
g05426,27,32
g05427,14,8
g05428,2,0
g05429,7,3
g05430,0,0
g05431,35,43
g05432,0,0
g05433,1596,1896
g05434,61,82
g05435,10,7
g05436,9841,13536
g05437,17,19
g05438,48,64
g05439,1138,1654
g05440,253,329
g05441,54,78
g05442,0,0
g05443,184,228
g05444,10,8
g05445,328,404
g05446,411,565
g05447,77,76
g05448,2,1
g05449,518,558
g05450,809,1009
g05451,11,19
g05452,3,3
g05453,1665,2213
g05454,27,32
g05455,52,68
g05456,95,103
g05457,91,98
g05458,1332,1475
g05459,10,12
g05460,35,71
g05461,1650,2225
g05462,1417,2482
g05463,218,244
g05464,492,531
g05465,184,192
g05466,2127,3809
g05467,222,243
g05468,318,325
g05469,405,515
g05470,11,8
g05471,353,520
g05472,18,16
g05473,0,0
g05474,21,25
g05475,0,0
g05476,0,0
g05477,655,647
g05478,0,0
g05479,0,0
g05480,8,12
g05481,64,149
g05482,167,163
g05483,91,134
g05484,377,421
g05485,2936,3527
g05486,30,33
g05487,631,863
g05488,110,114
g05489,52,75
g05490,32,43
g05491,38,61
g05492,822,793
g05493,1,2
g05494,616,708
g05495,157,177
g05496,543,648
g05497,343,469
g05498,1268,1569
g05499,6,16
g05500,870,885
g05501,267,276
g05502,621,764
g05503,480,464
g05504,223,260
g05505,182,246
g05506,0,0
g05507,1,0
g05508,0,0
g05509,0,0
g05510,0,0
g05511,0,0
g05512,1,0
g05513,71,69
g05514,1,0
g05515,0,1
g05516,1,0
g05517,0,0
g05518,0,0
g05519,0,0
g05520,0,0
g05521,0,0
g05522,0,0
g05523,0,0
g05524,0,0
g05525,0,0
g05526,0,0
g05527,0,0
g05528,0,0
g05529,1,0
g05530,0,0
g05531,0,0
g05532,0,0
g05533,0,0
g05534,0,0
g05535,0,0
g05536,0,1
g05537,0,0
g05538,0,0
g05539,0,0
g05540,0,0
g05541,0,0
g05542,0,0
g05543,0,0
g05544,0,0
g05545,0,0
g05546,0,0
g05547,0,0
g05548,0,0
g05549,0,0
g05550,0,0
g05551,0,0
g05552,0,0
g05553,0,0
g05554,0,0
g05555,0,0
g05556,0,0
g05557,0,0
g05558,0,0
g05559,0,0
g05560,0,0
g05561,0,0
g05562,0,0
g05563,0,0
g05564,0,0
g05565,0,0
g05566,0,0
g05567,0,0
g05568,0,0
g05569,0,0
g05570,0,0
g05571,0,0
g05572,0,0
g05573,0,0
g05574,0,0
g05575,0,0
g05576,0,0
g05577,0,0
g05578,0,0
g05579,0,0
g05580,0,0
g05581,0,0
g05582,0,0
g05583,0,0
g05584,0,0
g05585,0,0
g05586,0,0
g05587,0,1
g05588,0,0
g05589,0,0
g05590,0,0
g05591,0,0
g05592,0,0
g05593,0,0
g05594,0,0
g05595,0,0
g05596,0,0
g05597,0,0
g05598,0,0
g05599,0,0
g05600,0,0
g05601,0,0
g05602,0,0
g05603,0,1
g05604,0,0
g05605,0,0
g05606,0,0
g05607,0,0
g05608,0,0
g05609,0,0
g05610,0,0
g05611,0,0
g05612,0,0
g05613,0,0
g05614,0,0
g05615,0,0
g05616,0,0
g05617,0,0
g05618,0,0
g05619,0,0
g05620,0,0
g05621,0,0
g05622,0,0
g05623,0,0
g05624,0,0
g05625,0,0
g05626,0,0
g05627,0,0
g05628,0,0
g05629,0,0
g05630,0,0
g05631,0,0
g05632,0,0
g05633,0,0
g05634,0,0
g05635,0,0
g05636,0,0
g05637,0,0
g05638,0,0
g05639,0,0
g05640,0,0
g05641,0,0
g05642,0,0
g05643,0,0
g05644,0,0
g05645,0,0
g05646,0,0
g05647,0,0
g05648,0,0
g05649,0,0
g05650,0,0
g05651,0,0
g05652,341,500
g05653,50,63
g05654,466,446
g05655,1026,1244
g05656,55,65
g05657,133,148
g05658,786,862
g05659,198,381
g05660,0,1
g05661,1,4
g05662,1,1
g05663,0,0
g05664,238,397
g05665,282,296
g05666,104,102
g05667,499,664
g05668,0,1
g05669,25,25
g05670,2,1
g05671,191,231
g05672,51,29
g05673,15,34
g05674,0,0
g05675,0,0
g05676,12,17
g05677,4,6
g05678,2897,3697
g05679,1584,1814
g05680,104,139
g05681,124,109
g05682,264,361
g05683,0,0
g05684,1401,1276
g05685,0,0
g05686,0,0
g05687,20,23
g05688,0,0
g05689,3,6
g05690,7,7
g05691,5,10
g05692,0,1
g05693,0,0
g05694,0,0
g05695,0,0
g05696,230,327
g05697,0,1
g05698,0,0
g05699,1299,1600
g05700,1439,1500
g05701,612,1014
g05702,0,0
g05703,129,170
g05704,569,763
g05705,20,23
g05706,0,0
g05707,4,10
g05708,650,848
g05709,1502,1736
g05710,0,0
g05711,1358,1773
g05712,1957,2347
g05713,131,94
g05714,0,0
g05715,301,600
g05716,267,247
g05717,662,662
g05718,0,3
g05719,3292,3587
g05720,0,0
g05721,1000,1006
g05722,290,361
g05723,157,133
g05724,80,105
g05725,86,106
g05726,9,5
g05727,0,0
g05728,0,0
g05729,0,0
g05730,0,0
g05731,59,90
g05732,3467,3807
g05733,818,930
g05734,90,152
g05735,584,638
g05736,414,601
g05737,359,415
g05738,1050,1081
g05739,427,1080
g05740,45,146
g05741,167,244
g05742,734,945
g05743,162,244
g05744,7,6
g05745,1,1
g05746,1723,1385
g05747,1,0
g05748,2,0
g05749,93,74
g05750,8,4
g05751,142,162
g05752,1867,2223
g05753,3,5
g05754,911,1255
g05755,170,205
g05756,1,0
g05757,13,16
g05758,979,1349
g05759,266,624
g05760,0,0
g05761,0,0
g05762,0,0
g05763,0,0
g05764,0,0
g05765,1,1
g05766,0,0
g05767,0,0
g05768,0,0
g05769,0,0
g05770,0,0
g05771,0,0
g05772,0,0
g05773,0,0
g05774,1,0
g05775,264,360
g05776,117,183
g05777,56,93
g05778,2,1
g05779,2,8
g05780,6,6
g05781,1,2
g05782,543,630
g05783,1,1
g05784,25,18
g05785,0,0
g05786,0,0
g05787,0,0
g05788,896,1092
g05789,286,338
g05790,0,0
g05791,1,3
g05792,0,0
g05793,197,215
g05794,545,567
g05795,46,55
g05796,940,1089
g05797,30,29
g05798,11,25
g05799,34,41
g05800,5,3
g05801,865,915
g05802,0,2
g05803,2,1
g05804,0,0
g05805,0,0
g05806,1,0
g05807,0,0
g05808,0,0
g05809,0,0
g05810,490,685
g05811,1044,1272
g05812,58,69
g05813,945,1006
g05814,1348,1455
g05815,1548,1534
g05816,3419,3540
g05817,694,704
g05818,2961,3148
g05819,406,400
g05820,262,269
g05821,48,44
g05822,0,0
g05823,0,0
g05824,83,86
g05825,13,24
g05826,0,0
g05827,0,0
g05828,0,4
g05829,169,227
g05830,5,4
g05831,7,2
g05832,2,2
g05833,345,425
g05834,651,651
g05835,212,562
g05836,180,240
g05837,803,596
g05838,0,0
g05839,0,0
g05840,0,0
g05841,0,1
g05842,0,1
g05843,0,0
g05844,0,0
g05845,0,0
g05846,0,0
g05847,0,0
g05848,0,0
g05849,0,0
g05850,0,0
g05851,0,0
g05852,0,0
g05853,0,0
g05854,0,0
g05855,0,0
g05856,0,0
g05857,0,0
g05858,0,0
g05859,0,0
g05860,0,0
g05861,0,0
g05862,0,0
g05863,0,0
g05864,0,0
g05865,0,0
g05866,0,0
g05867,0,0
g05868,0,0
g05869,0,0
g05870,0,0
g05871,0,0
g05872,0,0
g05873,0,0
g05874,0,0
g05875,580,713
g05876,227,255
g05877,8,11
g05878,8,9
g05879,8,7
g05880,15,13
g05881,1194,1365
g05882,2513,2676
g05883,1192,1365
g05884,982,961
g05885,717,705
g05886,1560,1758
g05887,3925,3941
g05888,2580,2900
g05889,2687,2761
g05890,504,602
g05891,1436,1545
g05892,484,490
g05893,14,15
g05894,815,632
g05895,7283,7369
g05896,555,543
g05897,4580,4650
g05898,391,387
g05899,273,296
g05900,37,30
g05901,2865,1926
g05902,46,45
g05903,2846,3184
g05904,1955,1614
g05905,8,6
g05906,2669,2592
g05907,1755,1562
g05908,957,922
g05909,1431,1023
g05910,2128,2939
g05911,1460,1130
g05912,3784,4395
g05913,0,0
g05914,0,1
g05915,3,3
g05916,0,0
g05917,3,6
g05918,0,4
g05919,7,3
g05920,10,12
g05921,484,530
g05922,19,23
g05923,0,0
g05924,7,9
g05925,289,460
g05926,12,26
g05927,0,0
g05928,158,184
g05929,1008,1051
g05930,124,148
g05931,275,336
g05932,51,101
g05933,31,48
g05934,273,337
g05935,301,372
g05936,179,216
g05937,28,38
g05938,25,53
g05939,1,0
g05940,0,0
g05941,2,0
g05942,0,0
g05943,0,0
g05944,0,0
g05945,0,0
g05946,0,0
g05947,0,0
g05948,0,0
g05949,0,0
g05950,0,0
g05951,0,0
g05952,0,0
g05953,0,0
g05954,0,0
g05955,0,0
g05956,0,3
g05957,0,0
g05958,0,0
g05959,0,0
g05960,0,0
g05961,0,0
g05962,0,0
g05963,0,0
g05964,2,1
g05965,1,2
g05966,344,325
g05967,2185,3130
g05968,18,32
g05969,309,329
g05970,469,427
g05971,108,104
g05972,123,147
g05973,914,1199
g05974,1,0
g05975,306,314
g05976,21,30
g05977,749,850
g05978,98,97
g05979,10,11
g05980,0,0
g05981,46,76
g05982,1,3
g05983,6,6
g05984,51,38
g05985,459,489
g05986,200,168
g05987,0,1
g05988,194,156
g05989,595,798
g05990,21,17
g05991,85,75
g05992,0,0
g05993,16,41
g05994,46,67
g05995,1,3
g05996,1,0
g05997,7,35
g05998,0,0
g05999,0,0
g06000,0,0
g06001,0,0
g06002,0,0
g06003,0,0
g06004,0,0
g06005,1,1
g06006,2,8
g06007,492,665
g06008,12,11
g06009,191,227
g06010,435,414
g06011,159,180
g06012,1665,3949
g06013,1,1
g06014,2869,6347
g06015,916,1810
g06016,175,276
g06017,598,875
g06018,259,264
g06019,1,2
g06020,2136,2516
g06021,7,7
g06022,0,1
g06023,1,8
g06024,592,665
g06025,0,1
g06026,5,4
g06027,407,545
g06028,84,95
g06029,14,18
g06030,139,186
g06031,0,6
g06032,340,398
g06033,211,368
g06034,622,747
g06035,74,49
g06036,4,7
g06037,742,568
g06038,2528,2431
g06039,632,604
g06040,24,29
g06041,516,610
g06042,2927,1924
g06043,278,407
g06044,57,79
g06045,3458,3476
g06046,186,256
g06047,242,393
g06048,152,174
g06049,1,0
g06050,0,3
g06051,101,69
g06052,106,106
g06053,0,0
g06054,8,4
g06055,388,529
g06056,440,490
g06057,7,9
g06058,2,0
g06059,0,1
g06060,87,147
g06061,378,501
g06062,991,918
g06063,451,564
g06064,3,0
g06065,33,29
g06066,1,3
g06067,818,767
g06068,31,34
g06069,226,391
g06070,248,237
g06071,215,290
g06072,90,114
g06073,438,534
g06074,491,531
g06075,196,198
g06076,47,51
g06077,4,1
g06078,121,115
g06079,0,1
g06080,2,1
g06081,0,1
g06082,1060,1224
g06083,315,390
g06084,620,514
g06085,245,306
g06086,534,658
g06087,15,16
g06088,0,0
g06089,5,6
g06090,406,481
g06091,605,749
g06092,417,508
g06093,1767,1996
g06094,955,1050
g06095,0,2
g06096,46,93
g06097,116,142
g06098,465,579
g06099,1488,1605
g06100,145,151
g06101,12,10
g06102,0,0
g06103,0,0
g06104,101,175
g06105,401,793
g06106,2,4
g06107,224,226
g06108,3,7
g06109,0,1
g06110,1,2
g06111,0,1
g06112,380,395
g06113,23,11
g06114,909,798
g06115,2633,2867
g06116,113,144
g06117,333,451
g06118,132,151
g06119,205,224
g06120,6,12
g06121,59,108
g06122,1308,1776
g06123,241,326
g06124,61,94
g06125,99,112
g06126,993,1373
g06127,33,45
g06128,2085,2653
g06129,382,485
g06130,1646,1888
g06131,0,0
g06132,0,1
g06133,0,0
g06134,0,0
g06135,0,0
g06136,0,0
g06137,0,0
g06138,0,0
g06139,185,244
g06140,0,1
g06141,0,0
g06142,0,0
g06143,0,0
g06144,0,0
g06145,0,0
g06146,0,0
g06147,0,0
g06148,33,40
g06149,1362,1573
g06150,461,522
g06151,14,6
g06152,532,542
g06153,1677,1143
g06154,39,60
g06155,87,93
g06156,336,392
g06157,130,132
g06158,8,3
g06159,249,299
g06160,3,0
g06161,61,189
g06162,1,0
g06163,116,141
g06164,2,1
g06165,136,210
g06166,183,230
g06167,345,312
g06168,67,104
g06169,464,521
g06170,3,2
g06171,76,22
g06172,4,5
g06173,555,756
g06174,1,0
g06175,397,590
g06176,815,832
g06177,296,312
g06178,509,642
g06179,846,965
g06180,9,16
g06181,259,409
g06182,346,439
g06183,353,367
g06184,409,713
g06185,1294,1288
g06186,723,664
g06187,3,5
g06188,387,950
g06189,18,35
g06190,0,0
g06191,52,107
g06192,78,124
g06193,41,46
g06194,405,413
g06195,121,130
g06196,383,404
g06197,214,215
g06198,5406,6124
g06199,519,575
g06200,1274,1281
g06201,308,329
g06202,1930,2179
g06203,17,21
g06204,1,7
g06205,0,0
g06206,1,1
g06207,822,1033
g06208,78,128
g06209,2983,3577
g06210,906,904
g06211,40,59
g06212,623,676
g06213,814,1007
g06214,603,483
g06215,1451,1274
g06216,209,326
g06217,399,503
g06218,1516,1758
g06219,1959,2540
g06220,408,574
g06221,41,42
g06222,1,1
g06223,514,47
g06224,2090,2409
g06225,32,43
g06226,1,4
g06227,2087,1199
g06228,0,1
g06229,0,0
g06230,7,4
g06231,0,0
g06232,26,26
g06233,1,0
g06234,2155,1666
g06235,2309,2384
g06236,4,18
g06237,233,476
g06238,84,117
g06239,0,1
g06240,2513,3347
g06241,146,189
g06242,1561,1826
g06243,2,2
g06244,164,218
g06245,47,49
g06246,302,338
g06247,170,180
g06248,2778,3254
g06249,9,11
g06250,683,755
g06251,8,4
g06252,0,1
g06253,967,1469
g06254,830,1348
g06255,5,2
g06256,468,556
g06257,975,1097
g06258,0,0
g06259,0,0
g06260,0,1
g06261,0,0
g06262,0,0
g06263,62,80
g06264,198,217
g06265,104,138
g06266,1028,1254
g06267,9,6
g06268,1,2
g06269,4450,3325
g06270,10,18
g06271,811,965
g06272,0,0
g06273,1,0
g06274,4,7
g06275,15,17
g06276,0,0
g06277,42,55
g06278,1,0
g06279,0,0
g06280,0,0
g06281,0,1
g06282,1,0
g06283,0,0
g06284,0,1
g06285,1,0
g06286,0,0
g06287,1,0
g06288,1,0
g06289,0,0
g06290,0,0
g06291,0,1
g06292,0,0
g06293,0,0
g06294,70,71
g06295,2,0
g06296,33,34
g06297,0,3
g06298,126,166
g06299,28,36
g06300,5,13
g06301,99,101
g06302,58,100
g06303,28,30
g06304,1,3
g06305,96,142
g06306,12,8
g06307,6,3
g06308,721,777
g06309,413,350
g06310,4,4
g06311,359,428
g06312,6,13
g06313,3,4
g06314,3,4
g06315,227,221
g06316,1007,934
g06317,408,393
g06318,0,1
g06319,32,67
g06320,330,321
g06321,225,349
g06322,235,241
g06323,35,40
g06324,142,157
g06325,1153,1461
g06326,88,106
g06327,0,0
g06328,42,26
g06329,0,0
g06330,0,0
g06331,1,0
g06332,834,788
g06333,0,0
g06334,0,0
g06335,0,0
g06336,0,0
g06337,3,5
g06338,429,528
g06339,0,0
g06340,0,0
g06341,0,0
g06342,1,0
g06343,1,0
g06344,0,0
g06345,0,0
g06346,0,0
g06347,0,0
g06348,0,0
g06349,196,253
g06350,10,19
g06351,201,252
g06352,783,1166
g06353,47,55
g06354,105,146
g06355,74,86
g06356,26,22
g06357,80,125
g06358,48,42
g06359,18,35
g06360,68,106
g06361,4,9
g06362,4,6
g06363,100,95
g06364,66,39
g06365,32,27
g06366,41,28
g06367,18,7
g06368,73,72
g06369,47,48
g06370,135,206
g06371,231,287
g06372,334,382
g06373,161,209
g06374,167,285
g06375,35,40
g06376,245,290
g06377,141,214
g06378,7,18
g06379,58,58
g06380,37,27
g06381,22,20
g06382,58,84
g06383,0,1
g06384,0,0
g06385,0,0
g06386,0,0
g06387,265,290
g06388,155,192
g06389,8,8
g06390,450,661
g06391,518,590
g06392,2,5
g06393,165,196
g06394,1120,1400
g06395,392,595
g06396,320,401
g06397,1,0
g06398,0,0
g06399,1,0
g06400,0,0
g06401,1900,2183
g06402,177,192
g06403,1,4
g06404,394,370
g06405,0,0
g06406,122,105
g06407,636,589
g06408,0,0
g06409,158,117
g06410,353,428
g06411,260,275
g06412,260,274
g06413,1,0
g06414,482,680
g06415,4,2
g06416,930,1117
g06417,206,188
g06418,2,3
g06419,3,11
g06420,0,0
g06421,393,354
g06422,370,320
g06423,49,62
g06424,242,280
g06425,784,1083
g06426,0,0
g06427,148,243
g06428,156,170
g06429,1,0
g06430,1101,1466
g06431,19,14
g06432,483,624
g06433,1816,2069
g06434,778,842
g06435,120,135
g06436,50,64
g06437,48,51
g06438,59,62
g06439,149,151
g06440,539,556
g06441,11,27
g06442,1,0
g06443,264,200
g06444,113,133
g06445,1627,1929
g06446,5,11
g06447,100,141
g06448,12,9
g06449,183,181
g06450,921,1030
g06451,6,0
g06452,37,48
g06453,374,493
g06454,188,223
g06455,0,1
g06456,293,350
g06457,24,25
g06458,6,2
g06459,238,447
g06460,84,141
g06461,953,1429
g06462,3,6
g06463,0,1
g06464,373,750
g06465,401,503
g06466,334,352
g06467,133,190
g06468,37,60
g06469,472,647
g06470,0,0
g06471,3325,4082
g06472,352,465
g06473,88,157
g06474,1,5
g06475,13,10
g06476,24,59
g06477,6,14
g06478,179,265
g06479,340,412
g06480,1133,1477
g06481,31,57
g06482,0,0
g06483,620,821
g06484,1388,1165
g06485,14469,10662
g06486,15,23
g06487,69,76
g06488,1125,1360
g06489,2,0
g06490,13,28
g06491,61,84
g06492,0,1
g06493,1,5
g06494,1073,1191
g06495,247,327
g06496,5,6
g06497,220,275
g06498,11,14
g06499,41,68
g06500,446,529
g06501,328,391
g06502,13,21
g06503,19,25
g06504,663,761
g06505,0,0
g06506,828,1024
g06507,684,455
g06508,640,728
g06509,194,182
g06510,9,7
g06511,49,60
g06512,449,490
g06513,439,660
g06514,551,625
g06515,3,2
g06516,0,0
g06517,2,0
g06518,1,6
g06519,3,5
g06520,279,265
g06521,2349,2657
g06522,519,774
g06523,32,35
g06524,1336,1474
g06525,183,244
g06526,13,26
g06527,317,377
g06528,111,180
g06529,3,3
g06530,243,255
g06531,8,5
g06532,12,12
g06533,589,700
g06534,4,10
g06535,0,1
g06536,115,142
g06537,1527,1743
g06538,768,973
g06539,24,28
g06540,171,380
g06541,355,467
g06542,46,63
g06543,250,268
g06544,767,963
g06545,1308,2130
g06546,28,30
g06547,1,0
g06548,192,377
g06549,197,186
g06550,518,575
g06551,423,455
g06552,1791,3470
g06553,10,11
g06554,5,0
g06555,2,3
g06556,257,366
g06557,509,589
g06558,257,371
g06559,609,662
g06560,25,41
g06561,147,364
g06562,0,10
g06563,0,0
g06564,3,3
g06565,391,407
g06566,2444,2912
g06567,3,3
g06568,0,0
g06569,1,1
g06570,45,51
g06571,222,293
g06572,379,416
g06573,63,65
g06574,8586,12934
g06575,16,80
g06576,305,374
g06577,1293,1490
g06578,300,477
g06579,116,128
g06580,28,22
g06581,10,6
g06582,12,11
g06583,1,1
g06584,22,33
g06585,198,237
g06586,68,83
g06587,89,83
g06588,355,402
g06589,543,725
g06590,56,50
g06591,888,971
g06592,26,44
g06593,121,133
g06594,276,291
g06595,964,1046
g06596,0,0
g06597,0,1
g06598,3,2
g06599,1,0
g06600,0,0
g06601,2751,3411
g06602,15,20
g06603,743,769
g06604,15,10
g06605,7,17
g06606,1,0
g06607,1373,1564
g06608,2698,2850
g06609,375,583
g06610,212,296
g06611,588,795
g06612,314,476
g06613,266,261
g06614,119,118
g06615,438,460
g06616,26,19
g06617,302,355
g06618,203,201
g06619,1,1
g06620,256,359
g06621,1,5
g06622,85,121
g06623,8,23
g06624,864,1149
g06625,19,33
g06626,130,139
g06627,402,573
g06628,16,21
g06629,0,2
g06630,15,16
g06631,0,1
g06632,548,915
g06633,466,583
g06634,185,241
g06635,175,236
g06636,60,83
g06637,99,120
g06638,468,658
g06639,49,69
g06640,0,1
g06641,0,2
g06642,739,1564
g06643,5,17
g06644,2,3
g06645,1494,1904
g06646,2,1
g06647,1,2
g06648,1428,1555
g06649,2,5
g06650,1173,1243
g06651,634,906
g06652,5,12
g06653,54,99
g06654,3138,3164
g06655,13,19
g06656,12,10
g06657,274,389
g06658,304,432
g06659,1175,1417
g06660,593,711
g06661,1,2
g06662,1,2
g06663,0,0
g06664,0,0
g06665,0,0
g06666,31,19
g06667,544,648
g06668,0,1
g06669,0,0
g06670,0,0
g06671,23,23
g06672,557,477
g06673,0,1
g06674,116,152
g06675,1218,1400
g06676,60,87
g06677,448,528
g06678,35,42
g06679,441,584
g06680,331,292
g06681,1,1
g06682,331,448
g06683,220,229
g06684,408,465
g06685,237,269
g06686,98,133
g06687,0,0
g06688,1,1
g06689,367,633
g06690,661,655
g06691,0,0
g06692,221,300
g06693,50,54
g06694,64,114
g06695,7,5
g06696,451,520
g06697,0,0
g06698,184,112
g06699,706,776
g06700,821,1057
g06701,820,872
g06702,176,173
g06703,6,17
g06704,46,64
g06705,12,18
g06706,2,1
g06707,2645,4228
g06708,66,93
g06709,636,809
g06710,148,155
g06711,0,0
g06712,0,0
g06713,0,0
g06714,0,0
g06715,0,0
g06716,0,0
g06717,0,1
g06718,0,0
g06719,0,0
g06720,0,0
g06721,0,0
g06722,0,0
g06723,3,0
g06724,0,0
g06725,0,0
g06726,5,6
g06727,0,0
g06728,0,0
g06729,1,0
g06730,0,0
g06731,1,0
g06732,0,0
g06733,0,0
g06734,0,0
g06735,0,0
g06736,0,0
g06737,0,0
g06738,0,0
g06739,0,0
g06740,0,0
g06741,0,1
g06742,0,0
g06743,0,0
g06744,0,0
g06745,1,0
g06746,0,0
g06747,1,1
g06748,0,0
g06749,0,0
g06750,4,7
g06751,0,0
g06752,0,0
g06753,1,0
g06754,0,0
g06755,0,1
g06756,0,0
g06757,0,0
g06758,0,3
g06759,0,0
g06760,0,0
g06761,0,0
g06762,0,0
g06763,0,1
g06764,0,0
g06765,0,0
g06766,8,14
g06767,0,0
g06768,0,0
g06769,0,0
g06770,0,0
g06771,0,0
g06772,0,0
g06773,0,0
g06774,0,0
g06775,0,0
g06776,0,0
g06777,0,0
g06778,0,0
g06779,0,0
g06780,0,1
g06781,0,0
g06782,0,0
g06783,4,4
g06784,0,0
g06785,0,0
g06786,0,2
g06787,0,0
g06788,0,0
g06789,0,0
g06790,1,4
g06791,0,0
g06792,0,0
g06793,0,0
g06794,0,0
g06795,5,3
g06796,0,0
g06797,0,0
g06798,0,0
g06799,3,3
g06800,4,4
g06801,0,0
g06802,1,3
g06803,0,0
g06804,0,0
g06805,0,0
g06806,2,4
g06807,0,0
g06808,0,0
g06809,0,1
g06810,0,0
g06811,6,4
g06812,4552,4147
g06813,9,9
g06814,117,147
g06815,264,282
g06816,428,573
g06817,534,717
g06818,81,80
g06819,1,0
g06820,5,5
g06821,26,40
g06822,1,2
g06823,4,1
g06824,86,92
g06825,0,0
g06826,1206,1368
g06827,29,27
g06828,1,6
g06829,1230,1451
g06830,145,198
g06831,0,0
g06832,702,1635
g06833,0,0
g06834,50,115
g06835,0,0
g06836,1,0
g06837,413,457
g06838,476,545
g06839,853,1159
g06840,0,0
g06841,0,1
g06842,56,67
g06843,756,1063
g06844,1,3
g06845,24,42
g06846,66,80
g06847,327,355
g06848,3840,4900
g06849,306,397
g06850,57,57
g06851,115,135
g06852,388,570
g06853,252,290
g06854,288,329
g06855,17,34
g06856,234,335
g06857,0,0
g06858,0,0
g06859,1969,1957
g06860,1004,1255
g06861,1532,2464
g06862,92,83
g06863,89,90
g06864,1,0
g06865,118,97
g06866,587,742
g06867,543,688
g06868,92,69
g06869,794,833
g06870,197,292
g06871,14,6
g06872,650,667
g06873,69,68
g06874,771,1073
g06875,45,63
g06876,607,600
