,mut_E16.5_f4,mut_E16.5_f5
g05639,0,0
g05640,0,0
g05641,0,0
g05642,0,0
g05643,0,0
g05644,0,2
g05645,0,0
g05646,0,0
g05647,0,0
g05648,0,0
g05649,0,0
g05650,0,0
g05651,0,0
g05652,383,271
g05653,41,31
g05654,323,266
g05655,1708,1238
g05656,77,73
g05657,78,73
g05658,1012,865
g05659,3,40
g05660,0,1
g05661,0,0
g05662,0,0
g05663,0,0
g05664,407,277
g05665,521,393
g05666,130,107
g05667,261,239
g05668,1,0
g05669,0,0
g05670,2,1
g05671,84,61
g05672,517,364
g05673,1,0
g05674,0,0
g05675,0,0
g05676,12,2
g05677,0,1
g05678,4518,3599
g05679,1321,1161
g05680,255,188
g05681,10336,6530
g05682,36310,21804
g05683,88,36
g05684,2086,1784
g05685,1,1
g05686,0,0
g05687,109,82
g05688,41,36
g05689,3,4
g05690,4,4
g05691,1,1
g05692,0,1
g05693,0,0
g05694,0,0
g05695,2,2
g05696,246,223
g05697,0,0
g05698,0,0
g05699,2402,1789
g05700,1346,1246
g05701,957,793
g05702,1,1
g05703,17,23
g05704,485,403
g05705,44,43
g05706,0,0
g05707,8,0
g05708,999,776
g05709,2480,1843
g05710,0,0
g05711,1565,1280
g05712,2102,1754
g05713,11,17
g05714,0,0
g05715,111,104
g05716,219,199
g05717,573,507
g05718,2,0
g05719,7217,5538
g05720,0,1
g05721,1221,1030
g05722,619,472
g05723,561,433
g05724,57,53
g05725,78,97
g05726,11,10
g05727,0,0
g05728,0,0
g05729,0,0
g05730,0,0
g05731,58,42
g05732,6896,6063
g05733,2910,2515
g05734,1307,1064
g05735,778,660
g05736,511,402
g05737,386,251
g05738,976,741
g05739,24,72
g05740,4,16
g05741,260,189
g05742,1250,822
g05743,167,156
g05744,8,0
g05745,0,0
g05746,862,773
g05747,0,0
g05748,0,2
g05749,44,37
g05750,8,12
g05751,145,126
g05752,2434,1885
g05753,8,2
g05754,957,800
g05755,184,157
g05756,0,0
g05757,0,3
g05758,1082,927
g05759,38,65
g05760,0,0
g05761,0,0
g05762,0,0
g05763,0,0
g05764,0,0
g05765,1,0
g05766,0,0
g05767,0,0
g05768,0,0
g05769,0,0
g05770,0,0
g05771,0,0
g05772,0,0
g05773,0,0
g05774,0,0
g05775,136,159
g05776,178,139
g05777,89,58
g05778,0,0
g05779,223,154
g05780,22,4
g05781,1,2
g05782,762,720
g05783,3,0
g05784,48,47
g05785,1,0
g05786,0,0
g05787,0,0
g05788,1017,822
g05789,308,268
g05790,0,0
g05791,0,0
g05792,0,0
g05793,202,130
g05794,650,451
g05795,36,32
g05796,1015,807
g05797,36,13
g05798,4,9
g05799,29,12
g05800,0,2
g05801,683,709
g05802,1,0
g05803,0,0
g05804,0,1
g05805,0,0
g05806,0,0
g05807,0,1
g05808,0,0
g05809,0,0
g05810,575,493
g05811,1410,1111
g05812,111,75
g05813,998,818
g05814,1328,1123
g05815,1672,1442
g05816,3777,3423
g05817,828,681
g05818,4218,3321
g05819,414,430
g05820,360,252
g05821,65,24
g05822,0,1
g05823,0,0
g05824,187,2
g05825,25,24
g05826,0,0
g05827,0,0
g05828,2,0
g05829,69,42
g05830,1,4
g05831,9,12
g05832,0,2
g05833,392,325
g05834,766,636
g05835,223,159
g05836,292,210
g05837,1074,879
g05838,0,0
g05839,0,0
g05840,0,0
g05841,1,0
g05842,0,0
g05843,0,0
g05844,0,0
g05845,0,0
g05846,0,0
g05847,0,0
g05848,0,0
g05849,0,0
g05850,0,0
g05851,0,0
g05852,0,0
g05853,0,0
g05854,0,0
g05855,0,0
g05856,0,0
g05857,0,0
g05858,0,0
g05859,0,0
g05860,0,1
g05861,0,0
g05862,0,0
g05863,0,0
g05864,0,0
g05865,0,0
g05866,0,0
g05867,0,0
g05868,0,0
g05869,0,0
g05870,0,0
g05871,0,0
g05872,0,0
g05873,0,0
g05874,1,0
g05875,485,359
g05876,317,222
g05877,10,5
g05878,2,1
g05879,7,7
g05880,1,2
g05881,1649,1284
g05882,2814,2389
g05883,1647,1284
g05884,1254,1104
g05885,853,742
g05886,1894,1511
g05887,4405,3995
g05888,3675,2919
g05889,2699,2439
g05890,619,529
g05891,1664,1431
g05892,512,377
g05893,18,23
g05894,598,607
g05895,8194,7127
g05896,681,555
g05897,6320,5257
g05898,539,404
g05899,441,345
g05900,20,18
g05901,3202,2650
g05902,115,78
g05903,4706,3674
g05904,2477,2032
g05905,6,6
g05906,3183,2537
g05907,1894,1581
g05908,1041,934
g05909,1540,1471
g05910,2199,2007
g05911,1773,1422
g05912,4485,3733
g05913,1,0
g05914,0,0
g05915,0,0
g05916,0,1
g05917,0,1
g05918,0,1
g05919,1,3
g05920,3,3
g05921,680,570
g05922,155,134
g05923,0,0
g05924,3,4
g05925,284,262
g05926,20,25
g05927,0,3
g05928,225,156
g05929,1045,937
g05930,211,167
g05931,315,276
g05932,6,10
g05933,50,51
g05934,536,431
g05935,2821,2025
g05936,252,232
g05937,4,2
g05938,2,3
g05939,0,0
g05940,0,0
g05941,0,0
g05942,0,0
g05943,0,0
g05944,0,0
g05945,0,0
g05946,0,0
g05947,0,0
g05948,0,0
g05949,0,0
g05950,0,0
g05951,0,0
g05952,0,0
g05953,0,0
g05954,1,0
g05955,0,0
g05956,0,0
g05957,0,0
g05958,0,0
g05959,0,0
g05960,0,0
g05961,0,0
g05962,0,0
g05963,0,0
g05964,0,0
g05965,2,0
g05966,209,162
g05967,1613,1151
g05968,1,10
g05969,381,308
g05970,425,310
g05971,244,223
g05972,389,358
g05973,1377,1101
g05974,0,0
g05975,742,575
g05976,53,54
g05977,746,647
g05978,84,81
g05979,12,13
g05980,0,0
g05981,15,40
g05982,1,0
g05983,0,0
g05984,0,2
g05985,53,40
g05986,113,99
g05987,0,1
g05988,171,175
g05989,621,417
g05990,436,266
g05991,1755,1051
g05992,1,0
g05993,17,16
g05994,44,28
g05995,137,145
g05996,18,19
g05997,19,11
g05998,0,0
g05999,0,0
g06000,0,0
g06001,0,0
g06002,0,0
g06003,0,0
g06004,0,0
g06005,0,1
g06006,222,91
g06007,927,733
g06008,14,8
g06009,191,160
g06010,626,510
g06011,153,147
g06012,1578,1081
g06013,6,2
g06014,539,567
g06015,160,172
g06016,186,142
g06017,1359,1126
g06018,437,332
g06019,0,0
g06020,2352,1922
g06021,8,12
g06022,0,0
g06023,0,5
g06024,538,466
g06025,0,0
g06026,1570,1018
g06027,612,444
g06028,104,81
g06029,3,7
g06030,100,128
g06031,1,1
g06032,367,349
g06033,374,292
g06034,2409,2021
g06035,62,35
g06036,3,7
g06037,965,875
g06038,3279,2767
g06039,741,681
g06040,24,17
g06041,594,534
g06042,44574,34726
g06043,469,329
g06044,53,49
g06045,4088,3479
g06046,224,169
g06047,276,232
g06048,159,172
g06049,4,5
g06050,1,1
g06051,241,236
g06052,299,269
g06053,0,0
g06054,16,18
g06055,572,479
g06056,674,494
g06057,0,5
g06058,0,0
g06059,0,0
g06060,2,18
g06061,447,371
g06062,918,801
g06063,814,657
g06064,12,13
g06065,826,521
g06066,0,0
g06067,775,744
g06068,42,57
g06069,70,74
g06070,179,194
g06071,251,212
g06072,87,55
g06073,515,417
g06074,635,527
g06075,285,274
g06076,8,9
g06077,0,1
g06078,13,22
g06079,0,0
g06080,0,0
g06081,0,0
g06082,976,768
g06083,349,285
g06084,706,537
g06085,416,334
g06086,819,611
g06087,26,15
g06088,0,0
g06089,7,2
g06090,488,347
g06091,823,513
g06092,596,428
g06093,2105,1670
g06094,1425,1125
g06095,3,2
g06096,38,48
g06097,90,54
g06098,703,566
g06099,1821,1469
g06100,398,340
g06101,10,4
g06102,0,0
g06103,0,0
g06104,112,73
g06105,519,463
g06106,0,0
g06107,368,252
g06108,6,10
g06109,0,0
g06110,1,1
g06111,0,2
g06112,226,216
g06113,0,1
g06114,799,707
g06115,4003,3088
g06116,136,97
g06117,293,333
g06118,183,183
g06119,277,196
g06120,12,7
g06121,49,38
g06122,2905,2101
g06123,376,269
g06124,103,76
g06125,109,95
g06126,2356,1541
g06127,20,17
g06128,1294,946
g06129,390,359
g06130,2415,1896
g06131,0,0
g06132,0,1
g06133,0,0
g06134,0,0
g06135,0,0
g06136,0,0
g06137,0,0
g06138,0,0
g06139,160,143
g06140,1,0
g06141,0,0
g06142,0,0
g06143,0,0
g06144,0,0
g06145,0,0
g06146,0,1
g06147,0,0
g06148,28,23
g06149,972,816
g06150,358,255
g06151,4,2
g06152,1354,1122
g06153,999,866
g06154,11,17
g06155,107,70
g06156,484,408
g06157,241,205
g06158,14,7
g06159,349,341
g06160,2,1
g06161,8,19
g06162,0,0
g06163,216,169
g06164,0,0
g06165,199,169
g06166,298,203
g06167,369,291
g06168,329,219
g06169,1677,1212
g06170,6,4
g06171,45,29
g06172,3,0
g06173,634,538
g06174,1,2
g06175,266,211
g06176,705,528
g06177,248,214
g06178,348,342
g06179,1098,945
g06180,39,27
g06181,139,118
g06182,453,391
g06183,449,385
g06184,2670,1571
g06185,1330,1034
g06186,711,637
g06187,0,2
g06188,57,92
g06189,4,8
g06190,0,0
g06191,95,72
g06192,30,41
g06193,45,46
g06194,526,394
g06195,135,94
g06196,335,270
g06197,188,100
g06198,5915,4809
g06199,1243,935
g06200,2011,1755
g06201,470,359
g06202,3006,2359
g06203,25,24
g06204,0,1
g06205,0,1
g06206,0,0
g06207,871,655
g06208,51,43
g06209,1309,1076
g06210,766,637
g06211,92,96
g06212,678,586
g06213,823,677
g06214,604,711
g06215,1723,1751
g06216,263,207
g06217,405,352
g06218,1921,1647
g06219,1898,1433
g06220,421,321
g06221,84,52
g06222,1,1
g06223,29,21
g06224,2533,2003
g06225,50,33
g06226,0,0
g06227,3140,2628
g06228,17,4
g06229,4,1
g06230,76,73
g06231,1,0
g06232,5,9
g06233,0,0
g06234,614,464
g06235,2302,1966
g06236,6,3
g06237,7,36
g06238,70,52
g06239,1,0
g06240,2767,1784
g06241,122,97
g06242,3105,2487
g06243,1,1
g06244,153,121
g06245,31,21
g06246,568,418
g06247,173,121
g06248,2941,2328
g06249,7,9
g06250,701,526
g06251,289,225
g06252,0,0
g06253,87,157
g06254,801,646
g06255,2,2
g06256,451,363
g06257,668,590
g06258,0,0
g06259,0,2
g06260,3,1
g06261,2,1
g06262,0,0
g06263,74,66
g06264,235,211
g06265,178,124
g06266,1599,1280
g06267,9,4
g06268,1,3
g06269,3888,2897
g06270,92,59
g06271,932,699
g06272,0,0
g06273,9,4
g06274,9,5
g06275,59,35
g06276,0,0
g06277,305,150
g06278,0,0
g06279,0,0
g06280,17,11
g06281,8,2
g06282,0,0
g06283,0,0
g06284,0,0
g06285,0,2
g06286,0,0
g06287,0,0
g06288,0,0
g06289,0,0
g06290,0,0
g06291,0,0
g06292,0,0
g06293,0,0
g06294,41,43
g06295,1,0
g06296,25,27
g06297,1,1
g06298,154,136
g06299,26,18
g06300,2,4
g06301,61,57
g06302,47,37
g06303,16,29
g06304,1,0
g06305,59,49
g06306,118,68
g06307,33,12
g06308,696,561
g06309,454,387
g06310,3,3
g06311,422,343
g06312,12,7
g06313,7,5
g06314,6,4
g06315,282,258
g06316,2211,1785
g06317,522,433
g06318,0,0
g06319,95,76
g06320,417,324
g06321,216,133
g06322,416,308
g06323,53,60
g06324,281,167
g06325,2089,1377
g06326,93,87
g06327,0,0
g06328,8,1
g06329,0,1
g06330,0,0
g06331,0,0
g06332,3799,2605
g06333,0,0
g06334,0,1
g06335,0,1
g06336,0,0
g06337,2,2
g06338,407,357
g06339,0,0
g06340,0,0
g06341,0,0
g06342,0,0
g06343,0,0
g06344,0,0
g06345,0,0
g06346,0,0
g06347,0,0
g06348,1,0
g06349,428,290
g06350,6,8
g06351,259,210
g06352,1486,1112
g06353,109,56
g06354,104,88
g06355,104,77
g06356,59,38
g06357,77,68
g06358,40,48
g06359,16,14
g06360,48,43
g06361,1,2
g06362,3,2
g06363,128,91
g06364,76,91
g06365,36,26
g06366,41,40
g06367,38,30
g06368,63,56
g06369,49,33
g06370,156,123
g06371,173,171
g06372,342,226
g06373,200,175
g06374,266,178
g06375,38,25
g06376,241,193
g06377,146,129
g06378,6,5
g06379,51,40
g06380,23,20
g06381,18,12
g06382,46,35
g06383,0,0
g06384,0,0
g06385,0,0
g06386,0,0
g06387,346,308
g06388,200,195
g06389,2,5
g06390,443,311
g06391,609,524
g06392,2,2
g06393,560,465
g06394,2497,1850
g06395,5,20
g06396,364,348
g06397,0,0
g06398,0,0
g06399,0,0
g06400,0,0
g06401,1740,1446
g06402,84,84
g06403,2,0
g06404,1151,858
g06405,0,0
g06406,473,403
g06407,2000,1621
g06408,4,2
g06409,485,339
g06410,635,390
g06411,373,296
g06412,372,296
g06413,0,0
g06414,290,254
g06415,1,1
g06416,1116,906
g06417,74,68
g06418,1,0
g06419,727,420
g06420,22,17
g06421,202,212
g06422,662,448
g06423,52,41
g06424,238,230
g06425,747,659
g06426,0,0
g06427,255,209
g06428,176,180
g06429,2,1
g06430,1429,1134
g06431,71,33
g06432,816,618
g06433,2245,1951
g06434,849,756
g06435,154,148
g06436,42,30
g06437,18,20
g06438,53,35
g06439,313,239
g06440,1761,1291
g06441,0,3
g06442,1,0
g06443,1672,1389
g06444,1563,1452
g06445,1733,1301
g06446,2,4
g06447,147,115
g06448,0,0
g06449,169,143
g06450,1311,1155
g06451,1,2
g06452,61,58
g06453,341,328
g06454,159,106
g06455,1,0
g06456,416,342
g06457,36,26
g06458,6,1
g06459,40,47
g06460,20,19
g06461,821,758
g06462,3,2
g06463,1,1
g06464,12,18
g06465,450,361
g06466,2610,2033
g06467,211,177
g06468,44,37
g06469,595,476
g06470,0,0
g06471,3451,2710
g06472,405,292
g06473,1,8
g06474,0,0
g06475,2,0
g06476,1,2
g06477,3,8
g06478,199,145
g06479,400,320
g06480,1510,1038
g06481,31,54
g06482,0,0
g06483,135,114
g06484,78,86
g06485,9113,7980
g06486,20,18
g06487,148,106
g06488,1335,1058
g06489,3,3
g06490,22,15
g06491,68,47
g06492,0,0
g06493,3,3
g06494,835,706
g06495,168,143
g06496,7,3
g06497,370,308
g06498,371,219
g06499,6,18
g06500,478,408
g06501,458,368
g06502,2,5
g06503,36,33
g06504,823,719
g06505,0,0
g06506,1167,1006
g06507,163,134
g06508,490,356
g06509,1656,1116
g06510,48,31
g06511,397,280
g06512,398,366
g06513,475,347
g06514,729,589
g06515,1,2
g06516,0,0
g06517,0,0
g06518,2,2
g06519,0,2
g06520,254,236
g06521,2005,1566
g06522,1148,974
g06523,29,29
g06524,1812,1516
g06525,245,181
g06526,0,0
g06527,378,333
g06528,78,78
g06529,2,0
g06530,103,114
g06531,5,0
g06532,7,1
g06533,759,595
g06534,0,0
g06535,0,0
g06536,176,164
g06537,920,708
g06538,401,311
g06539,22,4
g06540,8,25
g06541,316,331
g06542,40,32
g06543,330,241
g06544,1113,923
g06545,2086,1665
g06546,17,17
g06547,0,0
g06548,27,34
g06549,238,195
g06550,650,568
g06551,723,548
g06552,739,748
g06553,2,2
g06554,1,0
g06555,1,0
g06556,221,149
g06557,540,476
g06558,227,183
g06559,821,664
g06560,25,21
g06561,67,53
g06562,2,0
g06563,0,1
g06564,3,1
g06565,451,360
g06566,2353,2115
g06567,2,3
g06568,0,0
g06569,3,2
g06570,56,51
g06571,261,213
g06572,404,364
g06573,72,63
g06574,2146,2453
g06575,1,4
g06576,286,210
g06577,1905,1496
g06578,269,179
g06579,130,104
g06580,31,37
g06581,8,11
g06582,5,13
g06583,0,2
g06584,12,18
g06585,198,177
g06586,366,272
g06587,96,123
g06588,412,316
g06589,662,585
g06590,89,83
g06591,958,749
g06592,65,31
g06593,101,116
g06594,308,280
g06595,1218,998
g06596,0,0
g06597,0,1
g06598,3,0
g06599,1,0
g06600,0,0
g06601,3817,3731
g06602,15,8
g06603,1003,1129
g06604,12,18
g06605,24,13
g06606,0,0
g06607,1463,1183
g06608,3525,2655
g06609,341,323
g06610,138,114
g06611,935,687
g06612,370,302
g06613,331,259
g06614,126,97
g06615,173,111
g06616,48,43
g06617,323,257
g06618,207,181
g06619,0,1
g06620,241,232
g06621,0,0
g06622,35,27
g06623,1,4
g06624,906,765
g06625,23,13
g06626,121,127
g06627,416,357
g06628,18,14
g06629,0,2
g06630,54,58
g06631,0,0
g06632,456,411
g06633,555,468
g06634,170,155
g06635,212,154
g06636,1838,1366
g06637,134,95
g06638,662,545
g06639,95,60
g06640,0,0
g06641,1,2
g06642,2,97
g06643,0,3
g06644,2,0
g06645,1643,1287
g06646,1,0
g06647,3,1
g06648,1552,1236
g06649,7,5
g06650,953,797
g06651,1166,908
g06652,14,3
g06653,46,28
g06654,3162,2724
g06655,29,29
g06656,4,3
g06657,480,458
g06658,693,470
g06659,1197,986
g06660,634,514
g06661,0,1
g06662,0,0
g06663,0,0
g06664,0,0
g06665,1,0
g06666,16,9
g06667,725,457
g06668,0,0
g06669,4,1
g06670,0,0
g06671,11,21
g06672,333,295
g06673,0,0
g06674,129,131
g06675,1352,1145
g06676,89,61
g06677,668,544
g06678,50,44
g06679,613,451
g06680,527,405
g06681,1,1
g06682,751,582
g06683,407,300
g06684,568,608
g06685,267,206
g06686,125,103
g06687,0,1
g06688,0,0
g06689,60,63
g06690,403,330
g06691,0,0
g06692,588,535
g06693,96,123
g06694,1,5
g06695,0,1
g06696,555,400
g06697,0,0
g06698,137,143
g06699,925,1033
g06700,884,685
g06701,533,583
g06702,126,159
g06703,4,10
g06704,57,22
g06705,9,5
g06706,2,2
g06707,4757,3390
g06708,31,27
g06709,824,641
g06710,155,117
g06711,0,0
g06712,0,0
g06713,0,0
g06714,0,0
g06715,0,0
g06716,0,0
g06717,0,0
g06718,0,0
g06719,0,0
g06720,0,0
g06721,0,0
g06722,0,0
g06723,2,3
g06724,0,0
g06725,0,0
g06726,0,2
g06727,0,0
g06728,0,0
g06729,0,0
g06730,0,0
g06731,0,0
g06732,0,0
g06733,0,0
g06734,0,0
g06735,0,0
g06736,0,0
g06737,0,0
g06738,0,0
g06739,0,0
g06740,0,0
g06741,0,0
g06742,0,0
g06743,0,0
g06744,0,0
g06745,0,1
g06746,0,0
g06747,0,0
g06748,0,0
g06749,0,0
g06750,0,0
g06751,0,0
g06752,0,0
g06753,0,0
g06754,0,0
g06755,0,0
g06756,0,0
g06757,0,0
g06758,0,1
g06759,0,0
g06760,0,0
g06761,0,0
g06762,0,0
g06763,0,0
g06764,0,0
g06765,0,0
g06766,2,1
g06767,0,0
g06768,0,0
g06769,0,0
g06770,0,0
g06771,0,0
g06772,0,0
g06773,0,0
g06774,0,0
g06775,0,0
g06776,0,0
g06777,0,0
g06778,0,0
g06779,0,0
g06780,0,0
g06781,0,0
g06782,0,0
g06783,1,2
g06784,0,0
g06785,0,0
g06786,1,0
g06787,0,0
g06788,0,0
g06789,0,0
g06790,0,0
g06791,0,0
g06792,0,0
g06793,0,0
g06794,0,0
g06795,0,0
g06796,0,0
g06797,0,0
g06798,0,0
g06799,1,1
g06800,0,0
g06801,0,0
g06802,0,1
g06803,0,0
g06804,0,0
g06805,0,0
g06806,1,0
g06807,0,0
g06808,0,0
g06809,1,1
g06810,0,0
g06811,3,6
g06812,3983,3435
g06813,300,370
g06814,374,326
g06815,262,197
g06816,644,515
g06817,683,523
g06818,76,55
g06819,1,2
g06820,2,2
g06821,10,15
g06822,1,1
g06823,3,1
g06824,59,62
g06825,0,0
g06826,1499,1194
g06827,41,33
g06828,6,5
g06829,840,686
g06830,300,225
g06831,0,0
g06832,21,80
g06833,0,0
g06834,17,20
g06835,0,0
g06836,1,0
g06837,507,402
g06838,985,757
g06839,1344,980
g06840,0,0
g06841,0,0
g06842,132,87
g06843,533,503
g06844,6,3
g06845,8,11
g06846,106,96
g06847,492,440
g06848,4817,3805
g06849,106,111
g06850,300,226
g06851,164,129
g06852,355,271
g06853,374,274
g06854,365,306
g06855,45,26
g06856,395,299
g06857,0,0
g06858,0,0
g06859,1158,1092
g06860,1117,910
g06861,668,697
g06862,150,107
g06863,115,98
g06864,6,4
g06865,192,153
g06866,807,620
g06867,557,465
g06868,79,49
g06869,833,654
g06870,275,232
g06871,7,2
g06872,2355,1841
g06873,53,45
g06874,752,558
g06875,34,45
g06876,651,663
g06877,35,28
g06878,815,493
g06879,474,405
g06880,2586,2274
g06881,358,334
g06882,32,41
g06883,255,200
g06884,1754,1428
g06885,1076,1002
g06886,849,767
g06887,567,430
g06888,3133,2384
g06889,728,651
g06890,851,676
g06891,685,656
g06892,5,3
g06893,59,43
g06894,614,539
g06895,1528,1222
g06896,97,77
g06897,56,51
g06898,81,53
g06899,572,479
g06900,17,4
g06901,1,1
g06902,0,4
g06903,15,20
g06904,83,80
g06905,1,1
g06906,487,432
g06907,0,0
g06908,633,531
g06909,2621,1918
g06910,0,0
g06911,0,0
g06912,0,2
g06913,682,765
g06914,1,1
g06915,74,51
g06916,459,479
g06917,124,99
g06918,1,2
g06919,1168,978
g06920,162,124
g06921,0,0
g06922,0,0
g06923,0,0
g06924,3,2
g06925,0,0
g06926,0,0
g06927,0,0
g06928,0,0
g06929,0,0
g06930,0,0
g06931,0,0
g06932,0,0
g06933,0,0
g06934,0,0
g06935,26,18
g06936,901,691
g06937,11,11
g06938,763,639
g06939,1977,2137
g06940,935,640
g06941,3,3
g06942,12,10
g06943,1088,878
g06944,2,3
g06945,354,340
g06946,1,3
g06947,431,378
g06948,1417,1213
g06949,243,222
g06950,20,64
g06951,0,1
g06952,3,3
g06953,418,361
g06954,33,55
g06955,11,17
g06956,248,247
g06957,552,426
g06958,46,55
g06959,300,261
g06960,91,128
g06961,634,554
g06962,5094,3968
g06963,60,45
g06964,1032,743
g06965,240,168
g06966,205,177
g06967,300,275
g06968,248,206
g06969,4,0
g06970,4,1
g06971,0,1
g06972,182,159
g06973,858,694
g06974,456,352
g06975,1043,840
g06976,14,10
g06977,16,13
g06978,2564,2402
g06979,68,62
g06980,4367,3895
g06981,3728,3227
g06982,375,321
g06983,4911,4252
g06984,1203,934
g06985,254,182
g06986,90,60
g06987,1081,828
g06988,110,95
g06989,1271,1001
g06990,440,361
g06991,383,277
g06992,713,522
g06993,127,79
g06994,110,113
g06995,393,319
g06996,797,701
g06997,2,3
g06998,49,45
g06999,410,300
g07000,189,146
g07001,0,0
g07002,138,114
g07003,43,36
g07004,1379,1016
g07005,137,126
g07006,0,0
g07007,1,1
g07008,0,1
g07009,760,592
g07010,0,5
g07011,2,12
g07012,167,167
g07013,8,4
g07014,0,1
g07015,660,504
g07016,128,102
g07017,8,6
g07018,0,0
g07019,43,34
g07020,38,28
g07021,795,707
g07022,0,1
g07023,0,0
g07024,203,188
g07025,0,0
g07026,0,1
g07027,1,1
g07028,0,0
g07029,0,1
g07030,0,0
g07031,3955,3686
g07032,0,0
g07033,425,301
g07034,130,83
g07035,150,136
g07036,1290,1136
g07037,3,2
g07038,4324,2762
g07039,37,40
g07040,284,227
g07041,2568,1936
g07042,0,0
g07043,2459,1741
g07044,3,4
g07045,2931,2217
g07046,34,58
g07047,0,0
g07048,0,0
g07049,0,0
g07050,1140,941
g07051,4,1
g07052,0,1
g07053,0,0
g07054,6,9
g07055,446,310
g07056,1247,1007
g07057,2,17
g07058,0,3
g07059,4,8
g07060,0,0
g07061,34,16
g07062,1163,1097
g07063,23,17
g07064,303,267
g07065,0,0
g07066,0,0
g07067,0,0
g07068,0,0
g07069,0,0
g07070,2,44
g07071,0,0
g07072,0,0
g07073,0,0
g07074,0,0
g07075,0,0
g07076,0,0
g07077,0,0
g07078,0,0
g07079,0,0
g07080,0,0
g07081,0,0
g07082,0,0
g07083,0,0
g07084,0,0
g07085,0,0
g07086,0,0
g07087,0,0
g07088,14,7
g07089,0,0
g07090,0,0
g07091,0,0
g07092,0,0
g07093,0,0
g07094,0,0
g07095,0,1
g07096,0,0
g07097,0,0
g07098,0,0
g07099,0,0
g07100,1,0
g07101,0,0
g07102,0,0
g07103,0,0
g07104,0,0
g07105,0,0
g07106,0,0
g07107,0,0
g07108,0,0
g07109,4,0
g07110,0,0
g07111,0,1
g07112,12,7
g07113,208,174
g07114,22,43
g07115,752,506
g07116,157,112
g07117,1647,1100
g07118,250,171
g07119,44,39
g07120,112,79
g07121,1386,1216
g07122,1,0
g07123,751,479
g07124,17,13
g07125,0,0
g07126,0,0
g07127,0,0
g07128,2,2
g07129,293,243
g07130,0,0
g07131,97,69
g07132,831,828
g07133,1443,1252
g07134,11,5
g07135,141,99
g07136,960,649
g07137,68,50
g07138,535,506
g07139,233,210
g07140,956,977
g07141,6409,5180
g07142,615,581
g07143,275,222
g07144,177,170
g07145,1991,1521
g07146,0,0
g07147,606,515
g07148,45,34
g07149,459,431
g07150,0,0
g07151,0,0
g07152,0,0
g07153,1,0
g07154,1,0
g07155,1424,1082
g07156,320,290
g07157,969,742
g07158,1,3
g07159,3,4
g07160,281,213
g07161,0,0
g07162,0,0
g07163,0,0
g07164,0,0
g07165,0,0
g07166,2,0
g07167,0,0
g07168,0,0
g07169,0,0
g07170,0,0
g07171,0,0
g07172,0,0
g07173,0,0
g07174,0,0
g07175,0,0
g07176,1,1
g07177,0,0
g07178,0,0
g07179,1,0
g07180,0,0
g07181,0,0
g07182,0,0
g07183,0,0
g07184,0,0
g07185,0,0
g07186,0,0
g07187,0,0
g07188,0,0
g07189,0,0
g07190,0,0
g07191,388,315
g07192,0,1
g07193,146153,109450
g07194,448,411
g07195,396,329
g07196,11,8
g07197,7,5
g07198,293,231
g07199,857,677
g07200,842,690
g07201,409,333
g07202,5,1
g07203,6,11
g07204,0,0
g07205,0,0
g07206,0,0
g07207,0,0
g07208,144,112
g07209,1224,890
g07210,0,0
g07211,5,3
g07212,148,103
g07213,18,8
g07214,4,0
g07215,0,0
g07216,1,0
g07217,0,0
g07218,0,0
g07219,0,0
g07220,1,0
g07221,0,0
g07222,0,0
g07223,0,0
g07224,0,1
g07225,1,0
g07226,221,209
g07227,655,374
g07228,1589,1234
g07229,0,0
g07230,2,0
g07231,1623,1271
g07232,96,83
g07233,760,565
g07234,50,48
g07235,0,0
g07236,1417,1342
g07237,497,477
g07238,2843,2417
g07239,2169,2011
g07240,1,3
g07241,74,88
g07242,215,176
g07243,1035,699
g07244,495,388
g07245,349,301
g07246,0,0
g07247,0,0
g07248,0,0
g07249,0,1
g07250,0,0
g07251,0,0
g07252,0,0
g07253,0,0
g07254,0,0
g07255,0,0
g07256,0,0
g07257,0,0
g07258,0,0
g07259,0,0
g07260,0,0
g07261,0,0
g07262,0,0
g07263,0,0
g07264,0,0
g07265,0,0
g07266,0,0
g07267,0,0
g07268,0,0
g07269,0,0
g07270,0,0
g07271,0,0
g07272,0,0
g07273,0,0
g07274,0,0
g07275,0,0
g07276,0,0
g07277,0,0
g07278,0,0
g07279,0,0
g07280,0,0
g07281,0,0
g07282,0,0
g07283,0,0
g07284,0,0
g07285,0,0
g07286,0,0
g07287,0,0
g07288,0,0
g07289,0,0
g07290,0,0
g07291,0,0
g07292,1,0
g07293,0,0
g07294,0,0
g07295,0,0
g07296,0,0
g07297,0,0
g07298,0,0
g07299,0,0
g07300,0,0
g07301,0,0
g07302,0,0
g07303,0,0
g07304,0,0
g07305,0,0
g07306,0,0
g07307,0,0
g07308,0,0
g07309,0,0
g07310,0,0
g07311,0,0
g07312,0,0
g07313,0,0
g07314,0,0
g07315,0,0
g07316,0,0
g07317,0,0
g07318,0,0
g07319,0,0
g07320,0,0
g07321,0,0
g07322,0,0
g07323,0,0
g07324,0,0
g07325,0,0
g07326,0,0
g07327,0,0
g07328,0,0
g07329,0,0
g07330,0,0
g07331,0,0
g07332,0,0
g07333,0,0
g07334,0,0
g07335,0,0
g07336,0,0
g07337,0,0
g07338,0,0
g07339,0,0
g07340,0,0
g07341,0,0
g07342,0,0
