,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g10997,-0.0442275459312663,7.73842667650531,-0.519189936686438,0.615104838191821,0.999824253438831,-5.27611692874478,E14.5_mut
g03236,0.0411170633473007,8.0200643305729,0.519157791181466,0.615126437161419,0.999824253438831,-5.28210809611806,E14.5_mut
g17003,-0.0549251270301693,5.3601143926427,-0.518936670360004,0.61527502149863,0.999824253438831,-5.08344126377722,E14.5_mut
g06464,-0.0802641891892993,5.6722191810169,-0.518907501802077,0.615294622966576,0.999824253438831,-5.12536654268117,E14.5_mut
g09584,-0.0516887625336678,5.84608472516671,-0.518904723962064,0.615296489710419,0.999824253438831,-5.14721145536857,E14.5_mut
g11861,-0.0596014564591839,5.22316129216919,-0.518818419152215,0.615354489078404,0.999824253438831,-5.06481577659189,E14.5_mut
g20275,-0.0837745509464433,4.02257036392405,-0.518719203523659,0.615421168336776,0.999824253438831,-4.91817793240656,E14.5_mut
g26209,-0.070434904923933,4.43814670131476,-0.518614676453759,0.615491421204652,0.999824253438831,-4.96646072362677,E14.5_mut
g17580,0.0508384628973032,5.77938180242424,0.518591104790588,0.615507264334363,0.999824253438831,-5.13938862115317,E14.5_mut
g23756,0.0643326773911786,4.66255025457239,0.51844966610397,0.615602333326688,0.999824253438831,-4.99300377022181,E14.5_mut
g17024,-0.118286994556044,2.19951675066147,-0.518437804120896,0.615610306780525,0.999824253438831,-4.74089602500646,E14.5_mut
g05080,0.132114979766231,2.01014549458391,0.518232951969226,0.615748013734911,0.999824253438831,-4.72907700939961,E14.5_mut
g07541,0.119070168318415,4.2659974109127,0.518226908616618,0.615752076472111,0.999824253438831,-4.9463838446966,E14.5_mut
g00740,0.0399187173828676,8.03994459358434,0.518199529327784,0.615770482793155,0.999824253438831,-5.28287350456989,E14.5_mut
g22027,-0.0459945381376998,7.63849552840868,-0.518176832969712,0.615785741124671,0.999824253438831,-5.27391462472597,E14.5_mut
g07244,-0.054046929854829,5.4068026530995,-0.518171697081634,0.61578919391162,0.999824253438831,-5.09012559995786,E14.5_mut
g23621,-0.0494400011489894,5.75194533328611,-0.518158848540952,0.615797831852044,0.999824253438831,-5.13582786757337,E14.5_mut
g05717,-0.0493245495197056,5.86523424820106,-0.518054708679533,0.61586784627453,0.999824253438831,-5.14982354443324,E14.5_mut
g22937,-0.0964136806087696,2.95809166545963,-0.517926696449554,0.615953915914088,0.999824253438831,-4.8015435023906,E14.5_mut
g00853,0.110940455032861,4.43895184681839,0.517874562793171,0.61598896998286,0.999824253438831,-4.96669393908847,E14.5_mut
g04576,0.139551918785967,1.87012674810294,0.517687596120867,0.616114692561539,0.999824253438831,-4.7209458039929,E14.5_mut
g08407,0.0530546287088086,5.35753417436479,0.517555096667489,0.616203797481223,0.999824253438831,-5.08378912119953,E14.5_mut
g20395,0.0892488089973408,5.07781607306097,0.517544366849182,0.61621101349292,0.999824253438831,-5.04580512304608,E14.5_mut
g14211,-0.0803516196818496,3.94535311392412,-0.517489281610949,0.616248060064643,0.999824253438831,-4.90974603993429,E14.5_mut
g00496,-0.0713626378501511,4.38778831675265,-0.517359064707633,0.616335639569612,0.999824253438831,-4.96086848594233,E14.5_mut
g17299,-0.043065959490312,6.94894922236991,-0.517156921532243,0.616471606799219,0.999824253438831,-5.24667025384409,E14.5_mut
g01938,-0.127602042733053,1.92217924653385,-0.516992891558144,0.616581949213947,0.999824253438831,-4.72409697419098,E14.5_mut
g18914,-0.0697846303785326,4.21432156377895,-0.51698545350898,0.616586953002614,0.999824253438831,-4.94115372069281,E14.5_mut
g24901,-0.0656801045823889,4.57675436929726,-0.51695215538304,0.616609353858428,0.999824253438831,-4.98324256420372,E14.5_mut
g11264,-0.0423603155215263,7.43499348389212,-0.51689138862623,0.6166502349235,0.999824253438831,-5.26827052327888,E14.5_mut
g16486,0.0903803830026606,3.23344243094301,0.516878769213232,0.616658724853941,0.999824253438831,-4.82974850464634,E14.5_mut
g01951,-0.0536881846458099,6.31671768982968,-0.51676079312417,0.616738098200791,0.999824253438831,-5.19836268915942,E14.5_mut
g17612,0.0543374676272286,5.43681356398724,0.516728508440682,0.61675981997605,0.999824253438831,-5.0949615259549,E14.5_mut
g11567,-0.101990418752385,4.53890969366638,-0.516689750729679,0.616785897445937,0.999824253438831,-4.97859818313208,E14.5_mut
g17723,-0.111188117446683,2.43246431270955,-0.516676260460273,0.616794974276794,0.999824253438831,-4.75744567626867,E14.5_mut
g22780,0.0476185327246371,6.54515775128872,0.516504151708621,0.616910782368699,0.999824253438831,-5.2186902791917,E14.5_mut
g00632,-0.075986009728329,3.79363857606358,-0.516391432723198,0.616986634412473,0.999824253438831,-4.89258272239878,E14.5_mut
g12290,-0.0629271075877159,5.02082530087238,-0.515858925518963,0.61734503877433,0.999824253438831,-5.03886183710153,E14.5_mut
g10093,0.0798769453797256,4.18112515380121,0.515843389454471,0.61735549691989,0.999824253438831,-4.93781959164652,E14.5_mut
g24854,0.0470682381443931,6.48788374758918,0.515718760956975,0.617439394196925,0.999824253438831,-5.21427469125389,E14.5_mut
g19141,0.0621129595229898,4.67994486597094,0.515588220728105,0.617527277329183,0.999824253438831,-4.99612769828266,E14.5_mut
g12155,-0.0841086663554114,3.62205174363671,-0.515474622178529,0.617603760038403,0.999824253438831,-4.87320482349372,E14.5_mut
g05039,0.0530092414856855,5.86160016040523,0.515427512638415,0.617635478976421,0.999824253438831,-5.15069239752575,E14.5_mut
g01881,0.045926908797168,6.60668584463515,0.515416982359986,0.617642569144788,0.999824253438831,-5.22421382972505,E14.5_mut
g16871,-0.0818079360209152,3.58945626774724,-0.515401744109155,0.61765282932303,0.999824253438831,-4.86939790733265,E14.5_mut
g18850,0.0612921604255489,5.69554157188999,0.515282638295884,0.617733028308348,0.999824253438831,-5.12997722445604,E14.5_mut
g24961,-0.0540318723273683,5.28877315439706,-0.515025493891087,0.617906192523825,0.999824253438831,-5.0752436965101,E14.5_mut
g06322,0.0788948454080124,4.19784760785218,0.514953196585974,0.617954882852559,0.999824253438831,-4.93982668107199,E14.5_mut
g18468,-0.129408051951919,2.42658163371505,-0.514897405764891,0.617992457828843,0.999824253438831,-4.7574178374744,E14.5_mut
g06881,-0.059882805131243,5.03634013934168,-0.514810106440734,0.618051256025385,0.999824253438831,-5.04132447595404,E14.5_mut
g13639,0.151030466524538,1.57213942663195,0.51479443006092,0.618061814744837,0.999824253438831,-4.70601315785242,E14.5_mut
g26261,0.0535435381697775,5.28629935652544,0.514600325760146,0.618192559954395,0.999824253438831,-5.07512978949386,E14.5_mut
g06830,0.0772368485475643,3.78734069717717,0.514593823548672,0.618196939971107,0.999824253438831,-4.89255074607094,E14.5_mut
g24910,-0.0406336762646158,8.26943591793811,-0.514543190854299,0.618231047681353,0.999824253438831,-5.28809126902327,E14.5_mut
g25894,-0.0416166591483016,7.53119477760978,-0.514528816893371,0.618240730588745,0.999824253438831,-5.27235931071476,E14.5_mut
g20274,-0.0759803299141943,3.82151270050034,-0.514502918752909,0.618258176864282,0.999824253438831,-4.89642028914377,E14.5_mut
g12809,-0.0480528221165458,7.17596851349648,-0.514421538360458,0.618313000367357,0.999824253438831,-5.25943195855042,E14.5_mut
g08761,-0.0461556607884748,6.08572229759081,-0.514080147493547,0.618543011870577,0.999824253438831,-5.17635201446824,E14.5_mut
g18233,-0.0686719928057914,5.67133448958793,-0.514016218114522,0.6185860889938,0.999824253438831,-5.12734988368905,E14.5_mut
g08739,0.0589842692749022,4.97308614121238,0.514006184889402,0.618592849755375,0.999824253438831,-5.03331946689765,E14.5_mut
g01806,0.0436763905638849,6.4855508561632,0.513721627340287,0.618784610825663,0.999824253438831,-5.21491693554013,E14.5_mut
g24376,0.116862596167375,2.17752543300354,0.513714252909302,0.618789580795958,0.999824253438831,-4.74028545629769,E14.5_mut
g21626,0.0844661891252379,5.03249906702124,0.513605444338986,0.61886291427437,0.999824253438831,-5.04143213103972,E14.5_mut
g15262,0.0579541575352053,5.95255314267456,0.513576857125487,0.618882181866635,0.999824253438831,-5.16215212129948,E14.5_mut
g01364,-0.089756519632994,3.35753604484125,-0.513554030623298,0.618897566995612,0.999824253438831,-4.84384124728358,E14.5_mut
g00057,-0.0526375463231115,7.5869114151219,-0.513430422185054,0.618980882803916,0.999824253438831,-5.27447678578977,E14.5_mut
g16610,-0.0462373526391569,6.38403421923573,-0.513361769105637,0.619027159496621,0.999824253438831,-5.20599031847216,E14.5_mut
g20555,0.0742601144549674,4.16494255702418,0.513356654704616,0.61903060700946,0.999824253438831,-4.93670679332559,E14.5_mut
g20489,-0.144128251992153,1.65213955358251,-0.51334039232502,0.619041569210561,0.999824253438831,-4.71022035001128,E14.5_mut
g20143,-0.0868698072542824,3.92058652879581,-0.513231497341197,0.619114976047858,0.999824253438831,-4.90807330867168,E14.5_mut
g10146,0.0495308982831816,6.85474310190875,0.513222560774637,0.619121000442629,0.999824253438831,-5.24283419107409,E14.5_mut
